u band
-17.175873
-15.286522
-13.639574
-12.839603
-12.706142
-13.983263
1e+37
-14.39262
-14.36713
-17.525278
-17.471548
-15.523617
-13.296989
-17.25243
-15.651466
-14.968964
-15.895494
-13.434809
1e+37
1e+37
-17.009733
-16.953537
-15.799518
-13.318244
-12.842212
-13.991337
-17.449223
-17.251574
-15.604955
1e+37
-13.929585
-17.974617
-14.502113
1e+37
-12.832801
-13.247312
-13.508537
-17.113943
-15.006702
1e+37
-15.536295
-14.173513
-13.120701
-17.698809
-14.665008
-16.055763
1e+37
-16.313066
-14.105602
-15.009867
1e+37
1e+37
-14.119899
1e+37
-13.9049225
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
-15.618746
-15.913982
-15.032389
-13.849931
-13.458643
1e+37
1e+37
-13.971845
1e+37
1e+37
-17.579708
-15.243294
1e+37
-13.975224
1e+37
-14.770181
-17.606535
-15.458003
1e+37
1e+37
1e+37
-16.930952
-14.290119
-14.789758
-13.152057
1e+37
-14.627765
-14.497419
-13.316401
1e+37
-13.477131
1e+37
1e+37
-13.222904
-16.327322
-14.663252
-14.554732
-15.11621
-14.505475
1e+37
1e+37
1e+37
1e+37
1e+37
-17.41613
-14.436168
-15.684107
-13.940361
-13.724802
1e+37
1e+37
-14.642913
-16.668924
-15.791948
1e+37
-14.644725
-14.219741
1e+37
-13.510354
1e+37
1e+37
-17.194483
-15.10483
1e+37
-13.828724
-15.551666
-17.395473
-15.597192
-14.9988785
-14.824495
1e+37
-13.563526
1e+37
1e+37
-17.656288
-13.4133415
-14.151819
1e+37
1e+37
1e+37
-16.915648
-13.33693
-14.734424
-13.064026
1e+37
-14.593698
1e+37
1e+37
-17.244257
-15.035039
-16.065273
-13.634416
-13.861533
1e+37
-17.535181
-16.014818
1e+37
-13.553619
1e+37
-16.6646
-14.450913
-15.380882
-14.677422
1e+37
-13.294278
-15.953393
-14.772425
-13.741645
-14.192507
1e+37
-17.736616
-14.603161
-13.108441
-13.375055
1e+37
1e+37
-18.079525
-13.294807
-13.2976675
-17.276438
-14.586153
-16.293531
1e+37
-13.74657
-12.44345
1e+37
1e+37
1e+37
1e+37
-17.48201
-16.317348
-12.474182
-17.237494
-17.363764
1e+37
1e+37
1e+37
-16.73119
-15.073664
-13.886415
-15.925104
-16.079144
1e+37
-14.505369
1e+37
1e+37
1e+37
1e+37
1e+37
-18.123085
-13.497672
-13.088737
-14.687977
-14.16014
-17.254702
-14.490834
-14.349897
1e+37
-13.701398
-15.853465
1e+37
1e+37
-17.699665
-14.5372925
1e+37
1e+37
1e+37
1e+37
1e+37
-16.534338
-15.834833
-15.719518
1e+37
-14.072541
1e+37
1e+37
1e+37
-16.227747
-15.550775
-14.539973
-14.053473
1e+37
1e+37
1e+37
1e+37
-13.2683115
1e+37
-16.471006
-14.203979
-14.537782
1e+37
1e+37
-14.222319
1e+37
-14.0767565
1e+37
-17.67234
-14.163425
1e+37
-13.015857
-18.242167
-16.841436
-14.505916
-16.277634
-13.616672
-14.085422
1e+37
1e+37
-14.534705
1e+37
-16.06101
-16.573915
-14.189787
-13.1566515
1e+37
1e+37
-13.731575
1e+37
1e+37
-17.328325
-13.771581
-13.820948
-12.425418
-16.71968
-15.878921
1e+37
-13.456989
-13.934893
1e+37
-14.077614
-12.63617
1e+37
1e+37
-17.94439
-13.17633
-13.153548
1e+37
-15.08015
-13.424992
-18.124115
-14.553966
1e+37
1e+37
-16.416658
-15.765653
-14.038684
-14.699883
-13.769419
1e+37
-13.976645
-13.343536
-17.160389
-15.180329
1e+37
-13.271712
1e+37
1e+37
1e+37
1e+37
-17.734285
-15.065834
-14.577139
-13.448693
-16.035725
-15.540859
-15.583015
-13.680408
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
-16.907427
-16.29893
-16.018343
-12.51951
1e+37
1e+37
-16.641266
-16.490076
-15.423784
-14.346198
1e+37
1e+37
-17.799683
-12.563669
1e+37
-12.98438
-16.48722
-13.877623
-13.467135
-13.072557
1e+37
1e+37
1e+37
-13.386921
-18.323969
1e+37
-17.880625
-14.613889
1e+37
-18.311625
-15.383089
1e+37
-13.666719
-17.16698
-13.437943
1e+37
-13.522093
1e+37
1e+37
-16.234022
-16.615246
1e+37
-14.413892
-12.594031
1e+37
-13.96646
-17.037334
-14.330453
-16.053356
-12.066575
1e+37
1e+37
-14.743756
-15.214827
-15.063316
-13.41642
1e+37
1e+37
1e+37
1e+37
-18.07825
-13.010407
-16.553902
-14.786385
1e+37
-13.226001
1e+37
1e+37
1e+37
-16.820084
-13.9370365
-15.504202
-13.650164
-16.095411
1e+37
-16.877563
-12.072735
-14.698985
1e+37
1e+37
-17.743696
-13.279805
1e+37
1e+37
-16.86355
-16.514326
-14.447164
-13.686119
1e+37
-12.741938
-13.0043
-16.050686
-13.995771
-14.856672
-16.135742
-15.331321
1e+37
-13.074846
-15.405568
-14.861955
1e+37
1e+37
-14.616078
-13.52671
1e+37
-13.80061
-16.414038
-15.123971
1e+37
-13.553883
-14.823487
1e+37
-15.578827
-15.346858
-14.987546
-14.44798
-13.988378
-13.581911
1e+37
-14.620471
-13.170848
1e+37
1e+37
1e+37
-16.642948
-13.778585
-14.02018
-14.008842
-14.763846
-12.985672
1e+37
-16.487778
-15.564758
-13.23587
-14.884019
1e+37
1e+37
1e+37
1e+37
-17.652672
-13.592327
1e+37
-16.959932
-14.576943
-14.465659
-13.75197
-13.079618
1e+37
-15.130227
1e+37
1e+37
-17.63115
1e+37
1e+37
-16.199003
-12.755538
-12.508441
-14.916068
-14.733135
-15.836789
-15.007052
1e+37
1e+37
1e+37
-15.5687475
-13.847461
-13.680507
1e+37
-16.858173
-16.21078
1e+37
1e+37
-16.013676
-16.164167
-15.850165
1e+37
1e+37
1e+37
-16.308819
-15.299448
-14.547943
1e+37
1e+37
-14.333619
-12.676092
-14.408556
-16.425776
-14.695496
-14.000548
-15.489362
-13.839558
-13.628717
-15.343816
1e+37
-15.7361145
-14.468463
-13.222293
-13.711078
-17.475508
-15.560096
1e+37
-13.063243
-16.249588
-15.056159
-15.331869
-13.881999
-12.839798
-17.665878
1e+37
-15.353753
1e+37
1e+37
-16.056307
-14.95447
-12.837026
-14.645021
1e+37
-12.22789
-15.018619
-16.097775
-15.782661
-15.685097
-13.773163
-13.250822
-16.943377
-16.649181
1e+37
-17.477905
1e+37
-13.276527
1e+37
-16.600008
-15.509773
1e+37
-14.4476595
1e+37
-12.79552
-12.440149
-16.346031
-14.077277
-15.86411
-16.335316
-14.507599
-13.483807
1e+37
-17.117235
1e+37
-15.885668
1e+37
-13.786321
1e+37
1e+37
1e+37
-16.094517
-14.449681
-15.115348
-13.790054
1e+37
-17.59407
-13.917016
-15.088035
-15.550393
-15.879606
-14.3565035
-14.596382
1e+37
-16.768023
-16.473274
1e+37
1e+37
-17.110054
-13.70935
-14.574796
-15.798607
-14.650738
-14.396355
1e+37
-16.688261
-14.604059
1e+37
-12.874034
-15.777577
-14.458838
1e+37
1e+37
-16.465042
-14.387273
-13.401319
-15.535447
1e+37
1e+37
-14.367425
-14.654048
1e+37
1e+37
1e+37
-16.064264
-15.114086
-15.695404
1e+37
-13.03624
1e+37
1e+37
1e+37
-16.671122
-12.25323
-17.43046
-14.346282
1e+37
-16.197817
-14.440819
1e+37
-13.321807
-13.249578
-13.06309
-16.655088
-14.009278
-13.511256
-13.2667055
1e+37
-15.709882
-15.6990385
-14.127697
-13.619603
1e+37
1e+37
-13.903115
1e+37
-16.228523
-13.21273
-15.109075
-13.694635
-13.007025
-13.897081
1e+37
1e+37
-17.00112
-13.369819
-15.192612
-15.2511015
-13.504377
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
-17.28596
-14.968105
-16.068909
-15.220792
1e+37
-16.396719
-15.412652
-13.65778
-12.859425
-14.507559
-13.628396
1e+37
-15.953626
-15.072356
-14.638978
-13.786471
1e+37
1e+37
-16.420637
-14.076295
-14.631416
-12.552898
-14.334289
-12.333063
1e+37
-15.5383835
1e+37
-13.935832
-14.176514
-14.281463
1e+37
1e+37
-17.191029
-12.7848015
-12.931406
1e+37
-17.743155
-13.559977
1e+37
1e+37
-16.659233
-13.310173
-14.226062
1e+37
1e+37
1e+37
1e+37
1e+37
-13.330118
-14.901053
-14.775992
-15.411155
-13.843216
1e+37
1e+37
1e+37
-17.302345
1e+37
-14.182092
-13.193979
-13.656281
1e+37
-14.9389715
-16.083511
1e+37
1e+37
-13.657791
1e+37
1e+37
-15.281106
-13.063094
-14.68858
-13.435417
-13.809608
-17.153103
1e+37
1e+37
-13.828771
1e+37
1e+37
-16.227169
1e+37
-13.198983
1e+37
-14.166211
1e+37
-12.547365
-16.651745
-14.422505
-15.174888
1e+37
1e+37
-16.321733
-13.77499
-13.541896
-14.253551
-13.734716
-17.234932
1e+37
1e+37
-16.091814
-16.20371
-14.793556
1e+37
1e+37
-13.084553
1e+37
-16.775465
-16.964912
1e+37
1e+37
1e+37
1e+37
-14.950178
-15.066903
-13.097857
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
-16.546856
-14.327803
-13.586872
-16.69464
-16.108261
-15.477249
-16.436407
-13.645917
-15.265015
-13.26304
-13.519424
-14.203103
-12.966974
-14.106872
1e+37
-13.775206
-13.072467
-12.891688
-12.825041
1e+37
-15.667066
-15.385856
-15.05444
-12.682178
1e+37
-17.442066
-12.9047785
1e+37
1e+37
-16.994074
-13.797965
1e+37
-17.389162
1e+37
-16.292208
-15.973233
-14.817684
-14.656781
1e+37
1e+37
1e+37
-15.367996
-14.67574
-12.817638
-14.229877
-14.039529
-13.066581
1e+37
-13.6210165
-16.928154
-16.095688
-13.190342
-17.219717
-13.61404
1e+37
-15.955006
-13.703711
-13.299601
1e+37
1e+37
1e+37
-17.265966
-13.846431
-15.958697
-13.583513
1e+37
1e+37
1e+37
1e+37
1e+37
1e+37
-16.685783
-14.127681
1e+37
-16.165638
-14.15729
-12.845454
1e+37
-16.050772
1e+37
-12.709106
-13.302619
-17.135975
1e+37
-16.287018
-13.964066
-14.397797
-12.053317
1e+37
-15.015465
-12.972272
-15.478231
-13.4309
-15.096692
1e+37
-17.194876
-13.262444
-14.105446
1e+37
-16.46518
-16.480982
-15.147158
-13.145185
-16.333824
-14.492743
1e+37
-13.3286
1e+37
-16.56542
-15.30139
1e+37
-13.635704
-16.971714
-15.809092
-13.636087
1e+37
-15.064977
-14.923488
-14.942833
-15.074601
-14.679269
1e+37
1e+37
-13.65441
1e+37
-16.605791
-14.005851
1e+37
1e+37
-15.8353405
-14.021773
-15.14247
1e+37
1e+37
-12.921338
-14.482727
1e+37
-13.396001
1e+37
-16.315905
1e+37
-13.634259
-14.40558
-15.829253
-15.255714
-16.258291
1e+37
-16.230412
-14.896127
-13.106981
1e+37
-15.240856
1e+37
-13.15408
-12.936884
-16.780466
-16.161795
-14.76333
1e+37
-13.350062
1e+37
-14.457115
-14.803325
-15.108002
-14.367182
-13.758933
1e+37
-16.833742
-14.433038
-15.608552
-14.229768
1e+37
-12.963424
1e+37
-13.609288
1e+37
1e+37
-16.518682
1e+37
1e+37
-15.017613
-16.242996
-14.605557
1e+37
-15.684718
-15.337431
-13.730107
-13.104241
1e+37
1e+37
1e+37
-15.450353
-14.894514
1e+37
-14.954036
-14.898756
1e+37
1e+37
-13.830288
-15.475097
-13.649395
-13.803136
1e+37
1e+37
-13.138443
1e+37
-15.81534
-14.7603445
-13.4468775
-15.807845
1e+37
1e+37
-13.469527
-16.802816
-13.581086
-15.826621
-14.246398
1e+37
-13.579978
1e+37
-13.161196
-14.769592
-13.265817
-15.061789
1e+37
1e+37
1e+37
-13.351828
1e+37
-14.565531
-16.739794
-13.676609
-12.937327
1e+37
-16.922756
1e+37
1e+37
-13.06836
-14.011938
-13.529226
-15.397569
1e+37
1e+37
-16.957914
-14.739977
1e+37
-16.766264
1e+37
-14.684664
1e+37
-15.012608
-16.18311
-14.502569
-15.98588
-13.341792
-13.443907
1e+37
1e+37
1e+37
-15.665488
-14.548849
1e+37
1e+37
1e+37
-13.413179
1e+37
-16.597866
-16.52078
1e+37
1e+37
-17.098576
-15.795617
1e+37
-13.39594
-16.474388
-15.85842
-14.714116
-16.802402
-13.733237
-14.273472
1e+37
1e+37
1e+37
-16.250475
-14.777422
1e+37
-13.311256
-17.017227
-14.942562
-14.625169
-15.466738
1e+37
-16.007074
-14.413083
-16.081276
-15.879306
-15.519994
-13.00721
1e+37
1e+37
-16.33986
-14.982152
1e+37
-15.570096
-13.232707
-16.781593
-14.618753
1e+37
-13.517026
-13.796959
1e+37
-14.9490185
-14.728409
-14.54252
1e+37
1e+37
-13.969242
1e+37
-13.157501
1e+37
-15.908071
-15.362667
-14.471493
1e+37
-16.764751
-14.877765
-14.707219
-12.94846
-13.761068
-15.464435
-15.458413
-15.489379
-13.321469
1e+37
-13.733054
-12.997473
-14.257309
1e+37
-15.34231
-12.530649
-14.923894
-15.0223875
-17.15164
-15.868038
-17.522444
-13.358723
1e+37
1e+37
-15.655694
-15.12117
1e+37
1e+37
1e+37
-13.462299
1e+37
-13.098828
1e+37
-16.678694
-13.6198845
-13.958487
-16.26431
-15.108739
-15.283784
-14.984256
1e+37
-14.774246
-13.531669
1e+37
1e+37
-16.589178
-14.074639
1e+37
-13.286166
1e+37
-12.803035
-13.741996
-14.28075
-13.386602
-14.324487
-15.009666
-13.562488
-13.571087
1e+37
-16.672577
-13.534491
-12.289106
-15.112714
1e+37
-16.637398
-14.55189
1e+37
-15.74054
-14.67441
-14.520642
-15.320622
1e+37
-17.536428
-13.282889
1e+37
-15.217404
-13.39815
-13.47296
-15.015727
-14.093856
-14.9041
-13.459172
-14.384372
1e+37
-15.722856
1e+37
-14.891478
1e+37
-14.3567915
-15.784556
1e+37
-16.354689
-14.743441
1e+37
-16.783068
-13.402403
1e+37
1e+37
1e+37
-15.864447
-13.154262
1e+37
-15.6646385
-14.61711
-15.5495825
1e+37
1e+37
-17.056435
-14.745141
-13.236338
-16.761696
1e+37
-12.337158
-16.4375
-14.619118
-15.158338
-14.3650055
1e+37
-16.191341
-15.803515
-16.982191
-14.47724
1e+37
1e+37
-14.557225
1e+37
1e+37
1e+37
-14.077622
1e+37
-16.70534
1e+37
-14.757307
1e+37
-13.981298
-14.632968
-15.988604
1e+37
-13.67444
1e+37
-13.058763
-15.165535
-16.112291
-14.920963
-13.282605
-14.368968
-13.2879305
-13.550503
-16.375319
-16.077211
1e+37
1e+37
-16.065258
-14.281053
-14.531386
-14.933273
1e+37
-14.508049
1e+37
1e+37
-16.6515
1e+37
1e+37
-13.890314
-15.7219515
-13.774514
-15.312686
-13.695567
-16.396358
-14.491966
-16.909092
-15.295914
-14.1983185
-13.816157
-13.089768
-14.833086
-15.06489
-14.501485
-13.5507
-13.180801
-14.696671
1e+37
1e+37
-13.997386
-13.480696
-14.236183
-12.967358
1e+37
-12.707163
-16.621544
-14.062563
1e+37
1e+37
1e+37
1e+37
-14.8492565
-13.971145
-13.890967
1e+37
-16.94265
-14.036029
1e+37
-16.589703
-15.611471
-15.806929
-14.72663
1e+37
1e+37
-16.130508
-14.306323
-16.235022
1e+37
-13.514048
-12.994597
-17.562235
-14.180632
-13.938668
-15.794523
-13.131536
-14.165869
-14.230688
-14.595227
-16.027065
-13.3125515
1e+37
-15.508797
-16.29643
-14.661028
-15.457065
-16.64179
1e+37
1e+37
-12.38803
-16.486488
-13.906067
-15.347011
-14.770835
-15.155959
-15.1583185
-14.526613
-14.363423
-14.3390665
-13.400258
-13.782595
-15.993365
-15.567707
1e+37
-12.861897
-15.352492
1e+37
-16.83669
-13.088363
-13.6856575
1e+37
-16.139322
-14.966656
1e+37
-13.691127
-13.531413
-13.31771
-12.607113
1e+37
-16.945961
1e+37
-13.435709
1e+37
-13.401353
-16.715376
1e+37
-15.943296
-12.7179985
-13.909502
-16.019339
-13.116667
-14.377174
-13.417467
1e+37
-15.239565
-14.446743
-13.254413
-14.897455
-17.818388
1e+37
-15.223445
-14.252956
-16.691385
-13.798119
1e+37
-14.511663
-16.115797
-14.968309
1e+37
1e+37
-16.15447
-16.015614
1e+37
-15.558952
-14.336876
-12.854302
-13.015128
1e+37
-16.237703
-13.948461
1e+37
-13.686886
-14.249748
1e+37
-16.596716
-14.8392935
-12.948838
-16.497356
1e+37
1e+37
1e+37
-16.300821
-15.313913
-13.5177145
-13.273284
-13.528094
1e+37
-15.807572
1e+37
-14.279822
-13.140988
1e+37
-15.304841
-14.159102
1e+37
-13.669652
1e+37
-16.22972
-13.748515
1e+37
-14.628473
-15.613953
-14.827047
1e+37
-15.513141
-16.035564
-16.46959
-15.0773325
-16.695951
-13.817599
-15.892434
1e+37
-15.056265
-13.5585165
1e+37
1e+37
1e+37
1e+37
1e+37
-15.178541
-14.112758
-13.9235115
1e+37
-15.94517
-14.939987
1e+37
1e+37
-16.236902
-16.068851
-13.504183
-13.158906
1e+37
1e+37
1e+37
1e+37
1e+37
-15.787332
-14.497122
-14.43033
-14.307759
1e+37
1e+37
-13.607824
-13.2421465
1e+37
-16.270954
-14.356871
1e+37
-14.753509
-16.434652
-16.699606
1e+37
-13.619413
1e+37
-13.501034
1e+37
1e+37
-16.630577
-15.212417
1e+37
1e+37
-13.60831
1e+37
-14.506914
-14.491348
-13.277042
-14.088103
1e+37
1e+37
-12.725554
-14.398248
-15.932379
-13.064427
1e+37
1e+37
-13.7696085
1e+37
-12.7507925
1e+37
1e+37
-17.139967
-16.42316
-14.16222
1e+37
1e+37
-17.028372
-13.69991
-12.767246
-13.473511
-15.856479
-13.189853
1e+37
1e+37
-13.136352
-14.791306
-14.477806
-14.1585455
-14.108916
1e+37
1e+37
1e+37
-15.54401
-12.865796
-14.001426
1e+37
-16.600977
-15.404075
-14.532129
-14.481801
1e+37
-12.565273
1e+37
-13.503046
-16.14938
-13.903067
-14.662599
-11.759727
-13.511456
-16.415691
-13.449823
1e+37
1e+37
-15.829206
-14.340078
1e+37
1e+37
1e+37
-16.129927
-13.493371
-15.663426
1e+37
-13.654982
-14.755418
-14.460069
-14.78367
1e+37
1e+37
1e+37
1e+37
-15.038655
-15.555354
-15.940582
1e+37
-14.680604
-15.879634
-13.63263
1e+37
1e+37
1e+37
1e+37
1e+37
-15.996444
-13.703792
-14.820638
-13.092982
1e+37
-12.8609705
1e+37
-15.620876
-12.243637
-13.256923
1e+37
-12.814155
-14.7655945
1e+37
-15.267614
-12.103249
1e+37
1e+37
-16.218061
-15.579583
1e+37
-14.842402
-16.85496
-14.31041
-14.019457
1e+37
1e+37
-16.76492
-14.402848
1e+37
-14.478081
-14.770881
-16.769474
-15.721288
-13.144117
-16.053585
-13.591587
1e+37
-14.6021595
-16.065292
-14.722964
1e+37
1e+37
1e+37
1e+37
1e+37
-14.7308855
-15.226672
1e+37
-15.267948
-14.943366
1e+37
1e+37
-14.33116
-15.554104
-15.574038
1e+37
1e+37
-14.725138
-14.506288
1e+37
-14.255411
1e+37
-15.4271965
1e+37
1e+37
-15.662089
-13.602473
1e+37
1e+37
1e+37
-12.598916
1e+37
-13.953044
-16.232864
-13.961403
-14.088857
1e+37
-14.703884
1e+37
1e+37
-15.54308
-14.602578
-14.237476
-14.918231
1e+37
1e+37
-13.284603
-12.743763
-14.530063
-13.467354
1e+37
-13.515745
1e+37
-15.801901
1e+37
1e+37
1e+37
-16.73481
1e+37
1e+37
-13.453077
1e+37
-15.830389
-14.688667
-14.104692
-13.861874
-15.852188
-15.167144
1e+37
1e+37
1e+37
1e+37
-13.597291
1e+37
1e+37
1e+37
1e+37
-12.802266
-16.175877
-12.897866
-13.472883
1e+37
-15.273338
1e+37
-15.8459
1e+37
-14.436412
-17.17905
1e+37
-16.008919
-13.863035
-14.006714
1e+37
-14.866748
-14.776059
-15.204102
-15.938759
-13.43051
1e+37
-16.99636
-14.748314
-16.746405
-14.710394
1e+37
1e+37
-16.087463
-14.922716
1e+37
-16.272112
-15.174132
-14.101318
1e+37
-15.564138
-14.42152
-15.739107
1e+37
-13.515359
1e+37
1e+37
-14.3987875
-13.746617
-13.003567
1e+37
1e+37
-15.101483
-14.84264
1e+37
-13.652482
-14.234989
1e+37
-15.969234
-13.208705
1e+37
1e+37
1e+37
-15.548656
-14.260937
-14.566074
-13.59574
1e+37
-16.018381
-14.230499
-13.341082
-16.43752
-15.110023
1e+37
-16.667486
-15.137292
-13.003421
-16.612413
-16.63893
1e+37
1e+37
-13.505343
1e+37
1e+37
-15.095
-13.255757
-13.931189
-13.603219
-15.598077
-14.056524
-16.321545
-14.202668
1e+37
-16.052645
1e+37
1e+37
1e+37
-16.607023
-15.137165
-15.100079
-13.958587
1e+37
1e+37
-13.271598
1e+37
-15.680496
-14.736626
1e+37
1e+37
1e+37
-15.47685
-16.649685
-13.94352
-14.1407175
-15.128064
-14.421439
1e+37
-15.804582
-13.867412
-15.923907
-14.521039
-13.537109
-13.809083
-17.054195
-14.969295
-14.687171
1e+37
-17.234364
1e+37
-15.939404
-15.157859
1e+37
1e+37
1e+37
-12.548345
1e+37
-13.924284
1e+37
-13.178658
1e+37
-17.101795
-15.683037
-14.237719
-17.291903
-12.391597
1e+37
1e+37
1e+37
-15.487657
-13.542502
-14.933893
-13.914625
1e+37
-13.286613
-12.572238
-13.220369
1e+37
-13.8134775
1e+37
-17.016636
-15.607412
-15.171912
1e+37
-16.332329
-15.249297
1e+37
-15.611851
-12.7255
-13.689925
-14.548326
-14.905082
1e+37
-13.20457
-16.086664
-13.726517
1e+37
-15.650381
-16.037247
-14.825938
-17.07578
-12.934361
1e+37
1e+37
-15.352274
-14.9490185
-14.729758
-13.175771
1e+37
-16.163715
-14.299628
1e+37
-14.522298
-15.663483
-15.084056
-15.23059
1e+37
1e+37
1e+37
1e+37
1e+37
-16.043304
-14.60553
1e+37
-12.892573
-17.469841
-12.163671
-16.469248
-13.823814
1e+37
-14.335044
-13.9781475
-16.073837
-15.599647
-12.861864
-14.305937
-15.584762
1e+37
-15.378934
1e+37
1e+37
-17.255466
-14.513541
-16.102848
-14.466944
-14.337086
-15.925393
-15.017665
-14.731802
-14.855526
1e+37
1e+37
1e+37
1e+37
1e+37
-16.981169
-16.612974
-14.868798
-15.417603
-14.432415
-13.529567
-13.657337
-16.281597
1e+37
-13.7383795
-15.415081
-14.847298
1e+37
1e+37
1e+37
-13.300416
-13.62976
-15.701349
-15.082497
-13.906512
1e+37
-16.875042
1e+37
-14.619204
-14.45341
-12.7845
1e+37
-13.989628
-13.853104
-13.490652
1e+37
1e+37
1e+37
1e+37
-15.042678
-16.19122
1e+37
-15.487245
-13.505751
-12.556245
-14.956182
-16.927162
1e+37
1e+37
-15.983783
-13.695386
-13.777013
-13.420883
-12.728628
-13.349554
-13.038581
-16.395206
1e+37
1e+37
1e+37
-14.324894
-14.867426
1e+37
1e+37
1e+37
1e+37
-15.105483
-13.216505
-14.379871
-15.991606
1e+37
1e+37
-16.418226
-14.280945
-14.403652
-14.844884
1e+37
-14.664826
-14.471354
1e+37
-12.997757
-15.276489
-15.742921
-14.60308
-14.3819895
-13.4831915
-13.434189
-13.240732
-13.478695
-13.087218
1e+37
-16.556875
1e+37
-14.598243
-14.234763
-14.07397
1e+37
-14.430306
1e+37
-15.686455
1e+37
-16.211065
1e+37
1e+37
-13.123707
-12.053173
1e+37
1e+37
1e+37
1e+37
-15.809915
1e+37
1e+37
1e+37
-17.019556
-14.7632885
-16.700117
1e+37
-16.980867
1e+37
-14.754825
-15.498352
-13.218468
1e+37
1e+37
1e+37
-17.229876
-15.097594
-17.261478
-14.834134
-14.567122
-14.48646
-14.784369
-15.905512
-15.357792
-14.37556
-16.814661
-13.914315
-16.22428
1e+37
1e+37
-16.565216
-16.086512
-13.212583
1e+37
-16.154037
-15.520839
1e+37
-14.432793
-15.352083
-15.469321
-12.298745
-14.082024
-16.275673
-14.157288
-13.403562
1e+37
1e+37
-14.5090475
-14.329228
1e+37
1e+37
1e+37
1e+37
-15.096646
1e+37
-15.780297
1e+37
-12.53164
-14.30713
1e+37
1e+37
-13.891809
1e+37
1e+37
-13.156368
-13.681531
-15.807946
1e+37
1e+37
1e+37
-13.570156
-17.17002
1e+37
-15.601058
-16.040438
-15.552487
-13.481897
-14.036298
-13.86981
-16.775446
1e+37
-15.473274
-14.804225
1e+37
-17.169615
1e+37
-12.85486
-12.206156
-13.440481
-13.279813
-15.930687
1e+37
-14.17951
1e+37
-16.730036
1e+37
-16.172813
1e+37
1e+37
-13.381916
1e+37
1e+37
-15.764226
-14.378017
1e+37
1e+37
1e+37
1e+37
1e+37
-15.507289
-14.291704
-13.476605
1e+37
1e+37
-15.41183
1e+37
-15.398591
1e+37
1e+37
-14.055465
-13.227632
-14.385614
-14.693646
-14.828557
-14.564323
-13.782656
1e+37
1e+37
1e+37
-15.622247
-13.868479
-13.632254
1e+37
-13.334379
1e+37
-14.633401
-15.563497
-15.6971855
-13.408226
1e+37
-16.92399
-14.177516
-16.15552
-14.895833
-14.662796
1e+37
-12.54057
-16.595938
-17.092201
-13.273779
-15.64077
1e+37
-14.394642
-16.020563
-14.349675
1e+37
1e+37
1e+37
-13.726275
1e+37
-14.637191
-13.0394535
1e+37
1e+37
-12.555183
1e+37
1e+37
1e+37
-16.034483
1e+37
1e+37
1e+37
1e+37
-13.65433
-14.643606
-14.228568
-13.654205
-14.642025
-15.07919
-17.081333
1e+37
-17.31771
-16.441
-12.7966585
1e+37
