Time Since Last Major Merger [Gyr],Stellar Mass [Msun],Star Formation Rate [Msun/year]
10.555201291724902,327569540.0,0.16787638
11.472636476156387,1030618940.0,0.03804257
12.259335340432735,1620347300.0,0.0
10.71425401075792,303626900.0,0.010536111
13.8,6414697500.0,0.0
11.564820529584908,457460770.0,0.8275673
8.841999739310914,346641700.0,0.16793473
12.361172370658442,1648591200.0,0.07713332
12.698000090258516,4295868000.0,0.0
11.007950132808551,590556000.0,0.0
8.688041270237903,181632750.0,0.043706473
11.766835879457043,3526056400.0,0.0
11.766835879457043,335522980.0,0.09922593
10.398502407966777,3454120000.0,0.0
12.62066479053492,904088200.0,0.0
12.03103276926692,2070022800.0,0.5778873
11.564820529584908,2150594000.0,0.0
8.688041270237903,257663440.0,0.11118263
10.555201291724902,229499250.0,0.26497203
11.564820529584908,231890800.0,0.08670803
12.03103276926692,1694954400.0,0.0
12.894981355405132,2643034600.0,0.0
11.903627662592406,1544750700.0,0.0
11.766835879457043,238305390.0,0.017572785
11.007950132808551,711961800.0,0.0
12.259335340432735,402351230.0,0.0
12.977660855576497,2264172000.0,0.0
13.8,4051203300.0,0.0
12.259335340432735,2473071400.0,0.0
13.8,288120350.0,0.14515771
12.55480493374341,652709900.0,0.0
11.564820529584908,511013760.0,0.0
13.1040170178224,1568210600.0,0.1719539
13.8,3262967300.0,1.1307262
12.182845139342968,444963230.0,0.06565623
11.564820529584908,257630530.0,0.0
12.182845139342968,2257207000.0,0.0
11.164723670049517,142395740.0,0.0
13.8,388478140.0,0.0
13.8,650923900.0,0.0
10.860805387276077,710946100.0,0.0
11.903627662592406,331193440.0,0.0
13.8,3169537000.0,1.5250299
13.8,431154600.0,11.093987
13.8,221792930.0,0.0
10.71425401075792,275453220.0,0.0
11.564820529584908,111590840.0,0.0
11.007950132808551,605518500.0,0.03939041
8.065600192500748,1382711000.0,0.0
13.8,2615838500.0,3.895789
11.472636476156387,602053900.0,0.0
10.398502407966777,344090270.0,0.0
11.472636476156387,1535064000.0,0.0
11.472636476156387,201322370.0,0.0
10.228946019806829,251563400.0,0.0
9.927159031249541,127633440.0,0.019400047
9.627308552926124,168967230.0,0.0
13.8,248725710.0,1.9957193
9.627308552926124,266280220.0,0.0
10.08306113048199,133939304.0,0.0
12.03103276926692,169510020.0,0.0
11.472636476156387,175045380.0,0.0
13.8,2262033200.0,0.9185196
13.8,1894984600.0,4.3045697
9.462953435380172,447136830.0,0.0
13.8,2372752600.0,0.0
12.259335340432735,147550620.0,0.0
13.8,277212450.0,4.0948496
11.766835879457043,231393230.0,0.008335914
8.065600192500748,208508060.0,0.0
13.8,621406100.0,0.0
12.03103276926692,300975650.0,0.0
8.35629475611738,337949100.0,0.0
13.8,2317409000.0,0.0
12.698000090258516,144791550.0,0.013944048
11.007950132808551,772263550.0,0.0
12.361172370658442,379106720.0,0.0014785231
13.8,1875992600.0,0.42046437
13.8,311366820.0,0.0
9.462953435380172,127383050.0,0.0
9.155686374365665,185160830.0,0.0
12.445128288561726,102615750.0,0.0
13.8,2312347100.0,0.0
13.8,1858123800.0,0.0
13.8,150697060.0,2.4483657
10.555201291724902,142482690.0,0.0
8.688041270237903,103313520.0,0.0079874415
11.317040961531216,1086663000.0,0.0
13.14922900936169,1825933300.0,0.0
9.927159031249541,1012475700.0,0.0
11.007950132808551,1348434000.0,0.0
10.71425401075792,419679140.0,0.0
11.164723670049517,318534000.0,0.0
12.445128288561726,163458260.0,0.0
13.8,1846684500.0,0.0
13.8,1012912600.0,2.5040803
13.8,390768640.0,2.1700609
12.03103276926692,244249040.0,0.0
12.804875891454154,141975360.0,0.0
11.903627662592406,120386024.0,0.0
12.259335340432735,419277500.0,0.0
11.472636476156387,242706420.0,0.03656735
12.62066479053492,211347840.0,0.0
10.71425401075792,338097760.0,0.0
13.8,495485820.0,1.6428429
13.8,135587460.0,0.030743448
12.445128288561726,192074430.0,0.0
13.8,1480990500.0,0.0
10.860805387276077,116490570.0,0.0
13.8,190216980.0,0.0
12.03103276926692,236183460.0,0.0
11.903627662592406,108844184.0,0.0
10.398502407966777,350489120.0,0.07098726
13.8,162848200.0,2.318172
13.8,1615323100.0,0.0
13.8,1332453200.0,0.0
10.228946019806829,375797340.0,0.0
13.8,165976260.0,2.0248291
12.03103276926692,199825620.0,0.0
13.8,198927680.0,1.1280701
12.445128288561726,122047760.0,0.0
13.8,115019656.0,0.7514528
13.8,644937500.0,0.0
10.555201291724902,140905950.0,0.0
12.259335340432735,104459580.0,0.0
11.472636476156387,1008853250.0,0.0
11.766835879457043,134249580.0,0.0
10.555201291724902,346548350.0,0.0
12.259335340432735,611496450.0,0.0
10.228946019806829,202533820.0,0.0
8.688041270237903,294298940.0,0.018807586
13.14922900936169,481752220.0,0.0
11.317040961531216,201684930.0,0.0
13.8,268520450.0,0.61509657
11.564820529584908,142026180.0,0.0
13.8,195830380.0,0.6644798
13.8,137550540.0,0.0
13.8,997194000.0,0.0
12.361172370658442,197930220.0,0.0
11.564820529584908,130184870.0,0.0
13.8,220475710.0,0.0
12.894981355405132,296119420.0,0.0
13.1040170178224,347741540.0,0.0
11.317040961531216,118534344.0,0.0
13.8,101620900.0,0.0
11.903627662592406,705275100.0,0.0
10.555201291724902,138742080.0,0.0
13.010124756583885,500549730.0,0.0
11.766835879457043,110296936.0,0.0
13.8,152748420.0,0.069576524
8.688041270237903,212698200.0,0.0
12.259335340432735,162645440.0,0.0
11.564820529584908,152022260.0,0.0
13.8,101431380.0,1.8426042
12.03103276926692,464423970.0,0.0
12.03103276926692,509396860.0,0.0
12.977660855576497,301648830.0,0.0
11.766835879457043,369764770.0,0.0
11.164723670049517,152213180.0,0.0
12.182845139342968,212975180.0,0.0
13.8,158792510.0,0.0
13.8,721121000.0,0.0
11.317040961531216,194509120.0,0.0
12.55480493374341,423988640.0,0.0
13.8,126072920.0,0.0
10.398502407966777,237982640.0,0.0
13.8,143223950.0,0.0
12.55480493374341,366043900.0,0.0
13.8,141500770.0,0.0
12.977660855576497,137682610.0,0.0
13.8,430212130.0,0.0
12.182845139342968,180098940.0,0.0
11.903627662592406,186184060.0,0.0
13.8,104789130.0,0.0
10.71425401075792,132597600.0,0.0
13.8,105005190.0,0.0
12.182845139342968,105896810.0,0.0
12.77131608967524,124094730.0,0.0
13.14922900936169,170185820.0,0.0
9.389280682850275,114441330.0,0.0
11.317040961531216,102071400.0,0.0
13.8,524586560.0,0.0
12.445128288561726,120658680.0,0.0
12.361172370658442,128543680.0,0.0
11.903627662592406,288562400.0,0.0
13.8,524454270.0,0.0
9.927159031249541,136424350.0,0.0
11.903627662592406,251592770.0,0.0
11.317040961531216,150212850.0,0.0
11.564820529584908,153248290.0,0.0
11.903627662592406,188141630.0,0.0
11.007950132808551,216970530.0,0.0
12.361172370658442,141269220.0,0.0
13.8,173487920.0,0.0
13.8,511577150.0,0.0
13.8,148378130.0,0.0
12.62066479053492,127170050.0,0.0
11.317040961531216,133023970.0,0.0
11.164723670049517,134015860.0,0.0
12.445128288561726,121282980.0,0.0
11.007950132808551,156002960.0,0.0
13.8,101805920.0,0.054074828
10.860805387276077,105855570.0,0.0
12.977660855576497,177452100.0,0.0
11.564820529584908,210264860.0,0.0
11.007950132808551,167036400.0,0.0
12.698000090258516,226210610.0,0.0
12.03103276926692,122343650.0,0.0
12.03103276926692,103173150.0,0.0
13.8,282026200.0,0.0
13.8,276604800.0,0.0
13.8,143462300.0,0.28566447
13.8,196423310.0,0.0
13.8,231593440.0,0.0
13.8,181243840.0,0.0
13.8,143980030.0,0.0
13.8,138200770.0,0.0
8.841999739310914,352574770000.0,21.708422
8.21393431111962,192593150000.0,11.170581
13.010124756583885,73780770000.0,18.223663
8.841999739310914,128919310000.0,3.0854373
10.860805387276077,119980120000.0,7.2179093
9.155686374365665,138586820000.0,0.034100812
13.14922900936169,52382910000.0,5.4566846
10.860805387276077,61584273000.0,1.0425026
12.977660855576497,56363820000.0,0.0
13.010124756583885,75747980000.0,11.837506
12.445128288561726,54469880000.0,14.847244
11.564820529584908,49431265000.0,0.6338974
11.317040961531216,54015754000.0,3.0625935
13.1040170178224,67954110000.0,0.1771307
10.555201291724902,60012753000.0,7.6708765
11.317040961531216,55659740000.0,0.0
13.14922900936169,49963450000.0,0.0
10.555201291724902,7899137500.0,1.7226449
8.688041270237903,14709521000.0,7.929573
12.361172370658442,9182719000.0,1.522438
13.1040170178224,18596026000.0,5.9681096
9.927159031249541,25989306000.0,1.3769566
12.182845139342968,28305635000.0,0.12176829
13.8,29322912000.0,0.0
10.398502407966777,35903470000.0,0.0
13.8,16966437000.0,0.69580424
11.317040961531216,8976647000.0,5.3481426
11.564820529584908,23696624000.0,5.002899
12.804875891454154,14418723000.0,0.0
9.389280682850275,21948221000.0,0.0
8.688041270237903,8295243000.0,0.26926628
11.766835879457043,13496739000.0,0.0
12.62066479053492,9451098000.0,0.3983804
11.317040961531216,16048950000.0,0.10521107
13.8,2314028000.0,0.51342595
11.903627662592406,11089360000.0,1.8511686
12.894981355405132,5064475000.0,0.48997566
12.259335340432735,1647525600.0,0.5973846
13.8,16689266000.0,0.0
13.8,4041716000.0,0.5556264
13.010124756583885,15505052000.0,2.3601613
12.182845139342968,2989434400.0,0.677395
12.698000090258516,6092182000.0,1.1492088
12.03103276926692,5263982600.0,0.6621563
12.259335340432735,13229135000.0,0.0
12.977660855576497,10074110000.0,0.0
12.804875891454154,15152056000.0,0.0
12.03103276926692,3839038000.0,0.3490114
12.03103276926692,2672273400.0,0.2151131
10.228946019806829,245002220.0,0.1242107
12.259335340432735,8444624000.0,0.0
13.8,1790125800.0,0.19960079
12.804875891454154,424110460.0,0.08789076
10.08306113048199,10551309000.0,0.0
12.62066479053492,8031901700.0,0.0
12.77131608967524,2964297200.0,0.9787362
12.445128288561726,2135058000.0,0.26130563
11.766835879457043,6247108600.0,0.0
11.766835879457043,7921865700.0,0.0
13.8,1217141500.0,0.0
12.698000090258516,4760963000.0,0.618696
11.766835879457043,7095231500.0,1.0101521
11.766835879457043,2056826400.0,0.0
11.317040961531216,2182284300.0,0.0
12.62066479053492,8209073700.0,0.0
13.056632387368865,4299310000.0,0.0
8.688041270237903,627668000.0,0.58415073
11.317040961531216,6262254600.0,0.0
13.010124756583885,3400186600.0,0.0
10.71425401075792,1434367400.0,0.07840187
8.688041270237903,130508430.0,0.08538901
12.361172370658442,444281060.0,0.13942401
10.860805387276077,520391900.0,0.1524819
11.164723670049517,406037220.0,0.25022423
12.182845139342968,5880465000.0,0.0
12.55480493374341,447917300.0,0.0
12.182845139342968,406584300.0,0.033167608
13.8,464226020.0,0.22709867
8.21393431111962,302289000.0,0.13404171
12.894981355405132,775989900.0,0.0665491
10.71425401075792,466967740.0,0.0
12.55480493374341,2575214000.0,0.0
12.259335340432735,3726241800.0,0.0
10.555201291724902,272720350.0,0.023351783
11.164723670049517,4400881700.0,0.0
13.8,5654396400.0,0.11480648
11.766835879457043,1213743200.0,0.0
12.62066479053492,3362026500.0,0.0
10.398502407966777,238481230.0,0.0041762916
12.03103276926692,321841300.0,0.62237746
11.564820529584908,439157280.0,0.061391845
12.698000090258516,1107924900.0,0.0
11.903627662592406,415556500.0,0.25600955
10.08306113048199,615365100.0,0.0
11.903627662592406,645552300.0,0.0
12.62066479053492,374648000.0,0.024279745
12.55480493374341,351058720.0,0.0
10.398502407966777,959070400.0,0.0
10.860805387276077,134052210.0,0.0
12.259335340432735,377608160.0,0.0
12.62066479053492,2393383400.0,0.20557985
11.903627662592406,1454056300.0,0.0
13.8,3403945200.0,0.0
12.182845139342968,3247528000.0,0.0
12.361172370658442,400056960.0,0.0
13.8,824523840.0,0.0
12.62066479053492,543199500.0,0.0
11.164723670049517,1759361800.0,0.0
12.03103276926692,281096500.0,0.0
13.8,780703600.0,0.0
13.230111772921887,1764422900.0,0.0
13.8,164268110.0,0.0
12.259335340432735,109171100.0,0.014468444
10.71425401075792,434622240.0,0.0
11.164723670049517,451261730.0,0.0
9.927159031249541,168351090.0,0.0
10.555201291724902,364697060.0,0.0
13.8,1709424400.0,3.2274203
12.445128288561726,103099680.0,0.0
11.766835879457043,232663460.0,0.0
11.472636476156387,1849862800.0,0.0
10.08306113048199,101695750.0,0.0
12.77131608967524,359408320.0,0.01770117
11.766835879457043,482000860.0,0.0
11.564820529584908,224141570.0,0.0
13.8,409506720.0,0.012153094
10.398502407966777,1187959700.0,0.0
13.8,359843230.0,0.0
9.017171205041501,215985120.0,0.0
12.445128288561726,1863842400.0,0.0
11.164723670049517,189720480.0,0.0
10.860805387276077,111324110.0,0.0
12.445128288561726,241684850.0,0.0
10.860805387276077,113536320.0,0.007238921
13.8,408911650.0,0.0
13.8,393838050.0,0.0
12.445128288561726,491637380.0,0.0
13.1040170178224,1715071200.0,0.0
11.766835879457043,1194284700.0,0.051137056
12.55480493374341,540133300.0,0.0
12.03103276926692,399467140.0,0.0
13.8,293332500.0,0.0
13.8,269985820.0,1.7881498
11.317040961531216,306381470.0,0.0
13.14922900936169,463657000.0,0.0
13.010124756583885,165971060.0,0.0
13.8,248943360.0,0.0
13.8,1208946300.0,1.40108
12.445128288561726,686405200.0,0.0
13.8,173454610.0,0.0
11.007950132808551,464768130.0,0.0
13.8,317408500.0,0.8858858
13.8,270700670.0,2.2847116
12.361172370658442,154547060.0,0.0
12.894981355405132,672400260.0,0.0
12.804875891454154,404835140.0,0.0
13.8,172442620.0,0.0
10.398502407966777,126880856.0,0.0
13.8,991532800.0,0.0
12.182845139342968,1153030100.0,0.0
13.8,183500850.0,1.3386772
11.317040961531216,267467070.0,0.0
12.77131608967524,128726104.0,0.0
10.08306113048199,225813800.0,0.0
13.8,256282610.0,0.0
13.1040170178224,370242180.0,0.0
12.62066479053492,494720000.0,0.0
13.14922900936169,265288110.0,0.0
13.8,1038521540.0,0.23158832
11.766835879457043,598170300.0,0.0
13.056632387368865,224367120.0,0.0
13.8,1143786500.0,0.0
12.804875891454154,260316140.0,0.0
12.55480493374341,135103360.0,0.0
12.698000090258516,616899200.0,0.0
13.8,119384670.0,0.0
13.8,298967970.0,0.5997319
13.8,1271907100.0,0.0
12.804875891454154,113752080.0,0.0
13.8,860484160.0,0.18164036
12.62066479053492,110718730.0,0.0
13.8,996180800.0,0.0
12.259335340432735,289711970.0,0.0
13.8,124574150.0,1.0567645
10.860805387276077,101712170.0,0.0
9.78178393942305,144323180.0,0.0
12.804875891454154,538269060.0,0.0
11.164723670049517,270694560.0,0.0
13.8,268834430.0,1.1020466
13.8,847676900.0,0.0
13.8,857148540.0,0.0
11.472636476156387,102778520.0,0.0
12.03103276926692,246943120.0,0.0
13.8,765360000.0,0.0
12.55480493374341,385225400.0,0.0
13.8,125973700.0,0.0
13.056632387368865,341052350.0,0.0
13.8,747954240.0,0.13556883
13.8,329790720.0,0.0
13.8,100468980.0,0.9291979
13.14922900936169,298959580.0,0.0
13.8,713305600.0,0.0
12.977660855576497,117583544.0,0.0
13.8,634758100.0,0.050495997
12.804875891454154,163644720.0,0.0
13.8,668594100.0,0.0
13.8,448839000.0,0.18138263
13.8,619125000.0,0.0
12.804875891454154,370082340.0,0.0
13.8,129779590.0,0.0
13.056632387368865,209765170.0,0.0
13.8,601585000.0,0.0
13.8,501009000.0,0.0
12.698000090258516,196057120.0,0.0
13.8,141307890.0,0.0
13.8,165985710.0,0.0
13.8,554079170.0,0.0
11.317040961531216,238733140.0,0.0
10.860805387276077,170946990.0,0.0
12.62066479053492,385709820.0,0.0
13.8,105659520.0,0.0
13.8,169877360.0,0.0
13.056632387368865,234013360.0,0.0
11.903627662592406,145824530.0,0.0
12.361172370658442,324712320.0,0.0
13.8,136854320.0,0.103981346
12.977660855576497,128981500.0,0.0
13.8,287296130.0,0.0
10.555201291724902,272900900.0,0.0
12.445128288561726,111055384.0,0.0
12.361172370658442,139019000.0,0.0
12.03103276926692,195371250.0,0.0
11.472636476156387,114883420.0,0.0
13.1040170178224,102440184.0,0.0
13.8,159455700.0,0.0
12.55480493374341,107845540.0,0.0
13.8,126730510.0,0.0
13.8,105964000.0,0.0
12.62066479053492,989588500000.0,6.629221
7.790641621123915,464253600000.0,86.73252
13.230111772921887,135911200000.0,1.207733
10.398502407966777,93882340000.0,2.8911085
12.894981355405132,54206820000.0,2.6762664
10.398502407966777,131324520000.0,0.025340308
13.198853574391514,45710230000.0,0.0
12.894981355405132,54131007000.0,0.0
9.155686374365665,55426576000.0,0.19050387
12.03103276926692,54280606000.0,0.22318584
13.198853574391514,54176403000.0,0.3372747
13.14922900936169,61251875000.0,6.2127833
9.78178393942305,66522874000.0,0.0
12.361172370658442,44042854000.0,0.0
8.841999739310914,36620020000.0,0.0
11.903627662592406,34293627000.0,0.0
11.317040961531216,13005948000.0,2.7161295
13.8,30570336000.0,0.0
12.445128288561726,3585131300.0,1.7772168
12.361172370658442,22453959000.0,3.171094
9.462953435380172,7854762000.0,3.4233787
12.445128288561726,8895050000.0,0.7252707
12.804875891454154,2926618600.0,2.3528545
11.903627662592406,9614633000.0,9.660677
12.55480493374341,17864820000.0,1.1064405
9.389280682850275,4396227600.0,0.7444537
13.273522887332552,13737883000.0,0.0
10.860805387276077,9848980000.0,0.87997586
12.77131608967524,17512944000.0,0.0
11.164723670049517,3363464000.0,1.6641438
12.445128288561726,15620960000.0,0.0
11.766835879457043,613539700.0,0.3181188
8.841999739310914,2659367200.0,2.731384
12.182845139342968,7876815400.0,0.59728
11.903627662592406,14269296000.0,0.0
12.977660855576497,14511990000.0,0.0
10.228946019806829,4517128000.0,0.0
11.317040961531216,12225379000.0,0.25221905
12.804875891454154,10878803000.0,0.0
10.398502407966777,1237837400.0,0.30737755
11.007950132808551,7652090400.0,0.0
13.8,5387211000.0,0.0
13.8,10777578000.0,30.65725
8.688041270237903,695047600.0,0.3632678
12.445128288561726,2814083800.0,1.0547031
12.182845139342968,7362473500.0,0.0
10.398502407966777,2052595100.0,0.15546395
12.182845139342968,7537026000.0,0.052180376
10.860805387276077,7244137500.0,0.0
10.860805387276077,3682599200.0,0.049971852
12.804875891454154,675736000.0,0.41227862
12.445128288561726,881855600.0,0.19783832
13.8,1856744200.0,0.0
7.9502325963702285,333291870.0,0.08930182
13.8,8035456000.0,25.315472
10.228946019806829,2252907500.0,0.0
11.564820529584908,1145621800.0,0.26990727
11.903627662592406,5207284000.0,0.0
12.62066479053492,1130565200.0,0.047908828
13.8,6073552000.0,0.0
11.903627662592406,409894180.0,0.15829055
11.164723670049517,1720576800.0,0.44033924
10.555201291724902,120334870.0,0.09618417
12.03103276926692,1593983200.0,0.13537692
12.55480493374341,1081647500.0,0.22575852
10.860805387276077,2593004800.0,0.10427557
12.445128288561726,374288350.0,0.06470112
11.317040961531216,292378750.0,0.05301088
13.010124756583885,551087170.0,0.00047262758
13.8,1516686500.0,0.0
13.8,5565769000.0,2.298602
11.903627662592406,751534700.0,0.009355978
11.164723670049517,321270430.0,0.06054689
9.462953435380172,1111394800.0,0.63143355
13.8,1041675200.0,0.15257597
13.8,3078763300.0,0.0
12.03103276926692,4112586500.0,0.0
13.8,4332965400.0,0.0
11.564820529584908,427079580.0,0.0
9.389280682850275,113632110.0,0.087941766
13.8,4394717000.0,0.0
13.14922900936169,2097841700.0,0.0
11.766835879457043,556479740.0,0.27446377
13.8,4217664500.0,0.0
12.259335340432735,509947100.0,0.0
13.8,3225148400.0,0.0
10.228946019806829,114306110.0,0.0
13.8,2725607700.0,1.8266692
10.228946019806829,245117310.0,0.0
12.361172370658442,1685036200.0,0.0
13.8,3180677400.0,0.0
12.259335340432735,1798473600.0,0.07636497
11.164723670049517,260688930.0,0.0
12.03103276926692,2547530500.0,0.0
11.164723670049517,123470950.0,0.0
13.8,636625600.0,0.0
13.8,2145101300.0,1.5606117
13.8,2522426400.0,0.0
13.8,230725460.0,0.0
12.62066479053492,909592400.0,0.0
13.8,287658240.0,5.4919825
12.62066479053492,149702500.0,0.0
10.860805387276077,171219360.0,0.0
12.361172370658442,437942000.0,0.0
12.55480493374341,580818750.0,0.0054453667
12.804875891454154,834308030.0,0.0
12.894981355405132,233716110.0,0.0
13.8,165832030.0,0.011609941
13.8,372610080.0,7.8043118
10.228946019806829,501254820.0,0.003057854
13.1040170178224,113309860.0,0.0
12.445128288561726,317933150.0,0.0
11.164723670049517,125024320.0,0.0
12.03103276926692,254809010.0,0.0
12.259335340432735,303437000.0,0.006688368
13.8,386022140.0,1.7386004
10.08306113048199,1175649500.0,0.0
13.8,1390127500.0,0.0
12.804875891454154,530543330.0,0.0
12.62066479053492,818499000.0,0.0
11.164723670049517,103631976.0,0.0
12.361172370658442,117004730.0,0.0
11.164723670049517,111757160.0,0.0044330265
11.564820529584908,202692660.0,0.0
13.8,1056721500.0,0.27500454
13.8,1187968400.0,0.0
13.8,1179577900.0,0.0
11.564820529584908,127333410.0,0.0
11.564820529584908,308375700.0,0.0
13.8,1090389600.0,0.0
11.564820529584908,333836350.0,0.0
13.8,144308050.0,0.0
12.804875891454154,287286180.0,0.0
12.182845139342968,327571260.0,0.0
12.977660855576497,383159740.0,0.0
13.8,110715030.0,0.49045095
12.03103276926692,107934820.0,0.0
13.8,117762750.0,1.3808029
13.8,215838260.0,31.439018
13.8,156843710.0,0.0
11.564820529584908,121208810.0,0.0
12.445128288561726,103153670.0,0.0
13.8,126971240.0,3.0403023
12.182845139342968,482174000.0,0.0
11.317040961531216,312796670.0,0.0
12.182845139342968,414124960.0,0.0
10.398502407966777,105147220.0,0.0
13.8,111668950.0,1.2006902
13.8,727116400.0,0.0
12.804875891454154,132586936.0,0.0
12.62066479053492,126082216.0,0.0
13.8,152346420.0,3.031562
13.8,176340130.0,0.0
13.1040170178224,256725900.0,0.0
13.8,536377860.0,0.0
13.8,137570320.0,0.76194686
12.698000090258516,374681900.0,0.0
12.894981355405132,420734620.0,0.0
13.8,389963970.0,0.06256957
12.259335340432735,229391230.0,0.0
13.8,455530400.0,0.0
13.8,426281150.0,0.0
13.8,241740030.0,0.0
12.361172370658442,199520100.0,0.0
13.8,454214050.0,0.0
12.804875891454154,190549360.0,0.0
11.903627662592406,152757230.0,0.0
12.977660855576497,102750860.0,0.0
12.445128288561726,168402020.0,0.0
13.8,260107950.0,0.25321716
13.056632387368865,224067170.0,0.0
13.8,155670580.0,0.16969398
13.8,385107260.0,3.7015283
12.894981355405132,102999270.0,0.0
13.8,372370720.0,0.0
12.445128288561726,123468456.0,0.0
13.8,137387570.0,0.0
13.8,271641500.0,0.0
12.182845139342968,105687480.0,0.0
13.8,284895360.0,0.0
13.8,258509140.0,0.0
10.860805387276077,109950950.0,0.0
13.8,187076180.0,0.0
13.8,171963410.0,0.0
13.8,164114460.0,0.0
13.8,149608140.0,0.0
13.8,143017980.0,0.0
13.8,112998000.0,0.0
13.8,101139870.0,0.0
8.35629475611738,787936840000.0,140.24294
8.688041270237903,230039110000.0,1.0599239
8.559304846246297,329002320000.0,5.568851
8.35629475611738,187481300000.0,0.0057639107
12.804875891454154,51011228000.0,10.208654
11.164723670049517,85204770000.0,2.1424332
9.155686374365665,83461490000.0,0.0
11.317040961531216,56809680000.0,0.04507709
12.894981355405132,58164253000.0,0.00042997132
10.555201291724902,21921368000.0,3.175212
13.198853574391514,46752436000.0,20.86377
13.14922900936169,41209995000.0,2.1376345
11.317040961531216,38526790000.0,7.360056
11.903627662592406,20344613000.0,0.0
13.8,27744614000.0,0.0009975409
11.766835879457043,18668917000.0,0.0
7.790641621123915,572262200.0,0.4205687
13.8,16555024000.0,49.16485
10.398502407966777,2143769500.0,1.617001
11.007950132808551,5766917000.0,1.7306107
10.71425401075792,12148655000.0,0.02274869
12.77131608967524,6933172000.0,2.3207874
13.8,17144230000.0,0.0
10.71425401075792,7052111400.0,0.41517514
12.77131608967524,841345340.0,0.49734947
11.007950132808551,13161822000.0,0.0
11.564820529584908,4653330000.0,0.0
13.8,11871210000.0,58.007835
12.445128288561726,1457266700.0,0.28323635
13.8,5485737000.0,0.0023494794
11.903627662592406,6152155000.0,0.0
13.230111772921887,4163618300.0,0.0012476406
13.14922900936169,881361900.0,0.37008938
11.766835879457043,5642791400.0,0.0
13.8,6320614000.0,23.011341
11.766835879457043,7689747000.0,0.0
11.007950132808551,6852857000.0,0.0
11.903627662592406,2064548600.0,0.08839366
12.445128288561726,1016681660.0,0.40972945
13.8,2402283500.0,43.185448
13.8,8968532000.0,2.050838
11.564820529584908,1137845900.0,0.45566872
