SFR [Msun / yr],Stellar Metallicity [Mz/Mtot]
0.0,0.0052795787
0.0175279,0.006690663
0.07281181,0.008166348
0.0,0.010542435
0.042361647,0.006524838
0.0,0.008371948
0.2911233,0.0058722263
0.0,0.008335563
0.0,0.0073339827
0.0,0.0057464186
0.0,0.0069229826
0.023678478,0.00668304
0.051215474,0.0076429853
0.0,0.005512001
0.0,0.007183233
0.0,0.076797664
0.0,0.033772968
0.0,0.024123454
0.0,0.004062897
0.0,0.0061009917
0.0,0.004604916
0.0,0.006219507
0.0,0.005338452
0.0,0.008164078
0.0,0.029796423
0.020937307,0.0059496798
0.0,0.0069122342
0.0,0.013325111
0.0,0.03181758
0.0,0.014063432
0.0,0.007403195
0.91872925,0.013030672
0.0,0.00897437
0.13245504,0.0058117444
0.0,0.006445976
0.0,0.0075772484
0.01662163,0.005959685
0.0,0.007310107
0.0,0.0063064215
0.0,0.00715649
0.0,0.018043721
0.0,0.0036238139
0.0,0.007247539
0.0,0.0065241256
0.0,0.0057150056
0.0,0.0069033317
0.8059332,0.018591527
0.061567254,0.0060105394
0.0,0.0062285494
0.33850116,0.012489889
0.013029525,0.020938898
0.0,0.01573859
0.156643,0.007080984
0.022199795,0.006648824
0.0,0.0388631
0.31571895,0.0054194303
0.0,0.0053661666
0.4409993,0.00509174
0.12727758,0.009205601
0.04656993,0.0058616605
0.0,0.007342458
0.0,0.008011324
0.0,0.015781
0.0,0.0062764687
0.0,0.006724495
0.0,0.005349016
0.9432137,0.018493911
0.22826414,0.020979436
0.0,0.016105099
0.0,0.024155512
0.0,0.018295785
0.0,0.0066136043
0.0,0.008300232
0.07663383,0.0071823485
0.0,0.0052676043
0.0,0.0058116885
0.0,0.007041614
0.24663366,0.006148995
0.16543475,0.007856155
0.0,0.004757276
0.0,0.0065437066
0.0,0.006372427
0.0,0.0069077876
0.0,0.0055088494
0.8592129,0.015814532
0.12878676,0.010065282
0.0,0.00719611
0.0,0.0063248216
0.0,0.006831534
0.0,0.006991996
0.30834708,0.015478091
0.0,0.023639632
0.0,0.031183867
0.0,0.021492943
0.0,0.016342407
0.26018447,0.0054694265
0.0,0.007271548
1.0309029,0.011782568
0.0,0.0061775306
0.0,0.006113817
0.0,0.0062745633
0.0,0.007471085
0.06103762,0.0057249917
0.008844857,0.0072908704
0.0,0.009444437
0.04712055,0.007007168
0.0,0.006003751
0.0,0.009654629
0.0,0.010364001
0.0,0.0061774324
0.07978035,0.0063655926
0.026662214,0.009093943
0.0,0.008553333
0.013811501,0.014193512
0.0,0.007493318
0.0,0.010448446
0.0,0.016034326
0.0,0.03231008
0.0,0.054594807
0.0,0.0058051683
0.0,0.017857727
0.0,0.029464062
0.08169013,0.0040998077
0.0,0.039149463
0.0,0.020413201
0.0,0.026324509
0.0,0.006637563
0.0,0.007889319
0.0,0.02078402
0.070535064,0.0059953
0.06516904,0.008423582
0.0,0.0052652927
0.0,0.009173005
0.0,0.019923316
0.0,0.027992254
0.0015221632,0.007988545
0.0,0.020364825
0.06439274,0.0059519084
0.0,0.0066721225
0.0,0.007031917
0.0,0.0058445777
4.781837,0.012236648
1.2261754,0.01360448
0.12611817,0.0063788914
0.0,0.006004313
2.5639343,0.009522069
0.0,0.0060599796
0.0,0.024669833
0.008322974,0.0074934918
0.5433402,0.0122363735
0.4803638,0.016038936
0.0,0.008562056
0.0,0.01192632
0.0,0.017514981
0.0,0.0060640317
0.0,0.020596275
0.0,0.006060125
0.0,0.006857404
0.30391577,0.02198486
0.0578327,0.005734377
4.1499724,0.011664081
0.0,0.0070146592
0.056082837,0.0073725954
0.009509582,0.0073627005
1.3937273,0.00833933
0.0,0.009358418
0.0,0.009941657
0.07003312,0.0075907116
1.633755,0.018635878
0.19087479,0.006985095
0.0,0.005849677
0.0,0.0067322175
0.0,0.014199355
0.019871004,0.004994098
2.9335139,0.007314308
0.0,0.007670334
0.0,0.0068826517
0.067734726,0.00785217
0.0,0.0049446207
0.0,0.0060384218
0.0,0.011607717
0.0,0.0058058957
2.9481616,0.009053717
0.0,0.00764906
0.0,0.01759105
0.0,0.00626674
0.0,0.007125705
0.0,0.02558629
0.0,0.010129208
0.0,0.0068294206
0.0,0.006791709
0.0,0.007264299
0.0,0.0048772134
2.0868213,0.014438062
0.0,0.014083546
0.0,0.008681432
0.0,0.007471498
0.0,0.012068306
0.10034919,0.006391497
0.0,0.006696248
0.0,0.0065089525
0.0,0.012822515
0.002149625,0.007137164
0.0,0.027830262
0.09905168,0.00620621
0.0,0.014754708
0.07155341,0.0052571897
0.0,0.0063953954
4.083151,0.011356638
0.030208323,0.0062170574
0.0,0.0075696134
0.041506194,0.0066833072
0.0,0.0062316237
0.0,0.007875469
0.06644379,0.0064844964
0.0,0.005224984
0.0,0.006154134
0.0,0.007632115
0.0,0.023253148
0.01655467,0.005415598
0.0,0.00778026
0.06154638,0.0072831814
0.0,0.008702655
0.016358284,0.007457268
0.0,0.0066494066
0.0,0.006909834
0.0,0.0063406574
0.0,0.007427868
0.0,0.012433195
0.008592355,0.0063507427
0.0,0.007888789
0.0,0.031262293
0.0804135,0.0059370394
0.0,0.020105021
3.3008487,0.018315122
4.720223,0.008556422
0.0,0.010389527
0.0,0.027855087
0.004554165,0.0069458014
0.0,0.0074001686
0.0,0.0076628444
0.0,0.022748053
1.1950393,0.0066354373
0.0,0.0053632706
0.0,0.005383826
0.0,0.015584965
0.0,0.0075462037
0.0,0.007966599
0.17796643,0.0070624095
0.0,0.008055147
0.0,0.011218553
0.020169424,0.007450808
0.0,0.018979676
0.0,0.017783253
0.0,0.007200964
0.0393248,0.0049254512
0.029902883,0.0061723907
0.0,0.0068203444
0.0,0.008081574
0.015336422,0.02233057
0.06357725,0.007285869
0.029864637,0.006735742
0.0,0.01361566
0.04715945,0.0068248855
0.32843,0.005989393
0.0,0.009256655
0.076900914,0.0071321647
0.0,0.0077605573
0.044559106,0.037473198
0.0,0.008178529
0.0,0.007070998
0.0,0.009119481
0.0,0.005955477
0.011719982,0.0066266097
0.017473653,0.008051853
0.0,0.0058649336
0.19857338,0.0041986033
0.0,0.007270666
43.70788,0.015595133
0.020450676,0.01707543
0.0,0.011236577
0.0,0.023138734
0.0,0.007971591
0.0,0.0063826214
0.0,0.02681032
0.0,0.0154396705
0.11419372,0.004578466
0.16094646,0.0060078027
0.047980297,0.006452232
0.09555042,0.00646175
0.0,0.021509238
0.1023239,0.0055952114
0.049651243,0.0067967605
0.0,0.00808452
0.080334626,0.0072872923
0.0,0.006497228
0.025753051,0.008014361
0.0,0.0061403234
0.0,0.0058916686
0.06330377,0.005898816
0.0,0.006698268
2.970622,0.012294463
0.0003416303,0.0071614045
0.0,0.0059046866
0.069440134,0.00789176
0.0,0.020086393
0.0090961335,0.0061550774
0.030577222,0.009087616
0.016684884,0.0063234745
0.0,0.008414478
0.0,0.009455984
0.01936495,0.006832536
0.03546713,0.0076455786
0.0,0.0075693787
0.0,0.0058766305
0.0,0.005612512
0.18756397,0.005392613
0.0,0.013890459
0.0,0.007029301
0.0,0.007580163
0.0,0.019525204
0.0,0.037589565
0.054443408,0.005840245
0.16584271,0.0071704676
0.0,0.012371179
0.0,0.0074655833
0.0,0.009800141
0.0,0.0074574477
0.05587416,0.008974906
0.0,0.0050706337
0.10260179,0.022242378
0.0,0.005657712
0.021480748,0.0074117375
0.018508485,0.006679947
0.121055014,0.0068806745
0.0,0.01858923
3.8926823,0.009476457
1.171273,0.015730508
0.5436908,0.0135310935
0.12621184,0.0046917256
0.0,0.008142992
0.08298595,0.022052892
3.7444139,0.009812273
0.034487054,0.007127478
0.03255808,0.005834706
0.036355667,0.0076959375
0.0,0.034928817
0.1467568,0.0057112533
0.0,0.03083501
0.0,0.007436235
0.0,0.020432778
0.17713997,0.00662117
0.02755934,0.0070655462
0.0,0.0055166893
0.0,0.01250944
1.6826979,0.011231118
0.0,0.016310241
0.024293726,0.0069887745
0.13248163,0.008660413
1.4712815,0.0055213836
1.2183936,0.009107982
0.05035407,0.0062671658
0.0,0.038360517
0.05357994,0.0073536155
0.02174837,0.0069816075
0.0,0.0066538802
0.0,0.007023511
0.18710756,0.020469721
0.0,0.006831898
0.0,0.0076735634
0.0,0.006890931
0.11418806,0.0059349723
1.9363421,0.017201966
0.017683994,0.005319248
0.0,0.006840333
0.0,0.02474957
0.0,0.03361524
0.027835958,0.0071194344
0.06226069,0.007734509
1.353943,0.013727393
0.09688613,0.0069299294
0.0,0.007707951
0.85507125,0.013644357
0.0,0.014834338
0.0,0.0072118053
0.12788223,0.0067681046
0.0,0.0074170027
0.0,0.03937727
0.0,0.0069367033
0.0007100193,0.016781842
0.0,0.02202611
0.0,0.009589556
0.0,0.008647983
0.041505095,0.0073226406
0.023735363,0.0067909854
0.0,0.024902089
0.06599918,0.0060334336
0.1926143,0.008148212
0.0,0.007894742
0.0,0.0070643635
0.0,0.019995365
0.0,0.006554023
0.046860922,0.006914315
0.2229688,0.007172549
0.06339274,0.0062929913
0.023541052,0.0071249246
0.06288828,0.006360768
0.0,0.017391015
0.14353979,0.0072383266
0.07493721,0.0073095653
0.064395525,0.006210372
0.028803885,0.0089171035
0.0,0.006088038
0.07099454,0.0059722457
0.00566378,0.0057289777
0.06171169,0.007573276
0.13467163,0.006926821
0.0,0.007896243
0.6182343,0.010916046
2.3182344,0.019795254
0.060982198,0.006012506
0.023364594,0.0066619376
0.088813886,0.008561943
0.23387472,0.017132867
0.0,0.006276153
0.08118227,0.0059826365
0.035341635,0.005662405
0.0830464,0.004979759
0.0,0.0053559626
0.046576515,0.0059110518
0.026374679,0.0060951454
0.02414554,0.007318222
0.012768321,0.005577397
0.0,0.0077226483
1.1644168,0.017697755
0.00042843708,0.007376377
0.0,0.0065207523
1.132125,0.012576314
0.15585762,0.00837014
0.07552172,0.007152224
0.0061287973,0.007252822
0.0,0.020380903
0.0,0.007335433
0.0063862847,0.0054300004
0.48159003,0.020245072
1.1157417,0.011544759
0.1270088,0.017219272
0.0904778,0.006557433
0.0003743343,0.008886671
0.57237214,0.014282367
0.11256569,0.0054273927
0.16846351,0.004957143
0.0,0.0074919793
0.0005105136,0.0059173354
2.2178605,0.012173272
0.0,0.020454753
0.0,0.022553476
0.049802884,0.0066931974
0.0043703606,0.006977846
0.11441102,0.0072826785
2.4412372,0.015467956
0.0,0.006475678
0.0,0.0085588265
0.010477046,0.0062297746
0.0,0.021966401
0.018781668,0.008242353
0.0,0.0065561486
0.04218894,0.005660265
0.0,0.01054241
0.0,0.01254919
0.0,0.011093506
0.2234418,0.0053859698
0.0,0.019942505
2.108108,0.021542005
0.030410068,0.00696555
0.0,0.0152791
0.0,0.01740404
0.05506975,0.0076694535
0.0,0.007608039
0.0,0.01782564
0.0,0.031030467
0.23339477,0.0044601676
0.034292683,0.0081410585
0.0,0.005510699
0.15141688,0.013172375
0.090534255,0.007732505
0.0,0.0070696743
0.06311287,0.0057949056
1.3281454,0.013302194
0.12776805,0.0070778644
0.17656796,0.006862196
0.16998307,0.004673106
0.06137097,0.007185178
0.0,0.0074451766
0.0,0.018741151
0.071283355,0.0059100315
0.0054492997,0.028584328
0.018567972,0.0070963437
0.8944343,0.010661354
0.0,0.03478264
4.087491,0.011914106
0.03301099,0.007055823
2.5584319,0.010181583
0.0,0.01895712
0.004025373,0.0077328933
0.04930166,0.0077366554
0.07584919,0.009719999
0.00890686,0.0065086717
1.0438083,0.015008032
0.0,0.006689322
0.0,0.0060380744
0.0,0.017160293
1.0200162,0.0086867
0.113525614,0.00607199
0.0,0.00701859
5.5361533,0.018078677
0.018760812,0.007703752
0.0,0.014317672
0.00417304,0.005995343
0.0,0.012802031
0.021288425,0.008133867
0.022720216,0.0075823166
0.0,0.0067595644
0.078970835,0.0072149984
0.0,0.020966318
1.8871161,0.012132083
0.5968915,0.013463854
0.0,0.0073201847
0.85625315,0.016964046
0.07234035,0.007892915
0.042558275,0.004633218
0.0,0.0072758994
1.7411195,0.017993012
0.010094641,0.0073033674
0.0,0.024470206
0.09903982,0.0072364816
0.0,0.006729572
0.19368176,0.0068407482
0.093725696,0.0051800753
0.0,0.006486183
0.54095834,0.0154575845
2.6726213,0.01486188
3.52912,0.015366288
0.046701916,0.0065365043
0.0,0.0059486763
0.049313914,0.0075232084
0.055266235,0.0043143313
0.0,0.008937489
0.12434633,0.026195455
0.0,0.020796446
0.09079786,0.0076483893
0.014596146,0.0077730934
2.675718,0.013422222
0.02801265,0.0068876054
0.0,0.016831059
4.5670524,0.01355758
0.0,0.020802842
0.12180533,0.007109441
0.0,0.006767354
0.21344125,0.014137924
0.0663032,0.007013159
0.0,0.009382951
0.057237916,0.0055957376
0.0,0.00813314
0.0,0.007053643
0.0,0.022514211
0.11234719,0.006609351
0.0,0.03534801
0.045064885,0.007559456
0.0,0.00820232
0.0,0.0053122616
0.13710569,0.008329113
0.3536214,0.005026233
0.12365855,0.008093396
0.019649172,0.007028
0.23916978,0.0054732976
0.079594485,0.005783315
0.044155154,0.008666431
0.10567728,0.0070645916
1.5461973,0.009956531
1.4362261,0.01153135
0.8564647,0.013031577
0.012232022,0.006314457
0.06840228,0.0069099274
0.09453014,0.0060057524
0.09339371,0.00518976
3.0367682,0.00982787
0.051735975,0.033729535
0.17229044,0.0066945255
0.06146216,0.0057063242
0.046904694,0.0058809845
0.042675443,0.0075741275
0.12222391,0.005334249
0.0,0.009591408
0.09709811,0.0051175626
0.17889823,0.00653015
1.9317222,0.013052814
0.0,0.007588887
0.083841085,0.0061618006
0.051027898,0.0074229413
0.0,0.0105522685
0.9622517,0.015495858
0.017228518,0.0072898464
0.0,0.017591367
0.18188378,0.010109094
0.032946717,0.02017395
3.330707,0.013314586
0.0,0.008123836
0.100826934,0.0060560945
2.3423536,0.01382779
0.062106922,0.00850045
1.1360043,0.014839484
0.1480792,0.018862082
0.17797951,0.01880137
0.088825956,0.0074894507
0.0,0.01866771
1.7586045,0.015190048
0.0,0.008130991
0.0269549,0.007608152
0.040353373,0.0058139204
0.764387,0.01546345
0.0,0.010414399
0.21180297,0.006133178
0.1203753,0.0054617464
0.17677218,0.0052585485
0.004841872,0.008913789
3.3948514,0.02427937
0.037809968,0.0048113973
0.0,0.009437007
1.2776695,0.013233836
0.38709837,0.016713217
0.13491702,0.0076234643
0.002398469,0.008183891
0.13653123,0.0070726904
0.0,0.011348841
0.07625279,0.006892396
0.003113389,0.007825223
0.16363077,0.008066107
0.07066533,0.005853433
0.0981656,0.0064818272
0.08247306,0.0061442927
1.5956539,0.013470757
0.0,0.019233506
0.22891644,0.005894199
0.0,0.0062909825
0.035558682,0.0064781136
0.0,0.0092182765
0.07679227,0.00645272
0.61465776,0.01248747
0.27387357,0.0066317627
0.015912527,0.0075543546
0.0,0.0059778993
0.010052223,0.0064205383
0.0,0.0069015
0.06351177,0.0055649956
0.022123056,0.00637564
0.062265925,0.006497853
0.11323628,0.0097448835
0.0,0.016164824
0.07181598,0.0065988447
0.0,0.018968752
0.2504504,0.007500612
0.08118474,0.004631172
0.54583234,0.022753483
0.009131894,0.0112714805
0.18549587,0.0060658087
0.008985675,0.0071240277
0.13319907,0.0060504903
0.043828253,0.0069233743
0.062154733,0.008131134
0.0,0.0066973874
0.5614013,0.01263579
0.0,0.008356924
0.088239826,0.0072293445
0.12156431,0.0050510466
0.2957688,0.0046198578
0.060277756,0.0058361264
1.865327,0.007780051
0.010136388,0.006643525
0.0969129,0.0070856325
0.0020978812,0.008197665
0.1508186,0.006588475
0.01929678,0.0072848597
0.069970995,0.014377319
4.1037817,0.011754348
0.0,0.0073461984
0.0,0.02285054
0.33398974,0.014590995
0.0,0.021612108
0.21731998,0.003095606
0.09978517,0.007632935
0.90208864,0.011526843
1.6672686,0.01383948
0.11320118,0.0063355174
0.023772296,0.0071902233
0.12239733,0.006792852
0.0,0.019178126
0.1750013,0.0056330347
0.0,0.007793261
0.0018741179,0.007132997
0.102142185,0.0060339486
0.7097392,0.005104257
0.027500551,0.0069426075
0.1077971,0.0059214174
0.053463068,0.007951736
0.09609965,0.0062449006
0.024636116,0.01169256
0.0,0.008660299
0.13131487,0.0067668143
0.0,0.027793352
0.19137311,0.007587417
0.09623395,0.0061662844
0.0,0.015082497
0.031707156,0.008700002
1.4837016,0.018167559
0.11338765,0.0060087764
0.106811635,0.0065615014
0.100489415,0.0048352918
0.39530492,0.016717609
0.006946624,0.0068518366
0.02473804,0.009355931
0.61360425,0.0116607575
0.0,0.008519107
0.0,0.013296901
0.6374949,0.015225
0.010708194,0.00967307
0.037208386,0.017486783
0.008942161,0.010993326
0.41131926,0.006479884
0.59082603,0.01500486
1.0588671,0.011949399
0.11027332,0.0036080051
0.028668635,0.011782419
0.08038988,0.008018197
0.00667988,0.008334579
0.061980918,0.0071113114
0.07508884,0.005412462
4.017716,0.015531331
0.057952005,0.0052472656
0.0076848757,0.007465206
0.035018876,0.008791971
0.5009307,0.013763801
0.054351576,0.0085264575
0.18238568,0.0051697153
0.35438085,0.01424901
0.74089795,0.01452805
1.1246357,0.01048137
0.12970458,0.0073052524
0.07242637,0.0065339385
0.0,0.0069158594
1.540686,0.011941754
0.23144056,0.010608545
0.0,0.013345572
0.07220395,0.006972666
0.032580983,0.006666653
0.009443798,0.007172167
0.030081732,0.0061842003
0.0,0.014426142
0.6121232,0.012437031
0.0,0.012420593
0.055556465,0.0064148065
0.07422834,0.005793618
0.0,0.0089587215
0.8425497,0.034411978
0.11838942,0.0075447075
0.06597082,0.0069863414
0.19855972,0.0037826423
0.05023611,0.0048671076
0.0,0.013900352
0.0813968,0.0075568077
3.046274,0.016078962
0.24629422,0.013835345
0.013035924,0.0069086263
1.0175394,0.014650236
0.06154745,0.005483255
0.040570986,0.0057027484
0.05167538,0.005852561
0.4473188,0.005370869
0.17379454,0.0052058427
0.0,0.00739544
0.07654572,0.0071327137
0.19184169,0.01667081
1.3325934,0.01588464
0.079787806,0.0076480326
0.09868755,0.0062754266
0.5989551,0.0074811475
0.032586265,0.006012173
0.07944157,0.006454337
0.06598505,0.006267413
0.21818261,0.0062386002
0.07767557,0.0065711937
0.2180456,0.0067475503
0.18793821,0.009093553
0.26362517,0.013170738
0.10090263,0.0063367584
1.9198458,0.009355045
0.25129175,0.010247718
0.07309525,0.00842589
0.017227607,0.0068294974
0.09088599,0.008016888
0.1516371,0.0075454353
0.0053854254,0.006246369
0.2698883,0.004913793
0.26678857,0.0071413587
0.12576835,0.0065639806
0.038004134,0.007558356
0.110024825,0.0069601624
0.0,0.008124303
0.09095108,0.0064463206
0.07617159,0.007465893
0.10335571,0.008551264
0.10789224,0.0064794924
0.02618374,0.0077331495
0.0,0.007436504
0.08816971,0.0066163433
0.12581797,0.0062905853
0.16854481,0.0051065246
0.025180716,0.0070855706
0.0,0.0077912807
0.13508521,0.0050125797
0.0,0.010371625
0.06239347,0.006715575
0.018649941,0.005915475
0.1443799,0.0055982615
0.07027923,0.0074027013
0.020256292,0.0068699815
0.014118266,0.009718576
0.0963475,0.006768174
0.055533204,0.0062401798
0.0,0.02388446
0.058745492,0.0069728736
0.13074139,0.007244405
0.15547574,0.0059532467
0.119577706,0.005854817
0.1880146,0.0051350025
0.15379745,0.0055495873
0.023941282,0.0068714023
0.023460124,0.0060242834
0.07696377,0.0060585663
0.02609123,0.008485881
0.12555827,0.0074876347
0.026811397,0.0074556125
0.009554787,0.008061567
0.08235603,0.006777903
0.025405478,0.006930917
0.065195076,0.0075541283
0.5230434,0.022646831
0.0010578203,0.0077208956
0.036353122,0.007973265
0.03301482,0.0075230994
0.03335599,0.0072157676
0.05826187,0.006884819
0.029353349,0.0070106206
0.009791966,0.007950939
0.028285982,0.008292773
0.13990575,0.006410209
0.2810807,0.010041486
0.0100792525,0.007676627
0.0,0.020313945
0.1385818,0.0044684866
0.02525976,0.012854144
0.084558,0.00706888
0.049209677,0.008124963
0.1966785,0.005845623
0.010124992,0.00768649
0.9410667,0.010466903
0.20607078,0.004766326
0.0123250205,0.006736326
0.01689262,0.0069290926
0.0,0.0066473437
0.027665481,0.007362148
0.060172893,0.0063507273
0.13348898,0.007512305
0.18157035,0.0064606727
0.17358847,0.006512823
0.186376,0.0061357543
0.098860964,0.0075678937
0.0,0.009966859
0.05623169,0.006283019
0.1682982,0.0053346944
0.0062902826,0.009060523
0.0093050385,0.0066643264
0.23821127,0.011192822
0.28457305,0.0068724575
0.22111313,0.0071943277
0.08277087,0.008749384
0.1060657,0.0066728885
0.13284668,0.009349068
0.11646677,0.006699721
0.1725726,0.007917926
0.10655711,0.0060329814
1.123699,0.00507439
0.13157153,0.0069939126
0.7253352,0.008068769
0.01291515,0.007530205
0.16170387,0.006073848
0.13393487,0.0061946674
0.2233797,0.00577855
0.21595137,0.008754652
0.07969205,0.0063649835
0.0,0.017002473
0.069514744,0.0070916577
0.082936175,0.0068229465
0.9488226,0.023068918
0.26213494,0.0065065
0.07327142,0.006513143
0.13972934,0.006081197
0.30581072,0.0074399016
0.4867937,0.007387552
0.057286195,0.0069573284
0.07268832,0.007072128
0.030257218,0.0069852807
0.053613085,0.0065758396
0.13321956,0.005505271
0.027810767,0.008194876
0.13943928,0.004899301
0.15298495,0.006527225
0.15748776,0.00807478
0.27522606,0.0070954496
0.43643028,0.0036916342
0.08626638,0.006062379
0.5717777,0.013128407
0.27141762,0.021494865
0.1755652,0.012914276
0.2220133,0.00644916
0.114467435,0.0063961796
0.033529233,0.0070095924
0.12230255,0.005318025
0.034908086,0.00752684
0.12701853,0.00788176
0.27830324,0.009010139
0.06974425,0.007375422
0.095473394,0.007481978
0.07596057,0.006186834
0.04308654,0.0057106195
0.047969952,0.010106512
0.46621084,0.00914193
0.0,0.010407237
0.21420659,0.0062132725
0.15576774,0.006069772
0.12495155,0.007262157
0.057479806,0.006685545
0.118062116,0.006953825
0.08136053,0.0061996104
0.082442634,0.0067371763
0.121489845,0.005657636
0.21475849,0.0061381734
0.21518587,0.0075456887
0.15681411,0.0047649667
0.12073265,0.006606295
0.21143714,0.0069290744
0.21008012,0.0066433605
0.12236788,0.008990752
0.27854803,0.008330823
0.12110455,0.005558078
0.123119585,0.007560803
0.17091085,0.006573114
0.077240705,0.005691819
0.17294076,0.009412582
0.08527397,0.0072677564
0.0,0.0052197166
0.18423812,0.00564007
0.22152409,0.005737495
0.4455493,0.006326978
0.22506662,0.007861672
0.057480592,0.004904045
0.12154155,0.0052008023
0.11275914,0.0070267683
0.20750691,0.009973594
0.05945635,0.0068621794
0.12383749,0.004464336
0.12123363,0.0034929868
0.04979396,0.0063783466
0.13514626,0.0058528674
0.08184707,0.0065361913
0.06602278,0.0061655934
0.2453901,0.0060581304
0.27027902,0.005387172
0.07455075,0.0051834825
0.08257027,0.006160967
0.063478,0.0072432635
0.1735116,0.0051572896
0.12655044,0.0088052815
0.24829023,0.0056074685
0.20731708,0.0065787523
0.11653591,0.006216734
0.025001766,0.007227654
0.06987407,0.008347
0.037269138,0.007787645
0.08448373,0.0060396018
0.1292317,0.006529773
0.07587885,0.00545583
