SFR [Msun / yr],Stellar Metallicity [Mz/Mtot]
0.0,0.012591064
0.058552504,0.0058810404
0.03319008,0.0050119543
0.0,0.04853252
0.0,0.006323205
0.0074974387,0.0062739286
0.3580457,0.015830886
0.025573226,0.0073847505
0.0,0.0067431917
0.0,0.0208921
0.0,0.0050868224
0.0,0.029342385
0.0,0.018315865
5.7869,0.008045571
0.0,0.007468064
0.050963037,0.0141799655
0.0,0.0070474767
0.0,0.0062012435
0.0,0.018391827
0.027171742,0.0063674776
2.5299263,0.0067257397
0.040734805,0.007157398
0.0,0.007860903
0.07018483,0.0069748
0.0,0.01146681
0.13434951,0.0057178894
0.0022130318,0.0069300956
0.59036005,0.016152386
0.012604947,0.0064860783
0.0012152026,0.006295444
0.099946484,0.017832464
0.0,0.02021086
0.0015553479,0.0059046526
0.0,0.009307939
0.054080386,0.0051970524
0.0,0.009052111
0.0051605925,0.0064309523
0.0,0.03150458
0.825179,0.010139674
0.01100858,0.0061464785
2.6165,0.008304965
2.5259795,0.015580988
0.0,0.0074284878
0.0,0.010200338
0.0021471372,0.004984359
0.0,0.029459216
0.0,0.020723123
0.12676702,0.007265186
0.0,0.0075145494
0.025597028,0.008255235
0.0,0.0060230396
0.0,0.006466396
0.0,0.026734257
0.50112504,0.019064838
0.0,0.012721673
0.21483828,0.0042784666
0.0,0.0060605602
0.0,0.007439542
0.06293757,0.006426062
1.9209578,0.010372376
0.13702795,0.007162628
0.0,0.0068105245
0.0,0.0065217027
0.1831129,0.006737045
0.0,0.0058390726
0.0,0.007462158
0.0,0.026782162
0.13463643,0.0060487553
0.0,0.0073704137
0.14794852,0.009527199
0.0,0.0050912965
0.27421856,0.0052194144
0.11435292,0.005523787
0.0,0.0056647314
0.0,0.005377428
0.0,0.00834727
0.0,0.04932693
0.0,0.015782656
0.04301511,0.0068782917
0.23498547,0.005678335
0.0,0.010769186
0.0,0.020411713
0.0,0.03167886
0.1710573,0.004874817
0.3465667,0.0030029253
0.0,0.0043527833
0.0,0.020571128
3.1569674,0.009786674
0.0,0.013667137
0.38967925,0.005910559
0.18017866,0.00694876
0.27460065,0.0063630096
0.0,0.0064948676
0.098687306,0.006016963
0.10769781,0.006210875
2.404293,0.016611336
0.0,0.0060188966
0.0,0.006333434
0.93405575,0.015338804
0.25432196,0.0058897133
0.02409688,0.0064381533
0.027206924,0.0064348015
0.0,0.047025606
0.0,0.00706658
0.03279661,0.00739684
0.0,0.0072313542
0.37577388,0.014343446
0.10966493,0.005904332
0.0,0.006773712
0.003762283,0.00502542
0.678085,0.0036244919
0.16028088,0.00575918
0.0,0.006768605
0.0,0.005458269
0.0,0.0068745376
0.0,0.006522251
0.2836169,0.0055829654
0.011130283,0.018684143
0.24362567,0.005719824
0.0,0.007155968
0.0,0.008994983
0.75244355,0.016096279
0.06985888,0.006047797
0.5298984,0.004608601
0.0,0.011464102
0.523939,0.0040355725
0.0,0.006028772
0.0,0.019033026
0.06623232,0.0060073943
0.036611214,0.0067460923
0.0,0.006370201
0.0,0.020832589
0.0696841,0.0060414146
0.16504991,0.0050825193
0.0,0.0072633135
0.0,0.006958721
0.010056468,0.006340421
0.11209808,0.013539818
0.23336673,0.0058250804
0.0,0.005355899
1.07525,0.014313622
0.0,0.005296651
0.050368637,0.007845994
0.17380677,0.0054819165
0.14182743,0.0051807878
0.0075892373,0.004329965
0.0,0.006552218
0.0,0.00547294
0.0,0.014361882
0.0,0.024898987
0.4132998,0.003654443
0.09340123,0.006349911
0.0,0.011032872
0.0,0.0058633103
0.0,0.006330482
0.0,0.010342416
0.0,0.005545396
0.0,0.006949895
0.008084449,0.015097898
0.0,0.0050745234
0.0,0.009250569
0.0,0.0072795087
0.33816785,0.0067322473
0.12627381,0.005997406
0.42959827,0.004931815
0.5305235,0.010725587
0.09398046,0.0056140525
0.14663403,0.005241115
0.0,0.018460093
0.022144252,0.0069568274
0.0,0.0053770426
0.011336533,0.0076635024
0.11496483,0.0060292655
0.0,0.007004688
0.010329315,0.007176627
0.0,0.008190917
0.0,0.008011973
0.00871534,0.0048683346
0.02329803,0.009488634
1.4028555,0.0094504645
0.038550828,0.0063199317
0.011420195,0.0063927458
0.0,0.0072481288
0.0,0.019304773
0.21259265,0.015792659
2.0065207,0.01349757
0.0,0.022526616
0.0073252562,0.006976917
0.07516142,0.0068978756
0.12267604,0.0057134624
0.13053277,0.0065102205
0.34953585,0.0104868
0.040864553,0.0054410906
0.0,0.005903129
0.0,0.0074957786
0.43535733,0.008100435
0.0,0.0099875545
0.07253325,0.006736101
0.0,0.006586093
0.0426029,0.006561961
0.00065409025,0.0074940966
0.26462263,0.0057909857
0.0,0.007926527
0.0,0.0057858387
0.33868328,0.005890471
0.07305512,0.005712996
0.0,0.0059046885
0.2488005,0.007958016
0.0,0.007288019
0.51176447,0.011026657
0.0,0.020484202
0.0,0.007188679
0.0,0.010524763
0.23980518,0.023837436
0.075638205,0.0061661024
0.0,0.007361954
0.0,0.0056511248
0.0,0.004245314
0.18193224,0.004969817
0.38902032,0.0043871272
0.38274744,0.005853421
0.092459254,0.0063435235
0.0,0.0063820514
0.106948495,0.0069443462
0.025154056,0.0062925653
0.06471965,0.006349058
0.0,0.008885229
0.0,0.010613082
0.028679635,0.0071839546
9.638091,0.011662978
0.0,0.029360732
0.0,0.056661557
0.0,0.010302258
0.03760839,0.005633817
0.0,0.007577906
0.85373706,0.019597692
0.05635283,0.0067113084
0.028693832,0.0070401677
0.0,0.01714588
0.058688864,0.0061589573
0.0032295592,0.005863964
0.0,0.00558143
0.0,0.0064496696
0.03459731,0.004749605
0.08109794,0.006471787
0.0,0.0059956005
0.46095225,0.0044414955
0.0,0.02813827
0.1706811,0.0056651323
0.0,0.0048863483
0.045391455,0.0066402825
1.4820708,0.013372823
2.6831522,0.02290222
0.11533,0.0064450167
1.4854516,0.010012466
0.0,0.008029849
0.0,0.011718468
0.56877923,0.007415392
0.04345691,0.005621982
0.0,0.005922537
0.027246937,0.007809004
2.4064767,0.017597469
0.16622193,0.006943616
0.0,0.0074102157
0.017880661,0.006051601
0.0,0.0048705367
0.0,0.007405942
0.04262014,0.006641674
0.019350553,0.016505279
2.352706,0.019809423
0.0,0.0050957045
2.1103756,0.02180182
2.0869203,0.01898515
0.57686603,0.0035796976
1.8798033,0.017246103
0.031083854,0.0055650636
0.20228985,0.008001302
0.049113624,0.007204038
2.9875202,0.013598919
0.15991752,0.0063279266
0.2845409,0.0050408826
0.21576668,0.0070780767
0.57975894,0.0074979393
0.0,0.010175729
0.0,0.0055999258
0.1865922,0.006662199
0.032158654,0.0062651657
0.011929232,0.006420549
0.17876448,0.014379389
0.044785097,0.0060980422
0.07958217,0.004368352
0.0,0.0064462465
0.4202869,0.004643227
0.0,0.0057617743
0.040621903,0.005479867
0.0,0.008631785
0.08247195,0.0073074955
0.13626046,0.0063929567
0.9236816,0.017177913
0.0,0.0048664855
0.4074937,0.015338788
0.08752011,0.0074183024
0.0,0.0075376974
0.018375553,0.0060019875
0.62208664,0.006997891
0.36500552,0.004129247
0.0,0.019042434
0.2429528,0.0063559473
0.4016339,0.0055914596
0.0015719774,0.005832735
0.030086422,0.005531866
0.08350511,0.0076753814
0.09412945,0.0055309176
0.0,0.008972516
0.12724869,0.015512382
0.69408,0.010508877
0.0,0.023789847
0.18669708,0.015196169
0.16557997,0.014702255
0.0,0.045208286
0.56977767,0.019073114
0.19096728,0.0047545154
0.0,0.0045598405
0.05437,0.006783002
0.0,0.0069467784
0.0,0.04820108
0.006732963,0.0073586083
0.086870186,0.0060585914
0.17800088,0.0050573796
0.09708604,0.0053318962
0.0,0.004860688
0.057622477,0.0062322966
0.056066543,0.006716946
0.0,0.013119549
0.21049166,0.0040784054
0.076211974,0.006598769
2.5468338,0.020520153
0.1383485,0.007891695
0.0,0.0060841776
0.060945038,0.0060320543
0.0,0.015214812
0.13444337,0.0076304525
0.0,0.006902755
0.0,0.0063391915
0.0036148801,0.006661397
0.033617962,0.008019002
0.16374134,0.005151272
0.04814178,0.006428817
0.0,0.007631939
0.0,0.0094505325
0.043933813,0.0055533643
0.025568048,0.0058538807
0.0,0.007447046
0.16618061,0.005022338
0.098596044,0.0065334705
0.0,0.015815075
0.0,0.008792908
0.115924016,0.0060856496
0.07363239,0.0064299693
0.46408504,0.0040877857
0.013968901,0.0049493783
0.31995612,0.010631991
0.36822313,0.005016885
0.031878863,0.0062661045
0.0,0.00805249
0.0,0.021129334
0.0,0.0068156538
1.6239072,0.009980621
0.13110907,0.005439908
7.1664696,0.0108098285
0.042248465,0.0059045316
0.55629987,0.005186231
0.12324359,0.00662016
0.0050276383,0.0059276624
0.034984812,0.007788645
0.35461468,0.00573909
0.2927088,0.006902199
0.09506916,0.005552994
0.009971357,0.006246531
0.27272844,0.005225345
7.7958317,0.01487565
0.0,0.006741324
0.86297673,0.010199356
0.11159314,0.0064680525
2.317123,0.017266432
0.014207818,0.0054806136
0.07744692,0.0066942796
0.2638463,0.0069864653
0.15128148,0.0051006502
0.068429425,0.0063978904
0.0137222465,0.007072159
0.0,0.008590119
0.11231903,0.006766364
0.0,0.007784385
0.020625388,0.006819088
0.0,0.023085192
0.034547564,0.008679329
0.23891525,0.011454201
0.12947123,0.005387965
1.5377612,0.0097846445
4.0249577,0.017845038
0.3980826,0.0038125683
0.10174187,0.0059697847
0.0,0.023726763
0.18120377,0.0072839772
0.05247305,0.0064506764
12.878127,0.015505763
0.17819478,0.0053904867
0.6900522,0.0082982695
0.40861467,0.005428616
0.030583577,0.0094304355
0.19045801,0.0047952966
0.3018504,0.017676339
0.0,0.0062168054
0.12642008,0.005500195
0.0,0.0054552937
0.0,0.0061602835
0.019696916,0.0055214134
0.072239734,0.005720747
0.0005550583,0.00948577
0.0,0.0068723857
0.11960061,0.008305948
0.0,0.020831158
0.69969743,0.013635405
0.0,0.01709995
0.015456096,0.006812248
2.2417476,0.010347706
0.0,0.0079513015
0.06489049,0.006050494
0.0,0.017990094
0.06607505,0.006132228
0.040133443,0.006642335
0.10157137,0.006896667
0.16344768,0.00739749
0.004318076,0.006753843
0.0,0.009212257
0.013161763,0.0057335403
0.086631335,0.005849052
0.09562579,0.0076070474
0.12998475,0.0062301434
0.06317939,0.0072064064
0.08940919,0.005173516
0.4570458,0.013865842
0.25817972,0.008131078
0.09420347,0.0045858542
0.038066164,0.0062298584
0.12457737,0.006220702
0.08895663,0.004786041
0.17332706,0.005971481
0.13172975,0.01529513
0.23606391,0.005199361
2.3461113,0.0139878355
0.32931527,0.0038236934
0.032766815,0.0059108734
0.16810307,0.005418856
0.15208435,0.0055647483
2.1790462,0.02091078
0.0,0.02011886
2.254647,0.010640876
0.11111481,0.0057001854
0.0,0.012716367
2.1818168,0.013084287
1.5600883,0.014933639
0.057998657,0.0054542753
2.1560755,0.012183737
0.0997973,0.0061726347
0.47376505,0.008048161
0.103080645,0.0063398723
0.0,0.008117915
0.081038706,0.0070622987
0.0,0.007041001
0.31686908,0.012016937
0.042454604,0.0073270346
0.009142284,0.0061691613
0.13634315,0.00520411
0.040672623,0.0069651287
0.0,0.0068755597
0.2307239,0.0068154694
0.40525982,0.009209766
0.49500456,0.0053766607
3.2840357,0.012200091
1.1394016,0.0138333915
0.03070895,0.00577798
0.08874979,0.0063357386
0.1974749,0.015181057
0.10437784,0.00550257
0.2808383,0.0048113535
2.6166947,0.0072639235
0.0966762,0.0055006035
0.10304781,0.005005106
0.23605467,0.004715538
0.28515851,0.006346867
0.16095322,0.0064835777
0.0024662083,0.013793165
0.10267658,0.006387658
0.108330116,0.0065977643
1.4356399,0.010717752
0.08719393,0.0067289975
0.26649967,0.0061460095
0.5508787,0.009395955
0.15504394,0.0038849758
0.046674777,0.0070439177
0.026482353,0.0062467596
0.16112763,0.0073247044
0.0,0.021838957
0.18410388,0.005995039
0.14740832,0.0067333584
0.0,0.008327847
0.14629021,0.0059115733
0.0,0.00840229
0.0,0.0066279653
0.13361998,0.004812068
0.033854235,0.004003703
0.011118313,0.0075522577
2.2733953,0.012880738
0.043394648,0.0072353506
0.0,0.010523286
0.0,0.0075398036
0.051603284,0.007939127
0.13622978,0.0055950545
0.0064869146,0.0064080385
0.0,0.011904422
0.10954079,0.007240319
0.10056398,0.01397923
0.27225623,0.00395149
0.06109351,0.0055938875
0.11692565,0.005271443
0.16798252,0.006575978
0.050435815,0.0059734164
0.101052955,0.007389635
0.28819278,0.00528055
0.0,0.008692413
0.13786238,0.0053734756
0.21351711,0.0072337626
3.666325,0.027828226
0.05886643,0.005864618
0.1512296,0.005532726
0.2190599,0.009950502
0.09733531,0.004981847
0.2320298,0.0058800485
0.028285915,0.01802343
2.2324739,0.015090639
0.0,0.022700915
0.19038607,0.0061734873
0.15684076,0.0113459155
0.11320876,0.006147671
0.26594043,0.004726068
0.19959265,0.0061642895
0.121233664,0.0058703637
0.0851348,0.0059477706
0.19157508,0.02148359
0.1000611,0.0058232155
0.13225284,0.0066254684
0.04330109,0.0074828984
0.027471771,0.009070436
0.0,0.015548258
0.8638068,0.028978564
0.0,0.009296606
1.1404117,0.023046922
0.00074467337,0.0058845915
0.7287,0.015641179
0.102788545,0.007990241
0.14713113,0.005680972
0.0,0.0073792427
0.22640373,0.013652229
0.06997055,0.0060454705
0.10023748,0.005309391
0.09352088,0.009465995
0.025316413,0.008290033
0.28941226,0.0065996414
0.017741682,0.0071671847
0.08412459,0.0060239336
0.23780762,0.0063042017
0.09140023,0.0062699937
0.13337998,0.0051470497
0.017041909,0.006286741
8.566217,0.008379425
0.046646643,0.0062706214
0.14334083,0.0075566377
0.22201571,0.0036618675
0.03731051,0.0059216516
0.08098366,0.009386809
2.2358792,0.010284479
0.25064203,0.007412714
0.0,0.006480908
0.34462625,0.006817193
0.3235048,0.01358843
0.025474913,0.006863288
0.33608463,0.0053554256
0.12840347,0.0047677984
0.07754732,0.007074772
0.17099085,0.0066092466
0.17673947,0.005214962
0.10758986,0.007423406
0.067085594,0.0057145497
0.0,0.008864329
0.054545317,0.0061282427
0.09041317,0.004778296
0.08209983,0.0039445325
0.2062912,0.0070452215
0.47284332,0.004788032
0.5969827,0.0044838213
0.16321573,0.005805374
0.086345784,0.0056523965
0.14985532,0.017952137
0.066473015,0.0066899667
4.1681805,0.009717449
0.5377897,0.0055635246
0.051607728,0.0063807447
0.11979975,0.005531354
0.205284,0.005480176
0.13418496,0.0065525537
0.22569732,0.0055168383
0.104356445,0.006018545
0.05245708,0.006363339
0.2060743,0.0053051473
0.012403453,0.003644072
0.035350867,0.0065885284
0.10263607,0.005713
0.26464412,0.028117063
1.5450522,0.01929445
0.07129653,0.006557911
0.06480438,0.007178242
0.026340537,0.0053631645
0.10147177,0.0068725576
0.22102524,0.006010483
0.048819687,0.0070644375
0.20442799,0.006715694
0.14771141,0.0068893423
0.24112344,0.010125096
0.18609296,0.006263783
0.033395637,0.0066012014
0.24521104,0.0072354227
0.4208586,0.0057237856
0.20057957,0.0056855627
5.842682,0.0070812353
0.84314007,0.0064337333
0.14630117,0.005715051
0.041009627,0.008147775
0.12584662,0.0044583804
0.034215085,0.0062424815
0.4231653,0.005397435
0.12174776,0.0061920076
0.072492614,0.0071209767
0.07738092,0.009657805
0.19088192,0.004992107
0.06826079,0.0053648944
0.0,0.008035262
0.0411381,0.007536541
0.29514515,0.0038671854
0.12278974,0.00609914
0.08966739,0.006852725
0.23908396,0.0039901026
0.18732952,0.0059381835
0.09417467,0.0056958846
0.20599674,0.0057655144
0.12115677,0.0061283205
1.0715022,0.013869484
0.10553096,0.0068114433
0.014517645,0.0071579074
0.3227383,0.005847425
0.25546694,0.004730741
0.44548756,0.0045446916
0.13080883,0.006641534
0.30054563,0.0052059363
0.17974365,0.005346713
0.041768473,0.006422092
0.077010535,0.005966904
0.35096085,0.007671994
0.013807986,0.005315448
0.086932935,0.005343541
0.28445736,0.007892677
0.09093739,0.006180047
0.41808406,0.0053297947
0.5480771,0.0044543543
0.16276968,0.006031535
0.16514131,0.0059736497
0.22327527,0.0038040818
0.019704046,0.006271388
0.09168367,0.006174252
0.3549765,0.0052806204
0.30345044,0.0042112553
0.19438091,0.0057701105
0.088593595,0.006963458
0.076999314,0.013869162
0.05443869,0.006306774
2.5154862,0.011581749
0.01572349,0.033228777
0.26310778,0.0068401294
0.24519888,0.0058322297
0.10096341,0.0053792167
0.07176357,0.010850121
0.22760947,0.005755856
0.0,0.0069149723
0.08430503,0.0058582635
0.24730363,0.01275917
1.059334,0.014255898
0.3132266,0.0061519817
0.2277114,0.004405334
0.07640855,0.0063854153
0.09366354,0.0062424014
0.14857408,0.0054647587
0.027680852,0.0054125823
0.3582353,0.005173539
0.29742417,0.017371539
1.4290434,0.0106012905
0.015071444,0.010646557
0.33867407,0.0063632573
0.26312608,0.00608581
0.12831122,0.0051233135
0.10234479,0.0060235555
0.079611495,0.006198827
0.08384437,0.0055208113
0.10241125,0.006602397
0.3048487,0.020443203
0.25217792,0.0064456346
1.4914024,0.015676593
0.16930734,0.0054770526
0.119369216,0.007224323
0.017437868,0.006412216
0.21731459,0.0061090197
0.1173936,0.0060063004
0.1335945,0.0052725603
0.17807883,0.006831827
0.028115904,0.0062451214
0.09054737,0.0055992487
0.12602718,0.0068363403
0.2549575,0.0046565747
0.051705685,0.005924977
0.051022757,0.0056670518
0.1297484,0.006222894
0.113214836,0.0059147645
0.08306836,0.008058981
0.15777403,0.0068634003
0.2552891,0.0061175884
0.0,0.01774864
0.24922569,0.0052140425
1.1046945,0.003968412
0.07950638,0.009590171
0.23397179,0.00560461
0.43712708,0.0027664467
0.10167866,0.0065165213
0.65753716,0.0060036313
0.10226384,0.0051618773
0.13613492,0.0034821578
0.046308983,0.0056818873
0.49498105,0.006226214
0.05517117,0.0062759705
0.18590517,0.0054093837
0.14327995,0.00637397
0.4574954,0.005628664
0.38804665,0.0033709183
0.014157796,0.005517186
0.15098643,0.009380141
0.12662067,0.005412265
0.29699442,0.00362571
0.009907751,0.007980996
0.07058391,0.008598314
0.21616839,0.006310985
0.3503661,0.012332252
0.10053211,0.005517033
0.12080927,0.007588629
0.17448561,0.007104137
0.166637,0.0055591715
0.09160242,0.0065562148
0.07676877,0.00628798
0.116234034,0.005868438
0.09614152,0.006264141
0.18481791,0.005903933
0.087607816,0.0073209354
0.12773079,0.014899289
0.20011045,0.006559307
0.33394253,0.00581578
0.18887013,0.0053862776
0.16180271,0.005993281
0.107587524,0.0042116675
0.5364369,0.0049781916
0.073138274,0.008651065
0.21678863,0.005530125
0.13033019,0.004802034
0.25688067,0.007477199
0.11827629,0.00627387
0.8220486,0.010306485
0.119579,0.0049704183
0.17820163,0.003825631
0.1996448,0.007928441
0.17347479,0.020290928
0.11828288,0.005757211
0.33254886,0.010820337
0.02880875,0.0065545007
0.3092574,0.0060481913
0.16383035,0.0047145765
0.087106325,0.0055131787
0.060715172,0.0061188675
0.0,0.00759036
0.2238947,0.0044422746
0.15445268,0.010533355
0.17458197,0.0062730876
0.15541966,0.0055203396
0.2030274,0.004850709
0.048560057,0.0066970796
0.10075565,0.0070972033
0.0583465,0.0053208005
0.1449577,0.006744879
0.07504672,0.009647804
0.15451816,0.008433941
0.20301072,0.0055245264
0.28600052,0.0056413137
0.2500405,0.0059114685
0.08353795,0.006742144
0.20915727,0.0070702354
0.14305216,0.0065975287
0.26912877,0.004984831
0.22725484,0.005060237
0.29372844,0.008753365
4.1484656,0.014833826
0.3103427,0.003812967
0.11422686,0.006047286
0.039558988,0.0067115906
0.12210038,0.0065687257
0.22336547,0.0043995427
0.48827794,0.00901182
0.26756147,0.0059891525
0.10528194,0.006245406
0.5103099,0.010482767
0.049811147,0.006491106
0.09919941,0.0066539743
0.1684219,0.004483246
0.3696783,0.011645362
0.38799927,0.0065585203
0.01465083,0.0060985447
0.064062834,0.006691971
0.074221514,0.0068825586
0.17176247,0.0072394414
0.34970155,0.0071650436
0.08322522,0.0061109927
0.12416312,0.006185763
0.3144367,0.0039504273
0.17840531,0.0037451687
0.19565272,0.004599932
0.10336326,0.005645488
0.20538287,0.0042864853
0.05942283,0.0056613553
0.16782607,0.00657834
1.0038592,0.0105814105
0.3053633,0.007290848
0.15311903,0.0063302293
0.31715187,0.006278816
0.21605963,0.004345722
0.42023054,0.0058526164
0.5144369,0.0036940982
0.058641557,0.006287954
0.25311282,0.006669309
0.0652608,0.0056684236
0.09116551,0.00615755
0.313601,0.0058031892
0.1258827,0.006055601
0.35879612,0.0054505356
0.10869306,0.0034288208
0.2419376,0.007833736
0.29830796,0.004030221
0.20625128,0.007644265
0.21156146,0.0044898447
0.16441028,0.005115463
0.16950038,0.0069632377
0.03255162,0.0071752686
0.114508495,0.007104987
0.10902374,0.0055477126
0.18675183,0.0038867788
0.23120268,0.005768428
0.3140439,0.00535557
0.14837559,0.004014032
0.044690914,0.0067385766
0.09940183,0.0052121356
0.21255235,0.0055759656
0.18151143,0.007505762
0.36140683,0.00629841
0.10084378,0.005727764
0.10723359,0.005965135
0.29742527,0.0066084517
0.46813855,0.0044833515
0.12611791,0.0065232464
0.041105915,0.006392134
0.14989294,0.005990054
0.24788556,0.0053259362
0.100693956,0.0059632417
0.39060614,0.006193228
0.2401816,0.005734452
0.3295241,0.004864955
0.18639915,0.006645956
0.04525681,0.0060033905
0.09311771,0.006457329
0.45005903,0.0064050965
0.301964,0.005988625
0.086906694,0.0062050424
0.5812842,0.010080275
0.20068622,0.006146558
0.12835412,0.007160915
0.35369512,0.008239614
0.2176958,0.0044653304
0.05603757,0.005811011
0.31048518,0.015455824
0.2390123,0.0054070717
0.22819628,0.006485706
0.30903608,0.0051640025
0.17527434,0.006221275
0.3704634,0.0048063947
0.15172708,0.006582654
0.31277576,0.005446774
0.0360397,0.006748346
0.07461961,0.0055506476
0.21720219,0.00725116
0.16922425,0.0061428514
0.1610629,0.0043906234
0.19208047,0.0050951457
0.1896346,0.0063695763
0.08274972,0.0061842133
0.11748899,0.0073038796
0.25923148,0.002989081
0.06874163,0.005806791
0.14270957,0.0074699563
0.06635754,0.004860437
0.15497716,0.005097449
0.26343057,0.0070335227
0.14445685,0.0063952236
0.2161771,0.004638905
0.14685814,0.0086295055
0.27225223,0.004510042
0.108356066,0.0059612268
0.09520946,0.00644101
0.09777129,0.004991881
0.078058384,0.0067451834
0.12795603,0.006973096
0.5329309,0.004338648
0.45182294,0.0036022938
0.16239488,0.0058882297
0.23821257,0.0067390315
0.07303293,0.0075352187
0.40595245,0.0049310406
0.14178553,0.004988209
0.056506313,0.006415787
0.22579817,0.0045565064
0.26125968,0.005154449
0.13944453,0.0070761796
0.25497505,0.0056497315
0.13922457,0.0048364447
0.049989067,0.005955307
0.3372844,0.0057690567
0.2517451,0.0049107727
0.21255402,0.00496663
0.197072,0.004777461
0.28309518,0.0055317385
0.30462518,0.0038602904
0.05192465,0.006320252
0.6495839,0.00927389
0.5030687,0.0043473765
0.29623714,0.0052495217
0.15177312,0.0063959206
1.0868781,0.0058211978
0.24679512,0.0035654753
0.15843764,0.0076827365
0.494897,0.0033322861
0.20868142,0.0043874853
0.7686218,0.0076850667
0.13796803,0.0065690954
0.26726013,0.006084722
0.0803258,0.006682631
0.25730625,0.008034427
0.22435287,0.006637145
