SFR [Msun / yr],Stellar Metallicity [Mz/Mtot]
0.83560973,0.0053549316
0.609032,0.004998593
0.48770005,0.0047022924
0.7755358,0.00323522
0.31477368,0.005555553
0.6209221,0.002596115
0.62098294,0.0058568944
0.42878923,0.0049645687
1.9751564,0.0020361624
0.31285512,0.0064598764
0.35988054,0.005118927
0.4250482,0.004463054
0.29712737,0.004882827
0.4713137,0.0066824122
0.45233795,0.00531183
0.8706024,0.0037920098
1.4596568,0.0032594644
0.21501443,0.0065567396
0.9631989,0.0057892706
0.8429851,0.0030839625
0.5379703,0.0058357003
0.40866977,0.0046638898
0.8152541,0.0037845671
0.5632046,0.006123504
1.074642,0.003042731
1.2577591,0.006380215
1.02601,0.0026034324
0.60249907,0.005226094
1.3105928,0.003470368
0.5710341,0.006080186
0.47625756,0.0041697393
0.99066997,0.0035322432
1.1593368,0.0013224875
0.78733236,0.0030450672
0.4618967,0.006208817
0.9427669,0.0034985042
0.86718464,0.0049954983
0.44576454,0.0049862214
1.2370116,0.0059562908
0.9898916,0.00363487
1.5182474,0.0031869502
0.18409306,0.006091028
0.9202585,0.0029137218
0.50348973,0.004974026
0.5189683,0.0032120019
1.1649699,0.004015539
1.2078134,0.0053778407
1.1599487,0.0029828534
0.5101853,0.006627294
0.8218401,0.0037799529
1.2238541,0.0034551271
0.5787971,0.0048215515
0.76482105,0.004753725
2.0493255,0.003786263
0.47111028,0.005030326
0.6700414,0.0034935821
0.5279828,0.004126767
0.9942892,0.002421071
0.76755106,0.0042807846
0.74291754,0.004094777
1.0551515,0.0032188427
0.62790245,0.003966235
0.59363776,0.004241145
0.5621026,0.005820808
0.40342966,0.005985336
0.5644205,0.0041248817
0.5587497,0.00496186
0.4842358,0.006643316
1.3087127,0.0019522626
0.5097208,0.004068462
0.90650344,0.0048452006
0.73151606,0.00499436
1.311079,0.004517571
0.447539,0.004946347
0.7399317,0.0038877497
0.50385094,0.0057877935
1.3488417,0.0025867554
0.7994286,0.0046338546
1.030275,0.0032201014
0.5668344,0.0049435887
1.1410943,0.003239278
0.9337823,0.0046938695
0.57301986,0.0026473948
0.30356726,0.005995946
0.7078774,0.0029287704
0.7234373,0.0037905788
0.6717739,0.0022369954
0.6642092,0.0046558953
0.6434347,0.0052056066
1.4120961,0.002914211
1.2682587,0.003642281
0.54349285,0.0060480437
0.5966352,0.0055331923
0.9649055,0.004097462
1.2947576,0.002195089
0.687617,0.0057061543
0.8651022,0.0046117157
0.48420596,0.0039272737
1.0311376,0.0029709847
0.9992774,0.0021585186
0.44088465,0.006525481
1.8076477,0.0018742098
0.48777848,0.005316651
0.8348083,0.005823531
0.5328887,0.004701393
0.9144123,0.004496345
0.80066013,0.004407142
1.7660486,0.0031031999
0.640863,0.0048970906
1.1368171,0.001874894
0.3022656,0.0054171933
0.5740702,0.005442786
0.7387413,0.004640015
1.0688374,0.0042620115
0.68496984,0.0053570163
0.4763778,0.0058527
0.8743125,0.004201717
0.63419247,0.005257624
0.82819235,0.0040043215
0.7744612,0.004350581
0.78804797,0.0034860075
0.7662226,0.0043584583
0.7018121,0.003914011
1.2966086,0.004403586
0.5091318,0.0044307364
0.87663436,0.004316387
0.6227424,0.004429526
0.6790112,0.0044873413
0.72770506,0.0035977305
0.6938998,0.00379836
2.251068,0.0014473174
1.6014564,0.0031547502
0.759617,0.0016912227
0.96482974,0.0033714534
1.0181648,0.003172065
0.7618525,0.0037396154
0.5525722,0.0044290144
0.66086847,0.0055714655
0.60098755,0.004379209
0.6978382,0.0035104735
0.7469309,0.0037711663
0.6995891,0.00340008
1.2664056,0.0037290584
0.58278257,0.005269296
0.7443429,0.005099188
0.7166007,0.005345595
0.5840644,0.0052364003
0.7050566,0.0038153448
0.9297396,0.002516008
1.822835,0.0024143802
0.37661988,0.004904336
0.7692793,0.003171508
0.7468477,0.0041820593
1.0842296,0.0028521875
0.25657976,0.004989611
0.8603991,0.00273514
1.2666466,0.0037664208
1.4829462,0.0025498518
0.9435597,0.0045128088
0.5107505,0.0048493417
1.0784152,0.0040191608
0.9564575,0.004053629
0.51902753,0.0045706616
1.166335,0.0030104073
0.94358313,0.0029494993
1.0407742,0.003445569
1.165093,0.0030848444
0.88917714,0.0045183385
0.55603004,0.002352793
0.6917428,0.0042906194
0.41313553,0.0046854415
0.27910504,0.005167794
0.53148115,0.004275202
0.5593055,0.0037623066
1.2977873,0.002718273
0.74006104,0.004843904
0.99491674,0.004363445
1.0588263,0.0033644391
0.5234269,0.006110083
0.86305004,0.0046681874
0.63021296,0.0049884464
1.041716,0.0043790424
0.80410177,0.003623222
0.87466925,0.004330954
1.1387544,0.0022072832
0.51852673,0.004774537
0.85570574,0.0033551296
0.7623208,0.0047125225
1.0691099,0.0029447332
1.1619707,0.0040825694
0.86067474,0.0052150963
1.2693475,0.0028267403
0.38314122,0.0046831775
0.27233943,0.0027180617
0.7516505,0.005087889
0.9034607,0.003807003
0.88745224,0.0033293094
1.4616759,0.004038422
1.1401942,0.0033315134
1.0719177,0.0035917324
0.9953323,0.004400526
0.6730971,0.0048731305
1.2873363,0.0042047813
2.0956712,0.004314585
1.0465362,0.0030616273
0.83961767,0.0039438666
1.1902007,0.0029577978
0.6951623,0.0052264836
0.45489928,0.005078009
0.5982447,0.005141413
0.50164956,0.003757326
0.8588292,0.006116034
0.4868994,0.005842745
0.87111235,0.0023562303
0.65126324,0.0045779003
0.54556894,0.004334829
0.6678939,0.003903285
0.73553324,0.003729232
0.64701074,0.003932082
0.5764495,0.004842443
0.30683267,0.0061119692
0.8433047,0.004698428
0.5860826,0.0048912964
0.50772333,0.0028668274
0.88755333,0.003023698
0.25888914,0.006172398
0.82352686,0.0032670558
0.5833788,0.00482271
0.80545235,0.0048514884
0.710382,0.00253806
0.9744075,0.0038616708
0.5852765,0.0045956373
1.6624687,0.0041942657
1.0168976,0.0022027774
0.95795524,0.0048115356
0.78961474,0.0040903874
0.9777148,0.004170815
0.7060022,0.0036031278
0.8588681,0.0027547304
0.53045326,0.0045012147
0.39058024,0.004989933
1.214371,0.0040010596
0.81240106,0.0051513906
0.9625782,0.0039920234
0.4375009,0.0054664114
1.2759076,0.0033911008
0.7223779,0.0041478896
1.0774789,0.0044398447
1.2706567,0.0042271973
0.5899668,0.0042737853
0.92443144,0.004235976
0.5626034,0.0036644337
1.7005184,0.0032314246
0.7045128,0.0036160552
0.5231705,0.0049788686
0.81274736,0.0039305137
0.6227122,0.0040893243
0.78510165,0.0028557098
0.65318024,0.0042671193
0.9418636,0.0032651736
0.91350764,0.0036265403
0.6574621,0.0058307275
0.7412268,0.004058982
0.7088078,0.0028746
0.9025364,0.0026275031
0.7649493,0.004580803
0.41565594,0.004981852
0.52739286,0.0037767717
0.87693864,0.0053119767
0.80083,0.0052817604
0.7584205,0.0032227512
0.71706903,0.005196278
0.8650942,0.004488645
0.9883719,0.0030131072
1.3931264,0.0034861425
0.917821,0.0042359605
0.9296291,0.0029912947
1.3132014,0.0029320114
0.91488457,0.005398974
0.95023876,0.004653945
0.8853964,0.0038334837
0.5008264,0.0044852663
0.5892341,0.0036936798
0.68333757,0.004913071
0.6207314,0.0053031133
0.7603662,0.0034834577
0.52384436,0.0048672515
0.6615335,0.0051233717
0.94694996,0.0050874962
0.9005449,0.002732729
1.1727303,0.0040817736
0.64474565,0.0045701256
0.80633503,0.0033983535
0.3689976,0.005399847
1.1595472,0.003518221
1.1723464,0.0031447713
1.062032,0.0041170227
0.81716514,0.0038661987
0.6179573,0.0056392043
0.7252127,0.005200405
0.5867404,0.005542607
1.1314472,0.0030692841
1.4653101,0.004664715
0.68231684,0.006039956
0.29155278,0.0052582966
1.4492519,0.0033867438
0.4869126,0.0044078403
1.2231373,0.0025682067
1.2765061,0.0038629698
0.8689293,0.004007014
1.0387622,0.0030114478
1.3331386,0.0027832375
0.44726685,0.005028916
1.2625829,0.0030876715
0.6737889,0.0046815416
0.66288143,0.0058658365
0.52725315,0.0058254837
0.5978668,0.0033889287
0.8399632,0.004442071
0.4839905,0.005491991
0.927278,0.0041936915
0.581757,0.004224569
0.88908094,0.004276148
1.7335005,0.0024459038
0.45331362,0.005356392
0.523591,0.0036026638
0.27647272,0.005278171
1.0170693,0.003198021
0.77056694,0.0047992896
0.7382582,0.0039185337
1.2518363,0.0035032402
0.6562276,0.0046040234
0.86264807,0.0046676057
0.6810994,0.004512438
0.7598867,0.0040314966
1.6954588,0.003982373
0.82789785,0.0025063893
0.6286348,0.0051406655
0.62049425,0.005603453
0.47242802,0.0052970336
1.3239582,0.004457477
1.1230932,0.0040194253
0.74319595,0.003846919
0.75709164,0.003942875
0.88623106,0.005151855
0.36800858,0.0053893477
0.50389314,0.0046796915
0.9597349,0.0040568965
0.74923724,0.004391234
1.0268723,0.004029001
0.70926577,0.003661989
1.4368081,0.003937812
0.4203049,0.00416288
0.44608718,0.00491166
0.5013676,0.0039834213
0.45401984,0.004558199
0.66786116,0.0041623325
1.0953742,0.0041847797
0.81795424,0.004230365
0.40915743,0.0053537823
0.53580856,0.0044347863
0.9979064,0.0042932644
1.3162541,0.0028713108
0.7296785,0.004302674
0.72180396,0.0038766093
1.0303745,0.004310345
0.81028247,0.0039548706
2.1336417,0.0027256338
0.68517464,0.0044174045
0.5952306,0.0046071573
0.74786115,0.0041585555
0.6250966,0.006297039
1.1909374,0.0028213565
0.5175949,0.0043978086
0.8934272,0.004633075
0.82104707,0.0041680117
0.31484887,0.004251159
1.0613809,0.0031107261
1.3882784,0.0033755845
0.6635626,0.003998369
0.6073905,0.005256964
0.5601768,0.0028393238
0.8348959,0.0027137306
0.99417776,0.005125864
1.0698484,0.003739225
0.3392025,0.004687213
1.198322,0.0034198272
0.91549265,0.0039958195
0.65179765,0.0046011107
2.0747144,0.0032384486
0.72153693,0.0029752154
0.7860832,0.004805624
0.6770381,0.004353119
1.0447078,0.004306985
0.6666581,0.0040900237
0.9093065,0.004686982
0.75091904,0.003198465
0.8206037,0.0031728952
1.0399303,0.003556731
0.6108253,0.0031864336
0.49796852,0.005767209
1.0305402,0.0036548132
0.8822078,0.0025253794
0.8539591,0.0034451091
1.0775332,0.0039114775
0.52204347,0.0050506517
0.80709374,0.0052271364
0.63745934,0.005853856
1.1401852,0.00304525
0.9787214,0.0028317233
0.66210264,0.0044468916
0.5540218,0.00407809
1.0524663,0.004914571
0.6134033,0.0054128873
0.9562544,0.0043532155
0.4782929,0.0049957037
0.7067279,0.0039368016
0.64618134,0.0043980293
0.4018751,0.0043913703
0.8169359,0.0033089214
0.8577038,0.0035856739
0.91894567,0.00354452
1.0543852,0.0027355908
0.90611106,0.0046028383
0.7822131,0.0043527014
1.0464143,0.00302141
0.674182,0.0038597188
0.6666079,0.0026405558
0.66644126,0.0043927273
0.58025926,0.006030431
0.5455492,0.0045280145
0.565203,0.0041046357
0.82321984,0.0036761814
1.1080561,0.0023902194
1.5933279,0.0037915919
1.1966087,0.003243408
0.97663486,0.0046092877
0.5919945,0.005208636
0.45242092,0.0053659915
0.71820956,0.004220177
0.57662845,0.004759488
0.66758484,0.005243367
0.68170613,0.0051562237
0.8700906,0.0042305468
0.9922022,0.0027464288
1.0143528,0.004004152
0.72645324,0.0035526461
0.75544447,0.00513364
0.55147606,0.004546584
0.60281014,0.004453894
0.7683037,0.00453693
0.63089395,0.0043159835
0.679726,0.0029244595
0.6552261,0.0053294473
0.8584551,0.0038011216
0.87778664,0.0041076615
1.2293422,0.004474124
0.5422496,0.0036565543
0.6210371,0.0046276227
0.712626,0.0048744725
0.5643516,0.003012791
0.81253093,0.004129573
1.2237111,0.0044542137
0.60424244,0.0046906215
0.27570072,0.0058287797
0.5538648,0.004952607
0.58070827,0.0038145867
0.66331655,0.0045578587
0.699613,0.005409376
0.4341144,0.0045487774
0.57833993,0.0043508513
0.69770616,0.004291366
1.1001525,0.0038832435
1.0384898,0.0029151007
0.3028941,0.005337381
0.84898514,0.00497557
0.9352057,0.002702709
1.4578375,0.0020989422
0.32298312,0.006236022
0.8448008,0.0044643525
1.099079,0.0031052772
0.57442236,0.0038389454
0.7554079,0.0028846103
0.74042284,0.004306424
0.35848105,0.003970798
0.80896866,0.0041145557
0.60325533,0.004547997
0.5817862,0.0041939756
0.7029654,0.0038720001
0.8698858,0.0030058806
1.0361481,0.004121078
0.5953325,0.00350413
0.70273775,0.004411097
0.70108515,0.0039375885
0.36343828,0.004992643
0.7531752,0.004323339
0.9204368,0.004669071
0.75569594,0.0042877016
1.1895548,0.0031229751
0.71347326,0.004934346
0.511198,0.0043394947
0.5773439,0.0052171736
0.48146904,0.00462025
0.84889275,0.004298556
0.76236993,0.003758477
0.72635925,0.0036238567
0.9891429,0.0038162058
0.72762746,0.0043559643
0.7676163,0.0038890548
0.6719213,0.0042738207
0.80990565,0.0035058842
0.40829015,0.005777173
0.78217024,0.003275733
0.41735086,0.0043526217
0.76576084,0.004394066
0.6658469,0.004799615
1.1133015,0.0030907833
0.4071928,0.004896558
0.7248663,0.004509323
0.68702596,0.0042595416
0.7803026,0.0046754973
0.5379602,0.004223956
0.68936974,0.0041944934
0.53648335,0.00419645
0.4367938,0.0050336854
0.8342714,0.004270607
0.88748556,0.0036508283
0.7286309,0.0053919777
1.1415813,0.0050013727
0.23961231,0.0051877964
0.8268027,0.005105607
0.714153,0.004462719
0.38024893,0.004918392
0.5438258,0.004252981
0.6131393,0.0040628645
0.6785692,0.004927882
0.724749,0.004267323
0.7801167,0.0056742975
0.87817216,0.004564443
0.7384709,0.0031477392
0.72585213,0.00434799
1.1285304,0.0044896463
0.6427058,0.004100142
1.5225132,0.004045365
0.5052013,0.0043846993
0.7650329,0.004582053
1.3297484,0.0036894635
0.8401298,0.0043174783
1.04757,0.002768934
0.63846165,0.004121134
0.87383306,0.004179784
0.86350787,0.0040713423
0.66801953,0.0040587024
1.1785448,0.0038215956
0.7294385,0.0037605488
0.5065028,0.0040880516
0.62189806,0.004139441
0.48577645,0.004791184
0.39172944,0.004491763
0.81906915,0.0025196185
0.5322614,0.003876973
0.3940072,0.005680298
0.6746995,0.0038535364
0.46854073,0.0045530978
0.52560556,0.005849509
1.1739653,0.0032866327
0.73928785,0.0050349846
0.6302627,0.004011346
0.54310757,0.004643652
0.83482784,0.004720563
0.70637137,0.0050046877
0.683029,0.0044801403
0.8237836,0.0037594836
0.45548517,0.00622501
1.1179148,0.004249943
0.899048,0.0036631832
0.5109261,0.00408058
0.4418841,0.004226551
0.47748163,0.0049717906
1.0475224,0.003051066
0.5446337,0.00410308
0.48082826,0.005268584
1.0243489,0.0036197412
0.76551616,0.0039754584
0.8316202,0.004796245
0.7377789,0.0042474726
0.40264848,0.0055183996
0.5795962,0.0049118595
0.54968876,0.0049681417
0.6251781,0.0033904111
0.9308378,0.003224873
0.33671385,0.0048146024
0.31103805,0.0055943313
0.7993107,0.004526087
0.8125811,0.003030839
0.72370243,0.004833108
1.14897,0.0041167634
0.62379223,0.0047809016
0.62410074,0.0042175027
0.6317783,0.0044429726
0.61674523,0.0031373983
0.4776758,0.0045855315
0.74332833,0.0045116753
0.81984204,0.0042743925
0.77484345,0.004198249
0.59383124,0.004223319
