Probability is spiral (decimal)
0.3320893
0.7292624
0.51234776
0.8011531
0.510369
0.37096488
0.80299747
0.26175946
0.90810704
0.9154033
0.43789697
0.37484777
0.16294336
0.6204175
0.6821005
0.25543284
0.8389324
0.9701406
0.6649736
0.14593971
0.003316075
0.04518193
0.85882497
0.5524502
0.6915896
0.91478086
0.7071478
0.8210188
0.8817595
0.92365277
0.021506757
0.88160014
0.92445016
0.299448
0.6851831
0.8595092
0.8588058
0.8545196
0.3507309
0.94747484
0.19673604
0.7839674
0.049819976
0.8221151
0.7619586
0.08193949
0.83228254
0.81018484
0.8364022
0.8607797
0.9875683
0.7230755
0.082446665
0.85132813
0.000178
0.70113516
0.091763616
0.6615263
0.9651933
0.7082337
0.6950134
0.6789216
0.89335525
0.3614732
0.7042616
0.016460061
0.7805283
0.8939208
0.7770893
0.11218846
0.8182738
0.7380581
0.9197463
0.76400757
0.5971367
0.8046163
0.39828062
0.6174393
0.7696495
0.5861898
0.5183214
0.6074277
0.7302208
0.8154065
0.05746588
0.73854816
0.61767656
0.83688474
0.001934946
0.7733141
0.6113846
0.00097
0.68208367
0.6140325
0.15873742
0.554703
8.94e-05
0.7901075
0.5225295
0.5721619
0.61074317
2.1e-05
0.007145107
0.001115292
0.59146076
0.5315199
0.050500453
0.201428
0.721643
1.97e-05
0.55211174
2.75e-05
0.25951993
0.48218253
0.24097931
0.60165775
0.37407482
0.60350263
0.58145106
2.03e-05
0.6415617
0.21745464
0.3608079
0.2773245
0.5235565
1.5e-05
0.2823929
0.002256781
0.5954664
5.04e-05
0.45082018
0.034092277
0.4751868
0.000214
0.009729415
0.53715146
0.35544664
0.6278457
0.38243923
2.6e-05
1.84e-06
1.99e-05
0.6571464
0.020934045
0.003103077
0.39900234
1.78e-06
0.045748502
0.6021825
9.57e-05
0.05404836
5.62e-06
0.48122624
0.5360167
1.91e-05
1.29e-05
0.04682687
5.98e-05
0.31346297
1.38e-06
0.011200786
8.19e-05
2.2e-06
3.6e-06
0.005610973
0.4509685
0.1277475
1.43e-05
0.055760115
1.51e-05
0.003682405
0.000529
0.001807481
0.006102622
0.000187
7.76e-06
0.7951468
0.3816769
0.87141824
0.45093185
0.9479749
0.1342609
0.9305475
0.8981509
0.3655535
0.95719904
0.8947443
0.5599271
0.9028261
0.9665139
0.84761035
0.7398671
0.711547
0.9081769
0.9050081
0.16271958
0.90882874
0.9153526
0.79583395
0.8950112
0.84312904
0.08776036
0.7711309
0.6793628
0.7984869
0.7636106
0.7957038
0.002456009
0.19653702
0.9518522
0.6040094
0.621141
0.000399
0.32439303
0.16996461
0.6240411
0.5971409
0.6023792
0.6359158
0.49600694
0.016320467
0.45970958
0.23684189
0.03380534
0.5439927
0.13429737
4.49e-05
0.611475
0.05413258
0.4958224
0.41871095
0.24576876
0.041086316
0.3226722
0.64634556
0.20266688
0.001438707
0.032756418
0.8698113
0.6991737
0.95557547
0.77902764
0.000258
0.22068074
0.96121097
0.12590155
0.8841276
0.11544612
0.052093387
0.9219084
0.9344108
0.097334
0.5815644
0.94500804
0.89844954
0.27714604
0.9525117
0.0707728
0.8342787
0.8826132
0.86919576
0.561892
0.8834441
0.9379894
0.7330437
0.74062985
0.5065721
0.20435596
0.9112196
0.8943932
0.030037642
0.77740467
0.8821128
0.6727741
0.65065277
6.95e-06
0.53446466
0.6810843
0.4008702
0.6581744
0.003694862
8.06e-05
0.001290888
0.00023
0.24293381
2.84e-05
0.5058703
0.44466615
0.8892497
0.94688433
0.91282654
0.4700772
0.92112565
0.83171654
0.6309252
0.93547857
0.32148734
0.005164981
0.88668364
0.91482395
0.8534129
0.94405663
0.8936589
0.7642033
0.9056636
0.91608506
0.84319896
0.8284611
