Probability is spiral (decimal)
0.20305175
0.39874074
0.8596916
0.5454225
0.57503945
0.6025462
0.6152984
0.61938727
0.39914346
0.7159467
0.577206
0.71609324
0.66616595
0.006207496
0.4864819
0.6180324
8.16e-06
0.5894966
0.51287615
2.97e-05
0.7046952
0.03794411
0.000765
0.8160417
0.7400018
0.31631616
0.7046214
0.59858894
0.6663792
0.5880166
0.763644
0.7320046
0.7094644
0.22271371
0.001452565
0.067973524
0.6796625
0.6441181
0.5809954
0.27404356
3.12e-05
0.71112776
0.7128295
0.75441515
0.5479764
0.5915673
0.6106532
0.5689787
0.72837245
0.5989118
0.59275556
0.672815
0.6127876
1.83e-06
0.5420127
0.63185394
0.000108
0.005205452
0.00168246
0.6573044
0.5665014
0.73312217
0.61676633
0.55649006
0.75987875
0.82136345
0.21470201
0.62233853
0.5880557
0.42743438
0.30422044
0.7499199
0.6014619
0.18696609
0.6548476
0.5097153
0.029414117
0.72458965
0.019508481
0.5877377
0.01707828
1.12e-06
0.73320806
0.6756358
0.8017424
0.56672674
0.12502411
0.485473
0.56965554
0.69231665
0.63942575
0.56252295
0.7058259
0.5408675
0.694669
0.64540064
0.023567915
0.3215629
0.6709996
0.78590703
0.44036213
0.6206686
0.7715827
0.05523634
0.37583932
0.001497239
0.01439923
0.6462257
0.21886063
0.7317293
0.11892471
0.56720054
0.5780661
1.22e-07
0.5361865
0.7347613
0.88568294
0.9449866
0.6030426
0.6698444
2.78e-05
0.021100253
0.7416882
0.6690993
0.12233046
0.31257567
0.35184985
0.7405174
0.5928689
0.63217205
0.88636243
0.6162114
0.40374988
0.5843845
6.48e-08
0.74486846
0.65642655
0.72272146
0.6270079
0.55816734
0.5793998
0.7701726
0.8683218
0.6489568
0.5143335
0.7316174
0.028511286
0.36906052
0.4194383
0.43446726
0.009231299
0.7885623
0.80161357
0.7455651
0.55841494
0.7136812
0.6547305
0.87299484
0.001254529
0.5634351
0.6520823
0.6626877
0.5947571
0.75615233
4.89e-05
0.84175384
0.5664522
0.002050728
0.70162123
0.3891081
0.6616386
0.55819464
0.5806512
0.57643235
0.14462268
0.5945257
1.32e-07
0.6322329
0.52405936
0.5972325
0.50631124
0.286902
0.6806116
0.55538404
0.5659205
0.023580134
0.000551
0.14583042
0.8180279
0.6923797
0.6320165
0.71274245
0.6443454
0.82655877
0.76257026
0.6756669
0.5850322
0.55580264
0.13702467
0.5825861
0.77128935
0.59778416
0.59114313
0.1501266
0.62527955
0.65417373
0.5286299
0.7078626
0.5870083
0.7559569
0.55943364
0.55580264
0.76858354
0.71048284
0.03451383
8.54e-05
0.6595274
0.5317024
0.027498871
0.801233
0.5134156
0.59869105
0.15999544
0.70282185
0.4965656
1e-07
0.000275
8.41e-08
0.6955659
0.39727682
0.67175066
0.84363794
0.005351335
0.53283
0.75725824
0.6508659
0.000681
0.4675027
0.000234
0.7304341
0.5914552
0.057007343
0.69348586
0.49987027
0.3023915
0.6707232
0.58752
0.5258561
0.651463
0.3973484
0.80373865
0.7295873
0.48373666
0.583797
0.7259167
0.55580264
0.5860765
0.7943725
0.5434376
0.004768282
0.65824807
0.57779306
0.31098387
0.21404192
0.60502934
0.6930914
0.75570667
0.6761181
0.17805818
0.6081517
0.47896096
0.350931
0.026300669
0.010129005
0.5883382
0.8213111
0.6481673
0.64034945
0.8424391
1.25e-05
0.8046119
0.6864541
0.38199997
0.9697444
9.59e-06
0.8148134
0.27202743
0.9234432
0.7667005
0.5167593
0.123612076
0.6685449
0.74197716
0.0992094
0.42189252
0.60998523
0.8013638
0.44271398
