Mass Oxygen / Star mass,Mass Hydrogen / Star mass,Mass of Galaxy [Msun]
0.00041084824,0.24035552,15468191000.0
0.00042399505,0.2403229,10811682000.0
0.00042594862,0.24036314,10650377000.0
0.00042953037,0.24034986,9870570000.0
0.00041370682,0.24037819,8438663000.0
0.00044031147,0.24040419,7730072600.0
0.00042624766,0.24045365,6352258000.0
0.00041896905,0.24035725,5563943400.0
0.00041882702,0.24039468,4405518300.0
0.00042013417,0.24048936,4250376000.0
0.00043520876,0.24027449,3961353700.0
0.00040884683,0.24032925,3885699300.0
0.0004173481,0.24033241,3775724800.0
0.00041313228,0.24032366,3676751600.0
0.00044218273,0.24038884,3267669500.0
0.00044747707,0.24043962,2734760200.0
0.00042761955,0.24045452,2425468200.0
0.00044065635,0.24042194,2426043400.0
0.00044363597,0.24042258,2254236000.0
0.00041470415,0.24034822,2169116200.0
0.0004153586,0.24031614,2139702500.0
0.00041106058,0.2403048,2110364500.0
0.00041799655,0.2402611,2112930700.0
0.000411824,0.2403212,2059887600.0
0.000418262,0.24031547,1943553200.0
0.00042259833,0.24024963,1941659600.0
0.0004246301,0.24026148,1754077000.0
0.00044161672,0.24038862,1776125000.0
0.00043299622,0.24044347,1721188200.0
0.00043836594,0.24042386,1555010200.0
0.00044256204,0.24023992,1496342000.0
0.00042697013,0.24024759,1373084400.0
0.00044006438,0.24033694,1340558500.0
0.0004093838,0.24033482,1303205000.0
0.00041738988,0.2404602,1238193500.0
0.00041498608,0.2403489,1195760600.0
0.0004174023,0.24044898,1175029900.0
0.00041884792,0.24024399,1172691000.0
0.00042329912,0.2403379,1109564900.0
0.00042997027,0.24033508,1108995600.0
0.00042588936,0.24038273,606035460.0
0.00043718336,0.24031436,347103970.0
0.00042552833,0.24036752,289619870.0
0.00042456688,0.24038848,11208980000.0
0.0004377011,0.24037288,11199404000.0
0.00043309105,0.24030466,10567983000.0
0.00042196148,0.2403172,7811443700.0
0.0004133225,0.24035166,7720564000.0
0.0004339643,0.24033678,6549708300.0
0.00042699795,0.24041355,4991794700.0
0.00044179807,0.24026737,4879105500.0
0.0004242795,0.24036138,4747903500.0
0.00042947527,0.24042565,4499762700.0
0.00044474794,0.24035522,4528820700.0
0.0004295017,0.24047898,4514719000.0
0.0004334775,0.24027355,4403706400.0
0.00044792626,0.24037625,3883624000.0
0.0004298171,0.24046469,3666956000.0
0.00044146986,0.2403318,3335726000.0
0.00041200334,0.24035136,2963211500.0
0.00042015058,0.24034034,2856343000.0
0.00043380322,0.24034527,2711449300.0
0.00043212698,0.24042849,2727193600.0
0.0004456264,0.24039914,2438069000.0
0.00043416818,0.24033654,2408366000.0
0.00044324214,0.24042842,2209193700.0
0.00041738886,0.24031025,2188121600.0
0.00044176966,0.24045172,2080476200.0
0.00042870935,0.24033424,1947195600.0
0.0004239726,0.24032956,1923811100.0
0.00041326715,0.2404083,1821899300.0
0.00042962914,0.24038474,1769223700.0
0.00041186524,0.24050297,1646426400.0
0.0004175466,0.24036096,1535585300.0
0.0004336254,0.2404395,1485578900.0
0.00044654592,0.24037689,1368680700.0
0.00042858915,0.24038655,1360051500.0
0.00041491483,0.24041204,1275599600.0
0.00042859765,0.24035504,1223744600.0
0.00041816785,0.24033232,1165824800.0
0.00042914206,0.24039145,1130970200.0
0.0004197499,0.24034548,1000446850.0
0.00043252396,0.24029556,972367600.0
0.00043264896,0.2404606,850774300.0
0.00042175048,0.24032897,412323780.0
0.00044405393,0.24031919,346293900.0
0.00042005317,0.24040969,9836809000.0
0.00041089754,0.24031828,9273632000.0
0.00043573993,0.24041079,8280572000.0
0.0004357784,0.24030419,8178940400.0
0.00044182024,0.24036151,7783663000.0
0.0004210615,0.24032632,7747457000.0
0.0004478607,0.24037065,7104747000.0
0.00042844462,0.24039449,5924772400.0
0.00042848813,0.24035844,5821311500.0
0.00042037037,0.24045035,5253042000.0
0.00042252286,0.24033457,4886126000.0
0.00042015518,0.24032587,4201577200.0
0.00043179092,0.24030219,3568593200.0
0.00042816522,0.24031287,3536763000.0
0.00044570366,0.24044846,3356231000.0
0.00042084165,0.24042872,3131518500.0
0.00042133182,0.24034606,2352633600.0
0.00043812682,0.24050891,2345348000.0
0.0004426475,0.24026078,2161019100.0
0.0004326367,0.24038155,2154817000.0
0.00043659535,0.2402892,2131338900.0
0.00041829728,0.2403647,1859700000.0
0.00043141493,0.24029297,1800640800.0
0.00043778063,0.24053635,1762921300.0
0.00042287848,0.24039984,1705404400.0
0.00043388986,0.24030632,1565822300.0
0.00043144645,0.2403392,1505937400.0
0.0004213753,0.24030787,1496584000.0
0.00041798592,0.24053487,1496049200.0
0.000432481,0.24037433,1438741500.0
0.00042687068,0.24031885,1397407000.0
0.0004091297,0.24034053,1402491300.0
0.00044224138,0.24040255,1389981300.0
0.00044768382,0.24037296,1247920300.0
0.0004454976,0.24045812,1030483100.0
0.00043851146,0.2404696,913886660.0
0.00041232488,0.24034886,745537700.0
0.00043055057,0.24035469,751587600.0
0.00040916324,0.24026647,181395140.0
0.00042614836,0.2403968,21031836000.0
0.0004209093,0.24034317,17497784000.0
0.0004112911,0.24037805,13371459000.0
0.00041658813,0.2402947,8044390000.0
0.00043505218,0.24038297,6815942700.0
0.00041670693,0.24030444,6276563000.0
0.0004333942,0.24037376,6078296000.0
0.0004469106,0.24035496,5917490000.0
0.00044615802,0.240359,5695729700.0
0.0004194698,0.24036741,5227488000.0
0.00043458113,0.2403362,5168465000.0
0.0004341416,0.24039523,4962257400.0
0.00041854536,0.24034253,4237811000.0
0.00041128523,0.2403608,3881137200.0
0.00042631652,0.24037181,3613748500.0
0.00044745632,0.24046433,3313320700.0
0.00043244893,0.24030273,2894435600.0
0.0004375891,0.24030484,2885271600.0
0.00041356275,0.2403551,2468105200.0
0.0004107828,0.24031667,2165613600.0
0.0004116676,0.24030884,1950761100.0
0.00042400247,0.24032274,1860597200.0
0.00041444376,0.24040219,1697675300.0
0.00041208637,0.24034809,1734068700.0
0.00041918777,0.24033377,1589673600.0
0.00044255564,0.24042743,1409619100.0
0.00040976392,0.24042195,1325850800.0
0.00043607556,0.24041988,1159260000.0
0.0004393515,0.24041362,1145221500.0
0.0004375151,0.2403783,1060983000.0
0.00042108112,0.24032247,976120600.0
0.0004162746,0.24031785,878607300.0
0.000411683,0.24039197,819112260.0
0.00040995228,0.24031329,607048800.0
0.00042845414,0.24052835,490326080.0
0.00043235222,0.24036555,19750533000.0
0.00044793898,0.24034052,10911178000.0
0.0004245501,0.24030924,6430220300.0
0.00041430615,0.24028768,4186851600.0
0.00043528472,0.24029157,3583601200.0
0.00042057145,0.24027762,3515927300.0
0.00044687084,0.24033456,3452673000.0
0.0004355921,0.2403214,3019300900.0
0.0004369355,0.24040169,2741568500.0
0.00043040508,0.24026373,1272448100.0
0.0004216123,0.24041426,1088770800.0
0.0004477887,0.24036638,1076084700.0
0.00042643404,0.24028444,935897100.0
0.00044398915,0.24047866,834972700.0
0.00041339145,0.24036077,787504640.0
0.00042027293,0.24027435,763838300.0
0.00043709722,0.24034534,684815800.0
0.00043540198,0.24045011,490975200.0
0.00043585393,0.24028394,469690560.0
0.00042353573,0.24028055,18231910000.0
0.0004184219,0.24041523,12708210000.0
0.00041955023,0.24030332,10699496000.0
0.00044618043,0.24036495,9703606000.0
0.00044751787,0.24036698,8584630000.0
0.00044460048,0.24039827,8381451000.0
0.00041659822,0.24033087,7876751400.0
0.00044035958,0.240467,7027575300.0
0.00041416366,0.24036893,6324615000.0
0.00041508937,0.24028672,5604489700.0
