Mass Oxygen / Star mass,Mass Hydrogen / Star mass,Mass of Galaxy [Msun]
0.00044756167,0.24041505,6024174000.0
0.0004129771,0.24030389,2440649700.0
0.0004191191,0.24027272,2301475000.0
0.00042524902,0.24027862,2181933600.0
0.00043449295,0.24031988,2039545300.0
0.00041756927,0.24030086,1575063300.0
0.00041329768,0.24029836,1353599400.0
0.00044282782,0.24034649,1236094600.0
0.00040939983,0.24043033,1239823200.0
0.00042098036,0.2404053,1152247000.0
0.0004453681,0.24040014,1031816700.0
0.00042670674,0.2403681,993714100.0
0.00042975156,0.24032134,572568640.0
0.0004336934,0.24036996,469205470.0
0.00042900303,0.24023895,426814720.0
0.00043729105,0.24040416,384516100.0
0.00041260527,0.24023078,4291784400.0
0.00041328,0.24036735,3404268300.0
0.00041905706,0.24030283,3235490800.0
0.0004254349,0.2403424,2741411600.0
0.00041981591,0.24035497,2661010400.0
0.00042789528,0.24045914,2582086400.0
0.00042229236,0.24033158,2271251700.0
0.00044769453,0.24037988,1624265000.0
0.00043850354,0.24026504,1419219600.0
0.00041036814,0.24038458,1006745000.0
0.00044796072,0.2404299,959771200.0
0.00044424314,0.24036592,933503170.0
0.00044723353,0.24034807,813719600.0
0.00044209717,0.24029699,591571600.0
0.00043427316,0.24032325,7538909000.0
0.00044556544,0.24036267,6722104000.0
0.00041128582,0.24031723,5882406400.0
0.0004447484,0.24034707,2852572700.0
0.00042060722,0.24032104,2579223600.0
0.0004142769,0.24039254,1757750800.0
0.0004176362,0.24031943,1511256000.0
0.00044594897,0.24029623,752596700.0
0.0004469647,0.24021922,506072060.0
0.00042642187,0.24036211,497958560.0
0.00044498817,0.2403804,8720270000.0
0.00042588246,0.2403952,3939010600.0
0.00043114967,0.24024566,3719369500.0
0.00041168445,0.24030377,3045816300.0
0.00044565913,0.24036065,1917701600.0
0.00043466486,0.24031207,1853444600.0
0.0004250377,0.24031764,1803436900.0
0.0004124834,0.24029027,1560425000.0
0.00042740104,0.24031991,1340510800.0
0.00044784616,0.24042267,959773600.0
0.0004437579,0.24030083,943063300.0
0.00044132106,0.24063128,922731900.0
0.00044182964,0.24039151,911822900.0
0.00042904174,0.24036998,901782500.0
0.00042549358,0.24028629,861629000.0
0.0004470595,0.24041893,858681700.0
0.00043235722,0.24041995,542464830.0
0.00043473978,0.24037278,527774080.0
0.0004158126,0.24026695,393026780.0
0.00042568854,0.2403243,10904231000.0
0.00044520246,0.24030626,1634062000.0
0.00044485758,0.24036323,1447166000.0
0.00044332174,0.24029921,1054854500.0
0.0004180572,0.24034142,813977500.0
0.00044638888,0.24038772,508096300.0
0.00043539185,0.24050452,506075200.0
0.0004321749,0.24030888,499170020.0
0.00041011185,0.24031693,5422773000.0
0.00041514693,0.24031,4471787000.0
0.000440157,0.24043728,3311194000.0
0.0004313135,0.24032003,2307217400.0
0.00043463105,0.24028216,997257340.0
0.00041575122,0.24034014,446260740.0
0.00044155907,0.2403467,426948100.0
0.00041231068,0.24034244,3781034500.0
0.00044187356,0.24037972,3634488800.0
0.00044070435,0.2403175,3266372900.0
0.00043502386,0.24036103,2804766500.0
0.00044525956,0.24046093,2080288500.0
0.00044390798,0.2402887,1728454500.0
0.00043179406,0.24040961,1400246100.0
0.00043310644,0.24037354,1247527400.0
0.0004231763,0.24032474,1131290800.0
0.00042502684,0.24021997,1112330800.0
0.00041831585,0.24026586,1073175600.0
0.00042264647,0.24038076,577024450.0
0.00041598687,0.24034746,7898398700.0
0.0004317965,0.2403297,6651321300.0
0.00041764934,0.24036995,5489478000.0
0.00043567666,0.24026497,4760117000.0
0.00041189248,0.24026603,4294968300.0
0.00041915913,0.24030255,3062839000.0
0.00043015732,0.24031009,2913067000.0
0.00044004267,0.24038278,2826630700.0
0.0004243291,0.24030252,2806751200.0
0.00043050572,0.24043845,2741247200.0
0.00043253033,0.2403272,2364105500.0
0.00043014562,0.24039617,2188151000.0
0.00042850606,0.24033584,1938734300.0
0.00040994337,0.24025184,1875085400.0
0.000416999,0.24034294,1871904000.0
0.00042280531,0.24042991,1650581600.0
0.00042654425,0.24042451,1588012900.0
0.000437096,0.24034429,1267843500.0
0.00043273278,0.24043082,911448450.0
0.0004268674,0.24033098,8540266000.0
0.00041796666,0.24028346,8024953300.0
0.0004122379,0.24038395,7606801400.0
0.00042319167,0.24025464,5201822700.0
0.00042687028,0.24048205,3287544800.0
0.00043466524,0.24034457,2217321700.0
0.00041616886,0.24040218,2024607900.0
0.00044496052,0.24053662,1370428200.0
0.0004471858,0.24030615,879441340.0
0.00041355623,0.24039285,806486300.0
0.00042130027,0.24038601,528376830.0
0.000429685,0.24033585,541021060.0
0.00044817006,0.24039258,247119520.0
0.00043714375,0.24034698,2768360400.0
0.00042276538,0.24027778,2598163200.0
0.00042956846,0.24033524,2138427800.0
0.00041591463,0.24036278,1098505700.0
0.0004210188,0.24036026,758624100.0
0.00043130148,0.24025345,441615500.0
0.00042593063,0.24023922,360796700.0
0.00044016843,0.24030139,1972799200.0
0.00042970927,0.2403332,1521640800.0
0.00042218252,0.24034412,1185425400.0
0.00041706688,0.24035302,760130500.0
0.00044187903,0.24033523,376236160.0
0.0004139144,0.24035467,2919237000.0
0.00044222226,0.24038136,1543458700.0
0.0004169039,0.24034244,1398378200.0
0.00042671853,0.24038915,1385708200.0
0.0004246076,0.24035695,990550850.0
0.00042602033,0.24029914,882548540.0
0.00044384095,0.24038889,728694850.0
0.00043932346,0.24029976,5105998300.0
0.0004398572,0.24034531,3238364000.0
0.00041218096,0.24037784,2045700600.0
0.0004201981,0.2403435,1288151600.0
0.0004210081,0.24039328,1131143400.0
0.00044628067,0.24031213,599777200.0
0.000430839,0.24035554,399673600.0
0.0004464608,0.24049771,217636370.0
0.00044739497,0.24033545,146031890.0
0.00041634412,0.2403615,3167633200.0
0.0004468025,0.24039158,1317300600.0
0.00040907803,0.24047692,641258940.0
0.00042028743,0.24035339,7575553000.0
0.00044385917,0.24034224,4239465200.0
0.00041529562,0.24032609,3012733700.0
0.00043735353,0.24038672,1282781200.0
0.00044730603,0.24025989,648783700.0
0.00041632858,0.24030676,5119487500.0
0.00044102714,0.24051084,2559949800.0
0.00043876,0.24037476,1724323300.0
0.00042274475,0.24034412,3930988800.0
0.00043262212,0.24037097,2780159700.0
0.00041202788,0.2403781,2549857300.0
0.00042061994,0.24027394,1444761300.0
0.00041504911,0.24033624,974139650.0
0.00042451397,0.24038196,771126900.0
0.0004212753,0.24034789,413357700.0
0.0004425021,0.2403159,4724882400.0
0.00044558474,0.24045114,2562299000.0
0.00043925756,0.24046303,3758196500.0
0.00041283938,0.24035822,3150637800.0
0.00042062384,0.2404121,598529660.0
0.0004159095,0.24040136,2394759200.0
0.00041283722,0.24034202,2007879400.0
0.00040888402,0.2402996,1863072400.0
0.00042811115,0.24027365,781646500.0
0.0004219929,0.24048118,485891740.0
0.0004236263,0.24034852,6573372400.0
0.00043146563,0.24044879,454175500.0
0.00041711578,0.24026021,5500182000.0
0.00041715926,0.24024518,2295445800.0
0.00042691224,0.24036036,2245833700.0
0.00042855067,0.24032004,2084488300.0
0.0004297303,0.24028009,1083053700.0
0.00041296403,0.24033396,713984060.0
0.00042346196,0.240323,7252098000.0
0.00043195533,0.24036723,4390617600.0
0.0004121109,0.24033408,1787178800.0
0.00041108043,0.24025929,210391710.0
0.00044270165,0.24048285,167800200.0
0.00044718594,0.24027476,6049543000.0
0.00040951013,0.24025026,3088137200.0
0.0004439024,0.24046828,2761615000.0
0.0004357846,0.24038629,2095048700.0
0.00043108774,0.24035297,1937399400.0
0.000426478,0.2403395,974829630.0
0.00044466602,0.24032424,817077400.0
0.00044258212,0.24029538,5751276500.0
0.00043284922,0.24034195,2571291100.0
0.00044215133,0.24027866,1868822400.0
0.00044646626,0.24035792,1723417300.0
0.0004426968,0.24039127,477186400.0
0.00042989734,0.24036238,405904740.0
0.00043039463,0.2404495,363475330.0
0.00042065326,0.24034376,7259455500.0
0.00040905422,0.24035798,3371883300.0
0.0004279327,0.24040082,2908576800.0
0.00042050786,0.24032886,854454700.0
0.00044285154,0.24028136,529832200.0
0.0004096229,0.24025364,535250400.0
0.00044515516,0.24035221,486926270.0
0.00042792363,0.24030928,6205956600.0
0.00043495707,0.24037853,2956285700.0
0.00042447803,0.24036394,2104725100.0
0.00043043902,0.24029478,2446168300.0
0.00041594804,0.24030066,886659000.0
0.00041881003,0.24049358,750935900.0
0.00041420787,0.24036832,548153860.0
0.00041880773,0.24032572,5771286000.0
0.00042571893,0.24036646,3412819700.0
0.00044487143,0.24035531,2050234800.0
0.0004203501,0.24039376,1792442500.0
0.00041760269,0.2403667,3035319800.0
0.000419816,0.24027741,1782937900.0
0.0004372054,0.24031396,1527499100.0
0.0004261968,0.24036208,4586393600.0
0.0004226396,0.24035914,2225470000.0
0.00041446023,0.24036124,771784600.0
0.00044482076,0.24033354,138404530.0
0.00042910464,0.24024047,5855884000.0
0.0004342177,0.24034704,2507664400.0
0.00044298073,0.24029551,442275550.0
0.00043128076,0.24028417,218836960.0
0.0004320949,0.24032229,3216389400.0
0.00041117152,0.24039198,2972564700.0
0.00044394625,0.24033765,1850550100.0
0.00042643957,0.24042013,514210400.0
0.0004150806,0.2402788,454493000.0
0.00042814857,0.24043804,326639740.0
0.0004478537,0.24026078,1332000800.0
0.00041823048,0.24031438,1231714400.0
0.0004375612,0.24028508,1075313400.0
0.00043693042,0.2404472,527053150.0
0.00042047488,0.24030367,1245883100.0
0.00044192438,0.24048948,707592600.0
0.00041343388,0.24034566,2157369900.0
0.00043509793,0.24029984,1960507600.0
0.00042823076,0.24024656,2948309000.0
0.00043195277,0.24037695,730057600.0
0.0004180261,0.24046211,253908320.0
0.00044556448,0.24030909,9111854000.0
0.00043725403,0.24028365,4289648400.0
0.0004088592,0.2402846,4247928300.0
0.0004094978,0.24036567,628495700.0
0.00044037655,0.24035478,2497541000.0
0.00042445844,0.24028467,2007141100.0
0.00042353908,0.2402937,969678460.0
0.00043482144,0.24034181,831658600.0
0.00043804414,0.24032898,506618240.0
0.0004192908,0.24033427,463362620.0
0.0004357803,0.24036905,4156970500.0
0.00042544643,0.24033704,6186333700.0
0.00043722973,0.24035491,6575649300.0
0.00043609634,0.24034667,2660661500.0
0.00043023395,0.24032131,994851840.0
0.00044603317,0.24040326,2935347200.0
0.00043534226,0.24037954,1030483400.0
0.00044672546,0.24026154,695775500.0
0.00043873405,0.2403104,5946894000.0
0.00041389195,0.24026914,3872375600.0
0.00043169552,0.24031487,2725497300.0
0.00043222192,0.24048908,1547596400.0
0.00044407664,0.24032873,635580900.0
0.000423024,0.24034493,4373983700.0
0.00041156233,0.24037842,1894100700.0
0.00040962055,0.24032171,978788700.0
0.00042532268,0.24031769,2715387400.0
0.00043521,0.24030407,2764543700.0
0.00042510958,0.24032651,1672016000.0
0.00041038758,0.24030341,1675005800.0
0.00044307232,0.24035572,211570160.0
0.0004388277,0.2403304,5127239000.0
0.00044636207,0.2403283,2103127000.0
0.00043262454,0.24029605,1216593000.0
0.00044556364,0.24041478,975011400.0
0.0004267785,0.24034597,591474300.0
0.00042266442,0.24035706,335017900.0
0.00042017468,0.24032927,4520200000.0
0.0004432105,0.2403795,923342850.0
0.00043151717,0.24032389,412445300.0
