g band,r band,average stellar age [Gyr],prob spiral
-21.817175,-21.81664,11.526125989167397,0.57112
-22.222685,-22.31776,11.915016181715412,0.7538475
-22.182564,-22.375456,12.101679959501077,0.7962096
-21.723618,-21.695786,11.512647158371477,0.55093545
-19.915071,-19.92321,11.574404059523555,0.6719154
-21.605648,-21.590328,11.608757089724627,0.6536678
-21.683142,-21.703875,11.404738766047215,0.5753091
-20.06751,-20.165762,11.849789075038528,0.26973462
-21.401278,-21.354836,11.4171415388433,0.5844475
-21.624474,-21.654284,11.609537177416573,0.65494466
-21.689919,-21.703278,11.603228181115405,0.00046426058
-21.804693,-21.901655,11.78445778434503,0.55676484
-21.02078,-20.993431,11.483936070904509,0.8001754
-19.695452,-19.736433,11.846464998168505,2.8948084e-09
-21.86198,-21.918222,11.718816615314969,0.6848118
-21.206455,-21.202374,11.517211278419285,0.82881224
-20.573467,-20.59516,11.569767967729316,0.7244457
-21.802874,-21.823175,11.597806021805589,0.7196059
-20.251303,-20.274727,11.914705265605281,1.8537785e-05
-21.313929,-21.333353,11.504622921523515,0.044021994
-19.837189,-19.816437,11.47072434926764,3.400518e-05
-22.427101,-22.447336,11.595648866851207,0.5734163
-21.681372,-21.712715,11.582191075083736,0.09870717
-22.249828,-22.335611,11.719729669390185,0.7089511
-21.05072,-20.979877,11.232396485375158,0.67600155
-20.885254,-20.893421,11.494049684986326,0.67927516
-20.367811,-20.416828,11.734286856634403,0.18976647
-22.171175,-22.21251,11.548450544758552,0.5487173
-21.983076,-22.014395,11.564143531434695,0.3488332
-22.175457,-22.223164,11.73156512783236,0.8190788
-21.993298,-22.00696,11.643952977328574,0.561473
-22.231516,-22.266623,11.703463237904813,0.07443121
-21.10059,-21.077785,11.533084790408443,0.4439101
-20.466341,-20.466955,11.670790701038346,0.7919142
-20.790873,-20.840508,11.627883011572543,0.0082188845
-20.733109,-20.76483,11.650148158974487,0.00020053983
-20.790077,-20.818495,11.600338022321486,0.0003553331
-22.336432,-22.274004,11.287526399464088,0.56233835
-22.146454,-22.166077,11.521890802552129,0.58311623
-21.61993,-21.64782,11.552852777696266,0.35320258
-21.491812,-21.492836,11.513648329644848,0.6812835
-21.434301,-21.432693,11.734740277770458,0.20547885
-21.853382,-21.863033,11.532092012892255,0.117724985
-21.514534,-21.556292,11.574160536162992,0.52731866
-21.067583,-21.074785,11.654856753954387,9.5640404e-05
-20.523438,-20.572107,11.72064241190568,4.432788e-08
-20.255184,-20.267218,11.52712149701384,0.7477792
-20.254335,-20.326332,11.7281577771586,0.017226517
-22.24211,-22.342018,11.799011847296775,0.6501648
-21.329443,-21.35023,11.552852777696266,6.2065446e-06
-21.256577,-21.298645,11.542001096020037,0.58470726
-21.860971,-21.812008,11.441503082543871,0.5291521
-21.068947,-21.095104,11.666584128062134,0.7509093
-21.552845,-21.547785,11.481908240135311,0.66549003
-21.751472,-21.77842,11.631688545324854,0.06678304
-20.22624,-20.190256,11.568057797049912,0.6695647
-21.539959,-21.53698,11.52363567654696,0.41989374
-22.096718,-22.16273,11.676852414727215,0.2949962
-20.975084,-20.982553,11.543978087849297,0.0028985739
-21.977667,-21.970682,11.530353363828313,0.6291465
-22.08746,-22.124859,11.54413221927491,0.44142276
-21.852686,-21.851555,11.47225245426107,0.032956958
-20.07565,-20.069622,11.61307455311102,0.004634261
-20.318588,-20.306501,11.51889676689804,0.0013951063
-21.497885,-21.51085,11.47346169946618,0.5703243
-21.943335,-21.944359,11.540764873867275,0.7996547
-21.931608,-21.938597,11.42598140020674,0.48714626
-22.016592,-22.013678,11.551376009635757,0.55580264
-21.856998,-21.831697,11.525130352751777,0.8369795
-21.217262,-21.247295,11.686609199232473,0.66474855
-20.90765,-20.87767,11.54002280978599,1.5680971e-05
-20.098413,-20.1106,11.83105929006564,0.604133
-21.449802,-21.912333,12.434503045365627,0.0003760159
-22.125916,-22.269398,11.889248836663494,0.12056506
-21.67691,-21.624758,11.312354193629446,0.49401796
-20.5873,-20.563187,11.643775623692203,0.6584752
-21.123463,-21.09011,11.576840416471072,0.056824625
-21.806885,-21.811417,11.523386601077021,0.55184543
-19.900621,-19.886173,11.681504050588396,0.042802334
-20.4762,-20.46037,11.568057797049912,3.7434966e-05
-20.4169,-20.406109,11.687072649521163,0.012088865
-20.603657,-20.573189,11.73156512783236,0.0071538687
-21.049059,-21.047941,11.539280282276417,0.77175605
-21.858513,-21.902617,11.638332861074424,0.21675175
-21.553839,-21.550797,11.474797458397497,0.5915021
-21.988111,-22.109241,11.857595069904992,0.7106614
-21.875471,-21.839453,11.363963257946802,0.17356217
-21.367037,-21.416367,11.714016230531596,0.000116421725
-21.145056,-21.134546,11.602987345377162,0.6497371
-21.77312,-21.827337,11.665882117457837,0.51763886
-21.86758,-21.845707,11.482922417775471,0.23541024
-21.222744,-21.281551,11.776031459618896,2.9468786e-06
-20.257286,-20.291069,11.836028010246823,0.6136294
-21.700382,-21.732515,11.560467695871907,2.0926411e-06
-21.41782,-21.415405,11.56659062437448,0.7660978
-21.164108,-21.14923,11.587287029868747,0.7862822
-22.002613,-22.055656,11.57635352002557,0.59756255
-21.40186,-21.407274,11.371932785322404,0.4202134
-21.368406,-21.446022,11.704095498878477,9.742332e-06
-20.842348,-20.879875,11.612115938940786,0.70291114
-20.676435,-20.625488,11.630143252595257,0.0018872023
-21.506767,-21.542334,11.643952977328574,0.41292167
-21.228096,-21.25083,11.63406374606598,0.47452077
-20.977716,-20.961645,11.47505163763287,0.7524868
-21.970549,-22.048996,11.789817412457875,0.31153768
-21.323917,-21.35776,11.728385075443777,0.2515772
-21.673655,-21.739902,11.73745807928155,0.007923782
-21.636091,-21.657488,11.596720336171794,0.2755679
-21.660284,-21.692003,11.651267375636166,0.5408915
-22.106968,-22.123058,11.57219413660921,0.58501875
-21.55832,-21.55797,11.594305232254419,0.15307605
-20.631538,-20.650919,11.715503252036907,0.7755072
-20.821888,-20.82186,11.542001096020037,0.010830343
-20.389524,-20.476,11.913876017291638,0.005861491
-19.65706,-19.657719,11.776920008719019,3.3301774e-08
-21.559385,-21.621952,11.69911814772728,0.7832559
-20.945204,-20.93007,11.617981758027836,0.0027718246
-21.708498,-21.718033,11.549405627088737,0.6131961
-21.17078,-21.186987,11.756384989133924,0.09998101
-20.75189,-20.81768,11.687304363225739,0.07483053
-20.941612,-20.982656,11.567568771235024,4.6177454e-05
-21.885014,-21.902533,11.578057519199813,0.0011019409
-21.159071,-21.155117,11.50110376881138,0.5756237
-21.173632,-21.229967,11.643539402722775,0.017332822
-21.529888,-21.541336,11.586317288524185,0.5996671
-20.940266,-20.93309,11.635250378786854,0.057171613
-21.899145,-21.938429,11.732699646306843,0.5650821
-21.56591,-21.56251,11.544965805097057,0.03651285
-21.188124,-21.179413,11.579274034801395,0.5835396
-20.796799,-20.810328,11.571477360029718,0.46573347
-21.822227,-21.855585,11.693320299778387,0.81413484
-20.289316,-20.273863,11.646374122712214,0.69647264
-21.982344,-22.016071,11.585710795705525,0.46349093
-20.226408,-20.252405,11.729066925199529,0.73873085
-21.230291,-21.2181,11.59961501482888,0.52951235
-20.71668,-20.697462,11.515148862787687,0.7114799
-21.231,-21.248533,11.537918729478093,0.021500945
-21.488895,-21.496517,11.588498542966267,0.0015665293
-21.539154,-21.57523,11.563408819556013,0.3062054
-21.61012,-21.701622,11.762153070088715,0.0002821982
-21.372463,-21.398867,11.584012431250999,0.7205188
-21.585241,-21.608898,11.65838155064514,0.6036669
-21.644636,-21.6727,11.69401345880059,0.7174716
-21.377142,-21.376307,11.480639940545332,0.5323462
-20.939898,-20.974436,11.58558941341255,0.74228716
-21.255049,-21.229027,11.441503082543871,0.84461987
-21.82399,-22.067295,12.12084232853719,0.5953588
-20.366365,-20.32949,11.443951697829533,0.6623256
-21.020554,-21.01839,11.52911095096929,0.77097
-21.586552,-21.61325,11.791141293648149,0.8043523
-21.129406,-21.153894,11.591887398594904,0.012343407
-21.024973,-21.005127,11.496319617560154,0.78662384
-21.459288,-21.479387,11.62550114821539,0.73261
-21.587708,-21.619566,11.570500890454843,0.017936915
-21.367357,-21.372095,11.57635352002557,1.3732222e-05
-21.175673,-21.118484,11.458975790618014,0.7305893
-21.46824,-21.465014,11.526872534089158,0.050810724
-20.29953,-20.307245,11.725200307979872,0.5941426
-21.634323,-21.67358,11.734740277770458,0.7073176
-21.000647,-21.035646,11.709720935551584,0.004547894
-21.32542,-21.274742,11.24078166154855,0.73413056
-21.658564,-21.698147,11.623832432542283,0.0324319
-20.382744,-20.407976,11.68196860435096,2.634625e-05
-21.232498,-21.230751,11.511144570153977,3.2706316e-06
-21.318592,-21.330784,11.573489929407259,0.6739999
-20.78944,-20.796879,11.826945645753959,0.7542404
-19.61428,-19.64762,11.667636533395429,1.2352726e-05
-20.824793,-20.920813,11.896795413108862,0.6599752
-21.483793,-21.507822,11.629905426606758,0.00011755189
-20.840628,-20.838068,11.587044314631925,0.00088211894
-20.67987,-20.738218,11.691008444306792,0.65491277
-21.31726,-21.312147,11.365492646320638,5.796581e-05
-20.11478,-20.124598,11.711612018615881,0.0010177493
-19.90891,-19.987421,11.836459345620352,0.002481103
-21.34368,-21.372696,11.56114219478762,0.00037154555
-21.380264,-21.41067,11.625024411256543,0.10230282
-21.296488,-21.34465,11.814253968886618,0.24351811
-20.893661,-20.860424,11.370871897885905,0.6536402
-20.230207,-20.217716,11.896795413108862,0.59839547
-21.290585,-21.366602,11.750094990454938,7.0496804e-05
-21.32773,-21.394152,11.65226825691261,0.064906925
-21.720253,-21.678616,11.46306874619376,0.59537214
-21.51968,-21.523579,11.612595261663168,0.7235974
-21.333445,-21.331104,11.625441557799766,0.5128776
-21.5687,-21.608562,11.633114068232429,0.49268427
-20.918148,-20.950535,11.574769914166996,0.4574407
-21.638048,-21.636059,11.572453313050516,0.8547592
-21.765871,-21.827745,11.700816841259218,0.82994354
-21.633165,-21.613356,11.369544600308783,0.71145165
-20.50858,-20.581244,11.892711337476563,0.6545452
-20.743109,-20.790178,11.783129732530865,3.3089087e-05
-20.842852,-20.837343,11.616905433858173,0.35388172
-21.135372,-21.145435,11.614033042165584,0.6160964
-20.248274,-20.26369,11.671724260085407,0.5516444
-19.785755,-19.820969,11.737910719076021,0.68884975
-21.448463,-21.45306,11.544471766865644,0.6011706
-20.960943,-20.967478,11.569767967729316,0.0002795756
-21.213478,-21.258121,11.483936070904509,0.6070836
-21.783476,-21.842827,11.68602965163027,0.0002193749
-21.155615,-21.197634,11.649205221107799,0.00090274215
-21.269821,-21.32096,11.708287368811332,0.7103002
-21.096968,-21.14702,11.668922061137447,0.00023645163
-20.683044,-20.702656,11.672890844152938,0.6302664
-20.036718,-19.977898,11.571477360029718,0.48547876
-21.01667,-21.04179,11.662369487404227,3.8936116e-07
-21.544447,-21.623514,11.813899474207036,0.667179
-21.330784,-21.365997,11.585832176022912,0.6226426
-20.645132,-20.649837,11.53952766897623,0.00061142445
-20.934393,-20.974596,11.60130185768113,0.70102847
-19.700027,-19.728006,11.68196860435096,0.49251753
-20.313164,-20.295942,11.684754133681748,0.046880096
-21.046888,-21.074867,11.468398459789952,0.7540648
-21.739916,-21.79271,11.63406374606598,0.014772922
-19.690367,-19.69599,11.565611960483231,0.5862641
-19.786983,-19.81967,11.722409898853808,0.6852235
-21.291498,-21.336422,11.677550844919615,0.5093939
-20.132177,-20.092638,11.763997655180825,2.7481526e-08
-21.116943,-21.155203,11.66705196846065,0.71901125
-21.300787,-21.35362,11.613553813279953,0.71000135
-21.55324,-21.597473,11.6679871723845,0.80518866
-19.99908,-19.998037,11.642120563349557,0.7003289
-21.472315,-21.48035,11.53779501113012,0.06955552
-19.816017,-19.857674,11.825644761725366,0.6295268
-20.499542,-20.515232,11.710351481242702,0.731883
-21.088718,-21.12587,11.698397724937628,0.04236734
-21.013763,-20.956076,11.571477360029718,0.1510475
-20.852842,-20.912453,11.750657408458693,6.192042e-06
-21.279655,-21.322676,11.634894467318897,0.7705815
-20.722517,-20.788242,11.795493101697112,3.7143043e-05
-20.870005,-20.838823,11.485456109361259,0.7938241
-20.889603,-20.892391,11.499593838582676,0.07364562
-21.077337,-21.090023,11.581705305100952,0.20143169
-20.716547,-20.744938,11.74265734514088,0.07762891
-20.91723,-20.956034,11.640227442904656,0.4858708
-21.184658,-21.214468,11.605272930631797,0.71154773
-21.128658,-21.157335,11.679993271793355,0.010215819
-21.563065,-21.595257,11.67099487949805,0.31022924
-21.046644,-21.102997,11.688809932825816,0.6956595
-20.829226,-20.836754,11.597685613711553,0.018770397
-20.585627,-20.581324,11.512396550777833,0.0004389286
-20.46491,-20.495728,11.658616321347758,0.012857437
-19.798235,-19.823294,11.557768708293446,0.013218224
-21.29449,-21.312717,11.632638989443132,0.60840195
-20.36925,-20.35011,11.532092012892255,1.4557039e-05
-20.98252,-20.991323,11.528613537671019,9.527035e-07
-20.993578,-21.021137,11.631213179979223,0.7459829
-20.744608,-20.749733,11.73201891962606,0.005110234
-19.72975,-19.784218,11.769800349598585,0.015164077
-21.512844,-21.517763,11.550883559565083,0.5946963
-21.13977,-21.180391,11.658616321347758,0.09937796
-20.168509,-20.207413,11.755487643793106,0.74072397
-20.593561,-20.621065,11.707369363744164,0.509022
-21.081453,-21.060944,11.543298542405086,0.5477544
-20.549686,-20.540823,11.394639963563817,0.7422277
-20.592176,-20.599525,11.594063523173233,0.005980909
-20.948227,-20.98451,11.647790196812172,0.009685576
-21.254385,-21.237993,11.487481057923357,0.52792543
-20.39088,-20.361477,11.543978087849297,0.6559173
-20.779617,-20.807749,11.566835172992041,0.68366635
-21.032814,-21.114243,11.754365272331698,0.0023458898
-21.100054,-21.10545,11.632638989443132,0.37398964
-20.314783,-20.331825,11.676619589353667,0.000107675776
-19.462446,-19.507557,11.799890721649673,0.6195057
-20.723387,-20.717693,11.51164546517884,0.00027939677
-21.431524,-21.443426,11.477974507548236,0.00038945675
-21.20263,-21.25841,11.4594879201732,0.009835929
-20.634453,-20.63424,11.66880513464249,0.6783193
-20.276636,-20.29851,11.611636391106913,1.9625511e-05
-21.681559,-21.729015,11.706795357782745,0.67565656
-20.627792,-20.70578,11.887988355335802,0.6934921
-20.429935,-20.43712,11.555312117775891,1.5600149e-06
-20.292643,-20.306692,11.643539402722775,0.5559336
-21.181376,-21.201605,11.554328477364404,0.3214732
-20.581709,-20.510792,11.456926944505055,0.78574336
-20.995409,-21.02305,11.686145526596794,0.0008004904
-20.467903,-20.485466,11.645901843226875,0.7354672
-20.742355,-20.736685,11.523137517571634,0.12033874
-21.41943,-21.456959,11.625262783631285,0.77874947
-21.100662,-21.134998,11.568607620691985,0.21443728
-20.787773,-20.79375,11.515649106890017,0.43656862
-20.477907,-20.455534,11.797638017677734,0.006818533
-21.183634,-21.193935,11.604250820721777,0.6309232
-20.78779,-20.78924,11.532588417688595,0.32494533
-21.823349,-21.819489,11.573398354400407,0.4303823
-21.239676,-21.27898,11.643539402722775,0.66724914
-21.144794,-21.156,11.52712149701384,0.015612245
-20.222569,-20.289053,11.716532115363401,0.60168177
-19.971092,-20.01063,11.722466771584108,0.007858008
-21.150606,-21.179052,11.64141094260605,0.7131188
-21.453798,-21.50294,11.66787023052715,0.40142858
-20.91867,-20.973936,11.68985156000695,1.5245457e-06
-19.757277,-19.800518,11.7333799243177,0.7089013
-20.00084,-20.014404,11.6534451549404,1.502304e-05
-20.416946,-20.38334,11.385819432546676,0.70838046
-20.587381,-20.559584,11.608757089724627,0.0005888343
-19.951431,-19.926838,11.515649106890017,0.571726
-21.160515,-21.168518,11.547433170171844,0.0003040135
-20.406858,-20.39478,11.620729860118143,0.08029297
-21.256119,-21.293901,11.653915783042851,0.46911815
-20.105629,-20.11597,11.77558685672249,0.0035779476
-20.454746,-20.47179,11.765338233553159,0.51850045
-21.07129,-21.085865,11.600338022321486,0.2098934
-20.234306,-20.261015,11.713329452482494,0.05312869
-19.835222,-19.84632,11.677783639672594,0.70125496
-20.393564,-20.397058,11.707484121002695,0.007327348
-20.864342,-20.911983,11.676852414727215,0.5311645
-20.497087,-20.424688,11.8236919126769,0.7211982
-20.35602,-20.375313,11.55383660934389,0.005941361
-19.408213,-19.470844,11.657442198205477,0.7233559
-20.674849,-20.720335,11.724175788194293,0.74235135
-20.19544,-20.16076,11.57635352002557,2.4524732e-05
-20.95409,-20.981213,11.676212126533217,0.112024695
-20.78857,-20.807861,11.562674036185976,0.0017191172
-20.867807,-20.910427,11.59991634125417,0.0014575124
-20.026539,-20.017149,11.60130185768113,0.0031533837
-21.031107,-21.10813,11.776253560635851,0.00025835633
-20.117998,-20.166319,11.798572366177499,0.04795146
-20.247648,-20.262253,11.67125749589605,8.596877e-05
-20.249237,-20.243624,11.577327281287968,1.4504131e-05
-20.94832,-20.981447,11.644721009136909,0.7237319
-20.757914,-20.797981,11.63026216267337,0.005723685
-20.462603,-20.458479,11.542495685408626,0.010625094
-20.714218,-20.711704,11.641884095191774,0.7206165
-20.84474,-20.88615,11.58376960942675,5.5081648e-05
-20.00029,-20.045942,11.73926788746738,0.7566149
-19.425846,-19.49303,11.893969005350762,0.031538665
-19.831413,-19.846542,11.762544301687909,0.0047023594
-21.024088,-21.04986,11.638688217444964,0.59033114
-20.031185,-20.024082,11.56512277596296,0.0019278228
-20.268333,-20.279625,11.63026216267337,1.0855594e-05
-20.214937,-20.196762,11.647790196812172,0.697819
-20.985706,-21.011293,11.62865642251991,0.012924463
-20.50925,-20.52988,11.628001958586731,0.0021791458
-20.683796,-20.695044,11.544471766865644,0.67871
-20.525349,-20.554918,11.56463316958305,0.69274354
-20.70713,-20.752697,11.61379333474124,1.7662245e-05
-20.413818,-20.407408,11.632638989443132,0.73385173
-20.455465,-20.499836,11.758178753009254,0.5948138
-20.295788,-20.279882,11.493545297558548,0.6881237
-19.751328,-19.791033,11.728385075443777,0.00038596988
-20.434202,-20.46029,11.560467695871907,0.062426955
-20.928255,-20.925318,11.490641191217824,0.7582483
-20.68954,-20.686495,11.620132770124435,0.0029653907
-20.938555,-20.93583,11.619296491149235,3.2811677e-05
-19.69308,-19.765226,11.778252137569456,0.5164581
-20.62733,-20.648052,11.61307455311102,0.6712382
-19.778713,-19.792322,11.692049170601006,0.62558424
-20.477907,-20.504725,11.776031459618896,0.7476346
-20.407179,-20.439367,11.662369487404227,0.69528484
-20.954128,-20.98182,11.519521175872718,0.0077955723
-20.911972,-20.9561,11.688925762029971,0.020909369
-20.759329,-20.781855,11.662486712009748,0.486588
-20.635607,-20.659666,11.603468814943176,0.00019794703
-20.049295,-20.073833,11.638332861074424,0.033069402
-20.795185,-20.807594,11.622162367472159,0.6004298
-20.381891,-20.407701,11.639517250094228,0.011598468
-20.25198,-20.293367,11.609237213136648,0.28441593
-19.62441,-19.671616,11.609957145643289,0.6633484
-19.976257,-20.021473,11.820976495940577,0.7462194
-19.677324,-19.686474,11.74604131438517,1.9125189e-06
-20.486723,-20.534655,11.816079603553456,0.0009936392
-19.887877,-19.875767,11.558259540379648,0.6806111
-19.87865,-19.896841,11.595512882515619,0.105178684
-19.436296,-19.493013,11.898782013869528,0.06384191
-20.26627,-20.320606,11.786559203019692,0.00019428134
-20.330996,-20.35406,11.479625075429567,0.46121988
-20.283577,-20.250149,11.497075722125011,0.7492296
-20.535055,-20.534254,11.584254856058259,0.65644276
-20.410984,-20.375261,11.480132721485177,0.68057173
-19.96935,-19.942133,11.563653861522447,0.081033885
-20.777191,-20.762169,11.528862052351666,0.03544891
-21.278849,-21.356833,11.81128017381892,0.7536
-20.493725,-20.555021,11.791527242025433,0.0003566146
-19.55778,-19.59142,11.705991555124356,5.3090196e-07
-19.887892,-19.879375,11.693089359318002,0.00019040704
-20.710588,-20.708542,11.565611960483231,0.00017365813
-20.065632,-20.06545,11.532092012892255,0.0003901422
-20.2125,-20.22598,11.640227442904656,6.990988e-06
-19.450499,-19.502398,11.774253060026425,9.795028e-07
-21.129555,-21.167938,11.69112423728511,0.54810566
-20.327265,-20.342636,11.62597766054758,0.09365392
-20.527294,-20.544985,11.50110376881138,0.56166303
-19.855492,-19.904152,11.823040519142978,0.709462
-19.437784,-19.527695,11.887830730756352,0.7403127
-20.366772,-20.367235,11.591887398594904,9.032058e-07
-21.094124,-21.140757,11.631688545324854,7.065996e-05
-20.91956,-20.939175,11.652503806154161,0.70472914
-20.518839,-20.539574,11.632995204811177,0.72691655
-20.20299,-20.239021,11.823583445616162,0.7619866
-20.041086,-20.041618,11.640700866035296,0.048433006
-20.643234,-20.671967,11.795933354250362,0.7571901
-20.505417,-20.528645,11.526125989167397,0.796538
-20.757185,-20.789007,11.6856818234374,0.10413942
-20.302963,-20.336128,11.790644987280363,0.722621
-19.924673,-19.917463,11.738815527957343,0.75349015
-20.95283,-20.983877,11.607556256302125,0.75437427
-20.605982,-20.632757,11.673590433519399,0.04368782
-20.396313,-20.420675,11.706680589165781,0.7044213
-19.759825,-19.766912,11.514648979113003,1.6392154e-06
-20.290037,-20.307755,11.688346788717856,0.55298096
-19.623629,-19.69187,11.85983486781616,0.6901745
-19.522373,-19.571878,11.869829906326112,0.0009562373
-19.64689,-19.667202,11.727475646501738,0.007611364
-19.706627,-19.7388,11.705991555124356,4.369274e-06
-20.217964,-20.237469,11.73201891962606,5.4342563e-05
-20.481066,-20.50896,11.640227442904656,0.037056834
-20.669432,-20.669592,11.525627990959775,0.61439
-20.52328,-20.568542,11.684290147068518,0.5685236
-20.826834,-20.85057,11.69816714332789,0.53244734
-20.17593,-20.21821,11.740172326250892,0.031722426
-19.764944,-19.772772,11.65061958154808,0.64547586
-20.33128,-20.331207,11.495563046381054,0.0019324422
-20.829048,-20.876583,11.665180037693055,0.27417177
-20.157307,-20.154074,11.573916615245125,0.6226862
-19.740759,-19.744352,11.669856634761715,0.0074343085
-19.695576,-19.702648,11.633588922679843,0.7044468
-20.000338,-20.019884,11.754758284972304,0.7287334
-20.030426,-20.07425,11.660962834578983,0.0037748516
-21.00192,-21.044909,11.702082934013891,8.93002e-06
-20.130938,-20.17369,11.736552519335106,0.07915822
-20.261919,-20.311125,11.60797653148574,0.016302943
-20.436049,-20.459454,11.629786510696507,0.00056278706
-20.357271,-20.411797,11.76623142481236,0.54942226
-20.328716,-20.33955,11.594728009919585,5.3666467e-06
-20.650381,-20.6617,11.655327096780255,0.034254074
-20.24947,-20.290047,11.667519585777871,0.28100556
-20.142427,-20.124937,11.656737362198761,0.6705198
-20.461697,-20.438011,11.592492222315075,0.00057291985
-19.783934,-19.797115,11.627883011572543,0.012729019
-19.912638,-19.970028,11.868981225155194,6.1025753e-06
-19.472528,-19.520447,11.767347273033382,0.3280378
-20.09481,-20.152927,11.801646987000737,0.020306975
-20.06597,-20.040424,11.582191075083736,4.4482874e-08
-20.389296,-20.41849,11.71378731207485,0.81955063
-19.985107,-19.96206,11.52014474962977,0.0015574992
-19.58175,-19.617147,11.869193452797646,0.16752964
-20.14709,-20.149439,11.646374122712214,0.7495702
-20.122316,-20.115162,11.710122250664309,0.5834197
-20.544268,-20.593903,11.702773120095769,5.990214e-05
-19.966976,-20.034065,11.96427131192942,0.02329716
-19.92283,-19.961266,11.735419972209744,0.5991463
-20.741915,-20.775782,11.797473252137198,0.010523498
-20.097778,-20.120852,11.587044314631925,0.7340976
-20.520222,-20.549932,11.694475462880433,0.7576196
-20.600384,-20.588955,11.624070843862064,0.8159137
-20.75584,-20.767546,11.625024411256543,1.1003665e-05
-20.22437,-20.254427,11.67824901414961,0.29585302
-19.685472,-19.759611,11.874596973822419,0.6567514
-20.05375,-20.127026,11.840338564857218,0.6402792
-20.105757,-20.14728,11.682433127551347,0.73863065
-21.077324,-21.132828,11.833869211420822,0.576232
-20.67796,-20.680977,11.61977437655434,9.307269e-06
-20.27374,-20.26353,11.651090780417585,0.22040188
-19.816887,-19.858461,11.804278809705544,0.70994705
-20.069355,-20.071571,11.633114068232429,0.00021517277
-20.057615,-20.080023,11.601060959148997,2.0460348e-05
-20.030931,-20.087816,11.811498645863129,0.73883885
-20.959507,-20.992971,11.665648162686765,0.67631507
-20.756422,-20.752857,11.625024411256543,0.78765196
-19.6184,-19.645294,11.842275142110974,0.00065231323
-20.450949,-20.440454,11.57452601305317,0.5142118
-20.346144,-20.377403,11.711497329502333,0.00061389804
-20.514645,-20.5468,11.725200307979872,0.0014466941
-20.253338,-20.273712,11.672657696442322,0.0005560219
-20.021938,-20.050808,11.769354574662486,0.5015293
-19.703466,-19.737354,11.889511358399691,0.7721912
-20.271698,-20.301529,11.703233206221853,0.0039379895
-20.926653,-20.963627,11.755936426302943,0.65934473
-19.798988,-19.825104,11.732926413145023,0.71682227
-20.835136,-20.866676,11.712470979818596,0.038751125
-19.80635,-19.836428,11.690314413275981,0.0013408363
-19.72,-19.75856,11.716989190314228,0.00067797303
-20.181227,-20.190248,11.581219114269057,0.7014716
-20.15112,-20.17569,11.697706148835012,5.525045e-06
-20.030327,-20.03498,11.536556151432686,3.2311345e-06
-19.981249,-19.992662,11.834301066501729,0.002188146
-20.157711,-20.214575,11.651090780417585,0.017018974
-19.887989,-19.912914,11.679644569893505,5.5521017e-05
-20.226637,-20.273073,11.878085288490302,0.04925558
-20.13586,-20.15383,11.750769734417862,0.28342426
-20.229084,-20.261892,11.751219589795667,0.683951
-20.031395,-20.060093,11.753691646128974,0.111580014
-20.089424,-20.111929,11.587529348251842,6.302627e-05
-20.457657,-20.448904,11.499593838582676,0.22173649
-19.978125,-19.97674,11.51402378467871,0.014006257
-20.370382,-20.42151,11.936143091550788,0.5380314
-20.449163,-20.49062,11.773696964568645,0.47591373
-20.077234,-20.129108,11.722922690716942,0.11089811
-20.472008,-20.448858,11.538661389069304,0.733768
-19.474592,-19.53728,11.910970449818336,0.6756648
-20.1102,-20.143175,11.724858818316152,0.00194785
-19.898388,-19.976656,11.893340203168325,0.014457256
-20.497576,-20.55907,11.79571323164137,0.7601392
-20.535,-20.576426,11.729010106970605,0.11675128
-19.937408,-19.928036,11.702313003626202,0.7139864
-20.136246,-20.153143,11.620252230745775,0.47323716
-20.21987,-20.221191,11.62120745829342,0.011501431
-19.848734,-19.842459,11.487734041385146,0.06975496
-19.750248,-19.800787,11.795933354250362,0.6315846
-20.113405,-20.157864,11.665648162686765,0.68045217
-19.544481,-19.594187,11.851502687432149,0.0015673637
-20.320211,-20.29044,11.584133839201247,0.0006726682
-19.722775,-19.737255,11.51164546517884,2.3142242e-05
-19.95392,-19.97441,11.750657218396274,0.71984994
-20.073671,-20.071238,11.62883492005332,0.7443695
-19.497847,-19.545721,11.749644870417985,0.0013980865
-20.565142,-20.578995,11.654386380279199,0.0024965107
-20.52049,-20.545147,11.751444411275852,0.3809863
-20.023191,-20.077442,11.832140563563778,0.00016385317
-20.031002,-20.078371,11.747393442281425,0.0010174811
-19.708204,-19.719555,11.795933354250362,5.8038216e-07
-20.257654,-20.30836,11.660962834578983,2.6799821e-06
-19.475588,-19.530024,11.812808571756333,0.0126081705
-20.143253,-20.144539,11.533084790408443,6.1154714e-07
-20.50658,-20.5687,11.74986993416773,0.12581539
-20.475622,-20.536995,11.812590331759457,2.6523197e-05
-20.8629,-20.971415,11.815861849225897,0.69914985
-20.331696,-20.392292,11.723150543565723,0.6775735
-19.550913,-19.588625,11.547433170171844,9.3054183e-07
-20.045988,-20.07883,11.62335539300964,0.0037671328
-19.489708,-19.549597,11.880829460720628,1.17243655e-08
-19.913534,-19.899092,11.589467222698627,0.32408094
-20.27717,-20.305973,11.529607940187816,0.008133292
-20.131021,-20.165268,11.691471029668685,0.036469728
-19.832586,-19.865906,11.988946147521066,0.003613621
-19.932858,-19.959272,11.534077047893192,5.8488922e-08
-20.569563,-20.614748,11.594305232254419,3.729277e-06
-20.196882,-20.175121,11.891348143340002,0.0009544492
