SFR [Msun / yr],Stellar Metallicity [Mz/Mtot],Gas Metallicity [Mz/Mtot]
0.016814793,0.0028593636,0.0021187302
0.0,0.0014133274,0.0
0.41673896,0.016916545,0.022811746
0.0,0.015261249,0.0
0.0,0.031582095,0.0
0.0,0.0025957264,0.0
0.0,0.0069687185,0.0
0.0,0.005526629,0.0
0.0,0.0070690545,0.0
0.0,0.008963843,0.0
0.0,0.0063646883,0.0
0.0,0.0030450022,0.0
0.0,0.005217785,0.0
0.0,0.010680552,0.0
0.0,0.008425386,0.0
0.0,0.008440067,0.0
0.0,0.0074966867,0.0
0.0,0.0020640746,0.0
0.0,0.029763337,0.0
0.0,0.03626579,0.0
0.0,0.008019539,0.0
0.0,0.0034804407,0.0
0.0,0.0043064416,0.006272554
0.0,0.010416133,0.0
0.0025851259,0.002291051,0.0025319129
0.0,0.0022837918,0.0
0.0,0.008782492,0.0
0.0,0.004853199,0.0
0.0,0.005121679,0.0
0.0,0.008096843,0.0
0.0,0.038174964,0.0
0.0,0.007997861,0.0
0.0,0.02556091,0.0
0.0,0.0055525005,0.0
0.0,0.0073430613,0.0
0.0,0.0051289047,0.0
0.0,0.03993201,0.0
0.0,0.0029444732,0.0
0.0,0.007730955,0.0
0.0,0.0081248805,0.0
0.0,0.0028863694,0.0
0.0,0.0013492774,0.0
0.0,0.00093016453,0.0
0.0,0.006777644,0.0
0.0,0.017188717,0.0
0.0,0.006826048,0.0
0.0,0.0055804863,0.0
0.0,0.017688693,0.0
0.0,0.00787115,0.0
0.0,0.0013004661,0.0
0.0,0.0006539593,0.0013439744
0.0,0.0043230844,0.0
0.0,0.0030935286,0.0
0.0,0.039927848,0.0
0.0,0.03734283,0.0
0.0,0.007256604,0.0
0.0,0.012563974,0.0
0.0050355494,0.002511379,0.0035862268
0.0,0.04435071,0.0
0.0,0.0064176633,0.0
0.0,0.0016240793,0.0
0.0,0.0077134017,0.0
0.0,0.0022320107,0.0
0.0,0.021621918,0.0
0.24533196,0.050919786,0.021508306
0.0,0.0014170071,0.0
0.0,0.0037455605,0.0
0.0,0.011394275,0.0
0.0,0.00844001,0.0
0.0,0.006796245,0.0
0.0,0.007905885,0.0
0.0,0.007767205,0.0
0.0,0.001299857,0.0
0.0,0.0035720458,0.0
0.0,0.0024319242,0.0
0.0,0.008126002,0.0
0.0,0.0014613883,0.0
0.0,0.012921928,0.0
3.1944916,0.024245461,0.03774166
0.0,0.0018632362,0.0
0.0,0.0027955351,0.0
0.0,0.0049107834,0.0
0.0,0.007580442,0.0
0.0,0.002540561,0.0
0.0,0.006428716,0.0
0.0,0.0031587968,0.0
0.0,0.032541588,0.0
0.0,0.038105726,0.0
0.0,0.0013706806,0.0
0.0,0.0050345343,0.0
0.0,0.0020430468,0.0
0.0,0.004271615,0.0
0.0,0.0016576305,0.0
0.0,0.00476691,0.0
0.0,0.0021913312,0.0
0.0,0.0020337633,0.0
0.0,0.010064314,0.0
0.0,0.004436121,0.0
0.0,0.038085032,0.0
4.214148,0.015639273,0.014848103
0.0,0.0077907844,0.0
0.0,0.0043845484,0.0
0.0,0.0061635748,0.0
0.0,0.0012310176,0.0
0.0,0.008960045,0.0
0.0,0.0022625176,0.0
0.0,0.0052870465,0.0
0.0,0.018059293,0.0
0.0,0.0017794728,0.0
0.0,0.0052401596,0.0
0.0,0.0068948125,0.0
0.0,0.0020625424,0.0
0.0,0.009102466,0.0
0.0,0.039169915,0.0
0.0,0.002229165,0.0
0.0,0.004172019,0.0
0.0,0.0037348678,0.0
0.0,0.0062134457,0.0
0.0,0.0077324347,0.0
0.0,0.00066776824,0.0
0.0,0.006805734,0.0
0.0,0.002901449,0.0
0.0,0.0014016794,0.0
0.0,0.0005849483,0.0
0.0,0.00225299,0.0
0.0,0.0095046805,0.0
0.0,0.0016386106,0.0
0.0,0.013023366,0.0
0.0,0.038623057,0.0
0.0,0.0020804203,0.0
0.0,0.003800466,0.0
0.0,0.039787013,0.0
