SFR [Msun / yr],Stellar Metallicity [Mz/Mtot],Gas Metallicity [Mz/Mtot]
0.39260128,0.017559478,0.024344072
0.0,0.016904628,0.0
0.83292073,0.014071108,0.022986716
3.8395364,0.011604377,0.0074914177
0.11031369,0.018264448,0.04329078
0.8821742,0.017510759,0.026521852
0.0,0.012837451,0.0
0.0,0.01781207,0.0
0.19596644,0.01259466,0.0224448
0.0,0.014142943,0.0
0.035042394,0.012983199,0.023191936
0.0,0.019387377,0.0
0.5046929,0.010035713,0.011392882
0.10631356,0.012199247,0.019224457
0.77317274,0.008298318,0.008191997
0.19986977,0.008674459,0.007086517
0.26662692,0.012951655,0.013755714
0.5461232,0.013284996,0.01226562
0.0,0.013663948,0.0
0.0,0.01157938,0.0
0.0,0.0125383,0.0
0.0,0.0155370515,0.0
0.0,0.018662794,0.0
0.0,0.018334396,0.0
0.0576887,0.011164993,0.019108227
0.082357466,0.01627888,0.038734563
0.0,0.024256183,0.0
0.1994906,0.02420948,0.04105891
0.06825407,0.0102035515,0.015671575
0.0,0.010526823,0.0
0.016628684,0.0084544355,0.014575282
0.0,0.00931518,0.0
0.0,0.012760935,0.0
0.0,0.012678855,0.0
0.034506667,0.00867173,0.009526759
0.022650424,0.004578779,0.0041262754
0.036755603,0.0068937275,0.006145855
0.38967308,0.005217612,0.005800262
0.0,0.011281266,0.0
0.0,0.009039187,0.0
0.0,0.014631495,0.0
0.0,0.056661796,0.0
0.0,0.007984415,0.0
0.0,0.014273028,0.0
0.0,0.013744646,0.0
0.0,0.012085272,0.0
0.0,0.008826944,0.0
0.035329048,0.009532488,0.016874852
0.0,0.0075776326,0.0
0.12919445,0.008809634,0.0061992495
0.017310707,0.0060128947,0.0077037243
0.0,0.008648424,0.0
0.092154205,0.010674032,0.018577842
0.0,0.015602584,0.0
0.0,0.009135758,0.0
0.0,0.012163281,0.0
0.0,0.06161654,0.0
0.0,0.015016399,0.0
0.0,0.06491491,0.0
0.0,0.013531467,0.0
0.019785818,0.0037359965,0.0038884047
0.0,0.01058098,0.0
0.0,0.04520618,0.0
0.0,0.04763442,0.0
0.0,0.012749815,0.0
0.0,0.0125701735,0.0
0.0,0.01828928,0.0
0.0,0.02461647,0.0
0.011763474,0.006599233,0.007851752
0.0,0.05420386,0.0
0.0,0.050786145,0.0
0.0,0.010053312,0.0
0.0,0.008713368,0.0
0.0,0.0035619007,0.0
0.0,0.0064336853,0.0
0.0,0.0060112085,0.0
0.0,0.014524531,0.0
0.023950797,0.008495017,0.0126244025
0.0,0.0057457862,0.0
0.0020437806,0.0030934503,0.0032134037
0.0,0.04969994,0.0
0.0,0.0068052504,0.0
0.0,0.04474679,0.0
0.0,0.021072632,0.0
0.0,0.0032086081,0.0
0.0,0.011037296,0.0
0.024357177,0.0044657425,0.007150082
0.0,0.0054034544,0.0
0.0,0.007389697,0.0
0.0,0.0110059865,0.0
0.0,0.008521983,0.0
0.0,0.04980513,0.0
0.0,0.03213731,0.0
0.0,0.038294557,0.0
0.1924004,0.0070164776,0.0076453756
0.0,0.01693493,0.0
0.0,0.007341064,0.0
0.0,0.04137058,0.0
0.0,0.005992795,0.0
0.0,0.009843616,0.0
0.0,0.016768565,0.0
0.0,0.046375904,0.0
0.0,0.04798078,0.0
0.0,0.005284693,0.0
0.0,0.00734708,0.0
0.0,0.007586863,0.0
0.0,0.025642926,0.0
0.009333475,0.0015706143,0.0007874862
0.0,0.008352333,0.0
0.0,0.0051857242,0.0
0.0,0.006584328,0.0
0.0,0.004986611,0.0
0.0,0.008747142,0.0
0.0,0.008528244,0.0
0.0,0.036171388,0.0
0.0,0.017771292,0.0
0.0,0.005556214,0.0
0.0,0.008283712,0.0
0.010561187,0.0016955477,0.0024827123
0.0,0.008250618,0.0
0.0,0.0065267463,0.0
0.0,0.010038242,0.0
0.0,0.0028045063,0.0
0.0,0.038392883,0.0
0.0,0.0060857874,0.0
0.0,0.0049080024,0.0
0.021147083,0.0056286263,0.008540347
0.0,0.0037107926,0.0
0.0,0.006131082,0.0
0.0,0.0054542706,0.0
0.0,0.005617321,0.0
0.0,0.004877849,0.0
0.0,0.027111517,0.016950428
0.0,0.0071866857,0.0
0.0,0.005344862,0.0
0.0,0.008902722,0.0
0.0,0.047522333,0.0
0.0,0.0045952443,0.0
0.76138,0.038889423,0.06289498
0.0,0.002616607,0.0
0.0,0.0060352087,0.0
0.0,0.011341253,0.0
0.0,0.010457287,0.0
0.0,0.04942028,0.0
0.0,0.0016059657,0.0
0.0,0.00654762,0.0
0.0,0.015619818,0.0
0.008108846,0.0016053211,0.0025862858
0.0,0.013847557,0.0
0.0,0.0009549799,0.0
0.0,0.010824077,0.0
0.0,0.0060435114,0.0
0.0,0.043336377,0.0
0.0,0.007839548,0.0
0.0,0.03749576,0.0
0.0,0.005150789,0.0
0.0,0.0013303836,0.0
0.0,0.0052947067,0.0
0.0,0.007735936,0.0
0.0,0.046329126,0.0
0.0,0.009855567,0.0
0.0,0.0028534634,0.0
0.0,0.0026755848,0.0
0.0,0.004200796,0.0
0.0,0.010285866,0.0
0.0,0.0077367,0.0
7.81747,0.024487061,0.029592354
0.0,0.008409952,0.0
0.0,0.01720513,0.0
0.0,0.0074032065,0.0
0.0,0.013137653,0.0
0.0,0.017216416,0.0
0.0,0.0070817387,0.0
0.0,0.0036637392,0.0
0.0,0.0019463161,0.0
0.0,0.007491704,0.0
0.0,0.0076029347,0.0
0.0,0.0024356367,0.0
0.0,0.04626773,0.0
0.0,0.004455999,0.0
0.0,0.040168155,0.0
0.0,0.0047958996,0.0
0.0,0.007846315,0.0
3.7102022,0.021068556,0.029795505
0.0,0.0065659103,0.0
0.0,0.048444204,0.0
0.0,0.0037506225,0.0
0.0,0.0058396766,0.0
0.0,0.005129037,0.0
0.0,0.003614405,0.0
0.0,0.002849291,0.0
0.0,0.0068213893,0.0
0.0,0.0047171493,0.0
0.0,0.0066469684,0.0
0.0,0.0009272551,0.0
0.0,0.0036735667,0.0
0.0,0.001320069,0.0
0.0,0.0031161017,0.0
0.0,0.05014485,0.0
0.0,0.0023468554,0.0
0.0,0.0026695365,0.0
0.0,0.0048003113,0.0
0.0,0.0039963177,0.0
0.0,0.0036897755,0.0
0.0,0.0046427865,0.0
0.0,0.008639652,0.0
0.0,0.0016947837,0.0
0.0,0.004036068,0.0
0.0,0.03309418,0.0
5.6421347,0.021053573,0.026357073
0.0,0.005001095,0.0
0.0,0.0012212315,0.0
0.0,0.008461559,0.0
0.0,0.0025609354,0.0
0.0,0.00437229,0.0
0.0,0.0013983321,0.0
0.0,0.00374594,0.0
0.0,0.037427314,0.0
0.0,0.053063177,0.0
0.0,0.030338878,0.0
0.0,0.002864726,0.0
0.0,0.0065101483,0.0
0.0,0.0024197325,0.0
0.0,0.0016729467,0.0
0.0,0.039409965,0.0
0.0,0.041753825,0.0
0.0,0.000986667,0.0
0.0,0.0063607926,0.0
0.0,0.009664549,0.0
0.0,0.032093786,0.0
0.0,0.039084986,0.0
0.0,0.0015765989,0.0
0.0,0.0014138988,0.0
0.0,0.042800374,0.0
0.0,0.0049427385,0.0
0.0,0.0048723137,0.0
0.0,0.0027945498,0.0
0.0,0.0030121948,0.0
0.0,0.0017407131,0.0
0.0,0.0010165703,0.0
0.0,0.0045805834,0.0
0.0,0.011841364,0.0
0.0,0.006970546,0.0
0.0,0.0059708105,0.0
0.0,0.0050581624,0.0
0.0,0.00067824055,0.0
0.0,0.0029863212,0.0
0.0,0.0024194205,0.0
0.0,0.016834076,0.0
0.0,0.0032637333,0.0
0.0,0.012189602,0.0
0.0,0.0066128694,0.0
0.0,0.001635277,0.0
0.0,0.0006260233,0.0
0.0,0.0022736613,0.0
0.0,0.0029549734,0.0
0.0,0.0015493166,0.0
0.0,0.0076949387,0.0
0.0,0.00078598823,0.0
0.0,0.0013300525,0.0
0.0,0.003835225,0.0
0.0,0.004412476,0.0
0.0,0.0018858346,0.0028516029
0.0,0.0075494116,0.0
0.0,0.0027254985,0.0
0.0,0.0025338377,0.0
0.0,0.00623941,0.0
0.0,0.034237698,0.0
0.0,0.0031006327,0.0
0.0,0.00092986895,0.0
0.0,0.035463665,0.0
0.0,0.002958482,0.0
0.0,0.0028759446,0.0
0.0,0.0052897874,0.0
0.0,0.00061458576,0.0
0.0,0.0060378886,0.0
0.0,0.0062644007,0.0
0.0,0.0048137372,0.0
0.0,0.010637557,0.0
0.0,0.0016643076,0.0
0.0,0.0013971124,0.0
0.0,0.005596265,0.0
0.0,0.037712302,0.0
0.0,0.0019175118,0.0
0.0,0.02630476,0.0
0.0,0.0035263256,0.0
0.0,0.0009894493,0.0
0.0,0.003861767,0.0
0.0,0.002296615,0.0
0.0,0.004270572,0.0
0.0,0.003579026,0.0
0.0,0.03275909,0.0
0.0,0.0057989224,0.0
0.0,0.0032579638,0.0
0.0,0.010588496,0.0
0.0,0.00088164664,0.0
0.0,0.0037703791,0.0
0.0,0.00039986105,0.0
0.0,0.0028949243,0.0
0.0,0.004371329,0.0
0.0,0.00075743085,0.001116656
0.0,0.007166146,0.0
0.0,0.028410314,0.0
0.0,0.0045405356,0.0
0.0,0.0032738482,0.0
0.0,0.0023733561,0.0
0.0,0.0036057204,0.0
0.0,0.001753226,0.0
0.0,0.0020892967,0.0
0.39019954,0.022653474,0.02556778
0.0,0.0028573012,0.0
2.70954,0.021013785,0.02844968
0.0,0.0017408486,0.0
0.0,0.0012599622,0.0
0.005757334,0.0024281843,0.0026095621
0.0,0.017835893,0.0
0.0,0.0048580775,0.0
0.0,0.002906714,0.0
0.0,0.005100388,0.0
0.0,0.0026299153,0.0
0.0,0.0010165125,0.0
0.0,0.001526874,0.0
0.0,0.025651848,0.0
0.07143076,0.029704712,0.058264256
0.0,0.005485075,0.0
0.0,0.025753763,0.0
0.0,0.0019999577,0.0
0.0,0.00086547976,0.0
0.0,0.00744163,0.0
0.0,0.0024565635,0.0
0.0,0.0018798572,0.0
0.0,0.0013839798,0.0
0.0,0.0053045684,0.0
0.0,0.0009107158,0.0
0.0,0.004798699,0.0
0.0,0.002450993,0.0
0.08883424,0.026626684,0.034646153
0.0,0.0064091343,0.0
0.0,0.00028172747,0.0
0.0,0.002890019,0.0
0.0,0.0010963132,0.0
0.0,0.005716277,0.0
0.0,0.004351308,0.0
0.0,0.0030746923,0.0
0.0,0.028164256,0.0
0.0,0.03341863,0.0
0.0,0.0047550253,0.0
0.0,0.004750029,0.0
0.0,0.003718945,0.0
0.0,0.026340095,0.0
0.0,0.0026598698,0.0
0.0,0.0014285286,0.0
0.0,0.0023079899,0.0
0.0,0.0021741712,0.0
0.0,0.0045779757,0.0
0.0,0.003919031,0.0
0.0,0.0037181487,0.0
0.0,0.0010267772,0.0
0.0,0.0007738129,0.0
0.0,0.0035139262,0.0
0.0,0.0011664797,0.0
0.0,0.018501662,0.0
0.0,0.0017839354,0.0
0.0,0.0014695375,0.0
0.0,0.002839051,0.0
0.0,0.002433632,0.0
0.0,0.0018008192,0.0
0.0,0.0043901512,0.0
0.0,0.0051943883,0.0
0.0,0.0014863951,0.0
0.0,0.0017782437,0.0
0.0,0.0031180903,0.0
0.0,0.002491996,0.0
0.0,0.0075236033,0.0
0.0,0.03792301,0.0
0.40093258,0.014900284,0.01888228
0.0,0.023170505,0.0
0.0,0.030096496,0.0
0.0,0.0029842355,0.0
0.0,0.002686546,0.0
0.0,0.0015246122,0.0
0.0,0.0011287153,0.0
0.0,0.0010201951,0.0
0.0,0.0026379002,0.0
0.0,0.033133525,0.0
0.0,0.017330902,0.0
0.65997607,0.005782982,0.0069509945
0.0,0.02523006,0.0
0.0,0.0007449002,0.0
0.0,0.0034462942,0.0
0.0,0.0024940702,0.0
0.0,0.005278086,0.0
0.0,0.0044317576,0.0
0.0,0.004971984,0.0
0.0,0.0013758101,0.0
0.0,0.0062893583,0.0
0.0,0.0015134003,0.0
0.0,0.002174772,0.0
0.0,0.0059256055,0.0
0.0,0.0011110606,0.0
0.0,0.003408231,0.0
0.0,0.0028518161,0.0
0.0,0.0017170289,0.0
0.0,0.003777077,0.0
0.0,0.009781214,0.0
0.0,0.0021830539,0.0
0.0,0.0015050129,0.0
0.0,0.0015576365,0.0
0.0,0.032730315,0.0
0.0,0.0011602191,0.0
0.0,0.0013223573,0.0
0.0,0.001013981,0.0
0.0,0.003355716,0.0
0.0,0.0012889651,0.0
0.0,0.00075367105,0.0
0.0,0.0120746605,0.0
0.0,0.0021169942,0.0
0.0,0.00096788286,0.0
0.0,0.0044826316,0.0
0.0,0.026001446,0.0
0.0,0.0012477634,0.0
0.0,0.0025874693,0.0
0.0,0.025835387,0.0
0.0,0.0011642516,0.0
0.0,0.0033100427,0.0
0.0,0.0030887357,0.0
0.0,0.0069966526,0.0
0.0,0.010229855,0.0
0.0,0.0053645475,0.0
0.0,0.0041838307,0.0
0.0,0.0016542611,0.0
0.0,0.0006963405,0.0
0.0,0.0045640375,0.0
0.0,0.004149469,0.0
0.0,0.0020994758,0.0
0.0,0.0030487662,0.0
0.0,0.0015444278,0.0
0.0,0.0011495821,0.0
0.0,0.002492434,0.0
0.0,0.0007040477,0.0
0.0,0.0017036488,0.0
0.0,0.0010477881,0.0
0.0,0.031922746,0.0
0.0,0.0009940587,0.0
0.0,0.00066370406,0.0
0.0,0.0014610718,0.0
0.0,0.0018181921,0.0
0.0,0.0035412218,0.0
0.0,0.006719147,0.0
0.0,0.0026609472,0.0
0.0,0.0021650747,0.0
0.0,0.024387315,0.0
0.0,0.00076314167,0.0
0.0,0.0022983174,0.0
0.0,0.002980125,0.0
0.0,0.000836024,0.0
0.0,0.025288302,0.0
0.0,0.0016181227,0.0
0.0,0.0013667735,0.0
0.0,0.003464676,0.0
0.0,0.0024656255,0.0
0.0,0.023503754,0.0
0.0,0.00070627045,0.0
0.0,0.001116102,0.0
0.0,0.0011716507,0.0
0.0,0.0011078289,0.0
0.0,0.005027553,0.0
0.0,0.0099045625,0.0
0.0,0.0014494082,0.0
0.0,0.003830611,0.0
0.0,0.01785297,0.0
0.0,0.03585207,0.0
0.0,0.0020135657,0.0
0.0,0.00072259177,0.0
0.0,0.0022446334,0.0
0.0,0.005916714,0.0
0.0,0.0024580867,0.0
0.0,0.0030249914,0.0
0.0,0.0018982042,0.0
0.0,0.015199042,0.0
0.0,0.017261958,0.0
0.0,0.0046709576,0.0
0.0,0.0023272983,0.0
0.40272972,0.0037530242,0.004388597
0.0,0.0009667687,0.0
0.0,0.0059162327,0.0
0.0,0.002029405,0.0
0.0,0.002291018,0.0
0.0,0.001221332,0.0
0.0,0.0021479884,0.0
0.0,0.0012612998,0.0
0.0,0.0014584712,0.0
0.0,0.001599134,0.0
0.0,0.0010032863,0.0
0.0,0.0015871582,0.0
0.0,0.026963215,0.0
0.0,0.0036268425,0.0
0.0,0.0013281133,0.0
0.0,0.0020384614,0.0
0.0,0.0029666144,0.0
0.0,0.0019441977,0.0
0.0,0.0022103414,0.0
0.0,0.0013382304,0.0
0.0,0.0010880842,0.0
0.0,0.0067684446,0.0
0.0,0.0038625817,0.0
0.0,0.0027436495,0.0
0.0,0.0027263288,0.0
0.0,0.0029963544,0.0
0.0,0.0045990823,0.0
0.0,0.00302517,0.0
0.0,0.0016663508,0.0
0.0,0.018787364,0.0
0.0,0.0032253691,0.0
0.0,0.0066552674,0.0
0.0,0.0019449105,0.0
0.0,0.050230067,0.0
0.0,0.005199156,0.0
0.0,0.003370038,0.0
0.0,0.0010178746,0.0
0.0,0.0030742704,0.0
0.0,0.002100241,0.0
0.0,0.0014408933,0.0
0.0,0.0034554016,0.0
0.0,0.0021768422,0.0
0.0,0.0046640956,0.0
0.0,0.0016128478,0.0
0.0,0.0013490437,0.0
0.0,0.0023222328,0.0
0.0,0.0035358393,0.0
0.0,0.0061880164,0.0
0.0,0.010036322,0.0
0.0,0.024368877,0.0
0.0,0.0022865608,0.0
0.0,0.002808137,0.0
0.0,0.0011368968,0.0
0.0,0.0054563703,0.0
0.0,0.0008428153,0.0
0.0,0.0018987679,0.0
0.0,0.0033920417,0.0
0.0,0.0031510766,0.0
0.0,0.0024150647,0.0
