SFR [Msun / yr],Stellar Metallicity [Mz/Mtot],Gas Metallicity [Mz/Mtot]
0.08275072,0.004133428,0.0034364192
0.054096706,0.008444708,0.010348886
0.0,0.009381465,0.0
0.0,0.011790005,0.0
0.0,0.014638522,0.0
0.0,0.045930613,0.0
0.0,0.009734052,0.0
0.0,0.008226488,0.0
0.0,0.01874038,0.0
0.0,0.047891125,0.0
0.0,0.052485738,0.0
0.0,0.012845355,0.0
0.0,0.008873003,0.0
0.0,0.04546679,0.0
0.0,0.018300865,0.0
0.0,0.008658185,0.0
0.007892827,0.00346754,0.0028828986
0.0,0.0047201677,0.0
0.0,0.005712107,0.0
0.0,0.0069742706,0.0
0.0,0.0068001524,0.0
0.0,0.01547855,0.0
0.0,0.014167827,0.0
0.0,0.008018609,0.0
0.0,0.009133478,0.0059218095
0.0,0.0063046077,0.0
0.0,0.007833388,0.0
0.0,0.015866417,0.0
0.0,0.01522819,0.0
0.0,0.0085765375,0.0
0.0,0.006161951,0.0
0.0,0.0026131403,0.0
0.0,0.04483751,0.0
0.0,0.0065877717,0.0
0.0,0.015772248,0.0
0.0,0.012562052,0.0
0.0,0.00935251,0.0
0.074282564,0.00234244,0.0025368542
0.0,0.012459462,0.0
0.0,0.012919731,0.0
0.0,0.008853849,0.0
0.0,0.05316351,0.0
0.0,0.0057730875,0.0
0.0,0.008916577,0.0
0.0,0.013842705,0.0
0.0,0.013047108,0.0
0.015958345,0.0028234702,0.0025417611
0.0,0.0035333168,0.0
1.2084672,0.03858092,0.04528944
0.0,0.007994354,0.0
0.0,0.008205808,0.0
0.017323092,0.00511595,0.008612656
0.0,0.013712592,0.0
0.011571813,0.002971651,0.0029958384
0.0,0.010746138,0.0
0.0,0.045320686,0.0
0.0,0.0069411816,0.0
0.0014423655,0.0017509502,0.002511139
0.0,0.011530558,0.0
0.0,0.025506668,0.0
0.0,0.00854439,0.0
0.0027270506,0.010716459,0.015617781
0.0,0.009469725,0.0
0.0,0.0035996332,0.0
0.0,0.0072925845,0.0
1.296002,0.044580117,0.05150792
0.0,0.004745488,0.0
0.0,0.0072262688,0.0
0.0,0.007502985,0.0
0.0,0.009122127,0.0
0.0,0.008670618,0.0
0.0,0.047813136,0.0
0.0,0.005459211,0.0
0.0,0.0014638164,0.0
0.0,0.0026852079,0.0
0.0,0.050945472,0.0
0.0,0.004635352,0.0
0.0,0.0043906816,0.0
0.0,0.006189716,0.0
0.0,0.0066384766,0.0
0.0,0.008418951,0.0
0.0,0.004123746,0.0
0.0,0.0060400963,0.0
0.0,0.011836061,0.0
0.0,0.036207724,0.0
0.0021533254,0.0031566643,0.002249938
0.0,0.0129393395,0.0
0.0,0.008477576,0.0
0.0,0.0039488524,0.0032145386
0.0,0.042437274,0.0
0.09918879,0.011100013,0.012567721
0.0,0.011111414,0.0
0.0,0.004305963,0.0
0.006414525,0.0031722612,0.002462612
0.0,0.039178893,0.0
0.0,0.009698506,0.0
0.0,0.007890083,0.0
0.0,0.007914492,0.0
0.0,0.0019346161,0.0
0.009571837,0.0030086075,0.0023539658
0.0,0.007138973,0.0
0.006208178,0.00177705,0.0017535154
0.0,0.0053319554,0.0
0.0028170585,0.0060498053,0.007309943
0.0,0.005923267,0.0
0.005923548,0.0021911832,0.0029648712
0.0,0.008919423,0.0
0.0,0.018011404,0.0
0.0,0.009593754,0.0
0.0,0.0053781117,0.0
2.7285893,0.030593801,0.038149536
0.0,0.008675615,0.0
0.0,0.0060344115,0.0
0.0,0.003233863,0.0
0.0,0.0025603706,0.0
0.0,0.007383989,0.0
0.0,0.0037867012,0.0
0.0,0.045357224,0.0
0.0,0.00907549,0.0
0.0,0.007734957,0.0
0.0,0.003389429,0.0
0.0,0.035028376,0.0
0.0,0.0070179845,0.0
0.0,0.0052601523,0.0
0.0,0.004532961,0.0
0.0,0.0065622204,0.0
0.20258763,0.046756066,0.047450446
0.0,0.0067584896,0.0
0.0,0.0071958145,0.0
0.0,0.011110744,0.0
0.0,0.002110232,0.0
0.004555395,0.00050310855,0.0005762346
0.0,0.00462432,0.0
0.008250974,0.0033325737,0.0034783813
0.0,0.005882266,0.0
0.00097615115,0.0015203276,0.0020247856
0.0,0.0056704325,0.0
0.0,0.004895412,0.0
0.0,0.008411355,0.0
0.0,0.008499846,0.0
0.0,0.0048743878,0.0
0.0,0.012310242,0.0
0.0,0.0037565497,0.0
0.005371031,0.005947014,0.0066101914
0.0,0.0063016843,0.0
0.0,0.0030155594,0.0
0.00405739,0.0021954586,0.002533168
0.0,0.008604403,0.0
0.0,0.03798544,0.0
0.0,0.023724305,0.0
0.0,0.0030897968,0.0
0.0,0.004510327,0.0
0.0,0.0033630778,0.0
0.0,0.0048656967,0.0
0.0,0.005452072,0.0
0.0,0.0034429242,0.0
0.0,0.007155157,0.0
0.0,0.005581276,0.0
0.0,0.003160297,0.0
0.0,0.005178622,0.0
0.0,0.017949592,0.0
0.0,0.001670054,0.0010375115
0.0,0.0015000785,0.0
0.0,0.04828378,0.0
0.0033287276,0.002611663,0.0021727423
0.0,0.0022318892,0.0
0.0,0.0038379596,0.0
0.0,0.009915155,0.0
0.0,0.000777184,0.0
0.0,0.04051595,0.0
0.0,0.0048839645,0.0
0.0,0.0053741117,0.0
0.0,0.0051342594,0.0
0.0,0.0019490841,0.0
0.0,0.0054259067,0.0
0.0,0.005803295,0.0
0.0,0.07240497,0.0
0.0,0.0063880435,0.0
0.0,0.004341359,0.0
0.009797013,0.0051344484,0.0052898796
0.0,0.0017689181,0.0
0.0,0.004352387,0.0
0.015485098,0.0023790016,0.0027151566
0.0,0.005632505,0.0
0.0,0.001864861,0.0
0.0,0.0069525256,0.0
0.0,0.0031075368,0.0
0.0,0.0155126415,0.0
0.0,0.0006084143,0.0
